"ID","Ensembl"
1443,"ENSG00000213218"
1444,"ENSG00000204414"
1445,"ENSG00000103653"
1446,"ENSG00000126545"
1447,"ENSG00000135222"
1448,"ENSG00000171209"
1452,"ENSG00000113712"
1453,"ENSG00000141551"
1454,"ENSG00000213923"
1455,"ENSG00000133275"
1456,"ENSG00000151292"
1457,"ENSG00000101266"
1459,"ENSG00000070770"
1460,"ENSG00000204435"
1462,"ENSG00000038427"
1463,"ENSG00000130287"
1464,"ENSG00000173546"
1465,"ENSG00000159176"
1466,"ENSG00000175183"
1468,"ENSG00000183048"
1469,"ENSG00000170373"
1470,"ENSG00000170369"
1471,"ENSG00000101439"
1472,"ENSG00000101441"
1473,"ENSG00000170367"
1474,"ENSG00000175315"
1475,"ENSG00000121552"
1476,"ENSG00000160213"
1477,"ENSG00000101138"
1478,"ENSG00000101811"
1479,"ENSG00000176102"
1481,"ENSG00000277975"
1482,"ENSG00000183072"
1485,"ENSG00000184033"
1486,"ENSG00000117151"
1487,"ENSG00000159692"
1488,"ENSG00000175029"
1489,"ENSG00000150281"
1490,"ENSG00000118523"
1491,"ENSG00000116761"
1493,"ENSG00000163599"
1495,"ENSG00000044115"
1496,"ENSG00000066032"
1497,"ENSG00000040531"
1499,"ENSG00000168036"
1500,"ENSG00000198561"
1501,"ENSG00000169862"
1503,"ENSG00000171793"
1504,"ENSG00000168925"
1506,"ENSG00000141086"
1508,"ENSG00000164733"
1509,"ENSG00000117984"
1510,"ENSG00000196188"
1511,"ENSG00000100448"
1512,"ENSG00000103811"
1513,"ENSG00000143387"
1514,"ENSG00000135047"
1515,"ENSG00000136943"
1519,"ENSG00000256043"
1520,"ENSG00000163131"
1521,"ENSG00000172543"
1522,"ENSG00000101160"
1523,"ENSG00000257923"
1524,"ENSG00000168329"
1525,"ENSG00000154639"
1527,"ENSG00000278057"
1528,"ENSG00000166347"
1534,"ENSG00000008283"
1535,"ENSG00000051523"
1536,"ENSG00000165168"
1537,"ENSG00000179091"
1538,"ENSG00000183035"
1539,"ENSG00000155833"
1540,"ENSG00000083799"
1543,"ENSG00000140465"
1544,"ENSG00000140505"
1545,"ENSG00000138061"
1548,"ENSG00000255974"
1549,"ENSG00000198077"
1551,"ENSG00000160870"
1553,"ENSG00000197838"
1555,"ENSG00000197408"
1556,"ENSG00000256612"
1557,"ENSG00000165841"
1558,"ENSG00000138115"
1559,"ENSG00000138109"
1562,"ENSG00000108242"
1564,"ENSG00000205702"
1565,"ENSG00000100197"
1568,"ENSG00000226450"
1571,"ENSG00000130649"
1572,"ENSG00000197446"
1573,"ENSG00000134716"
1576,"ENSG00000160868"
1577,"ENSG00000106258"
1578,"ENSG00000282277"
1579,"ENSG00000187048"
1580,"ENSG00000142973"
1581,"ENSG00000167910"
1582,"ENSG00000180432"
1583,"ENSG00000140459"
1584,"ENSG00000160882"
1585,"ENSG00000179142"
1586,"ENSG00000148795"
1587,"ENSG00000197475"
1588,"ENSG00000137869"
1589,"ENSG00000231852"
1590,"ENSG00000204338"
1591,"ENSG00000019186"
1592,"ENSG00000095596"
1593,"ENSG00000135929"
1594,"ENSG00000111012"
1595,"ENSG00000001630"
1596,"ENSG00000260089"
1600,"ENSG00000173406"
1601,"ENSG00000153071"
1602,"ENSG00000276644"
1603,"ENSG00000129562"
1604,"ENSG00000196352"
1605,"ENSG00000173402"
1606,"ENSG00000065357"
1607,"ENSG00000136267"
1608,"ENSG00000058866"
1609,"ENSG00000145214"
1610,"ENSG00000110887"
1611,"ENSG00000112977"
1612,"ENSG00000196730"
1613,"ENSG00000167657"
1615,"ENSG00000115866"
1616,"ENSG00000204209"
1617,"ENSG00000188120"
1618,"ENSG00000092345"
1620,"ENSG00000078725"
1621,"ENSG00000123454"
1622,"ENSG00000155368"
1627,"ENSG00000113758"
1628,"ENSG00000105516"
1629,"ENSG00000137992"
1630,"ENSG00000187323"
1632,"ENSG00000167969"
1633,"ENSG00000156136"
1634,"ENSG00000011465"
1635,"ENSG00000129187"
1636,"ENSG00000159640"
1638,"ENSG00000080166"
1639,"ENSG00000204843"
1641,"ENSG00000077279"
1642,"ENSG00000167986"
1643,"ENSG00000134574"
1644,"ENSG00000132437"
1645,"ENSG00000187134"
1646,"ENSG00000151632"
1647,"ENSG00000116717"
1649,"ENSG00000175197"
1650,"ENSG00000244038"
1652,"ENSG00000099977"
1653,"ENSG00000079785"
1654,"ENSG00000215301"
1655,"ENSG00000108654"
1656,"ENSG00000110367"
1657,"ENSG00000172869"
1659,"ENSG00000067596"
1660,"ENSG00000135829"
1662,"ENSG00000178105"
1663,"ENSG00000013573"
1665,"ENSG00000109606"
1666,"ENSG00000104325"
1667,"ENSG00000206047"
1668,"ENSG00000239839"
1669,"ENSG00000164821"
1670,"ENSG00000164816"
1671,"ENSG00000164822"
1672,"ENSG00000164825"
1673,"ENSG00000171711"
1674,"ENSG00000175084"
1675,"ENSG00000197766"
1676,"ENSG00000160049"
1677,"ENSG00000169598"
1678,"ENSG00000126953"
1687,"ENSG00000105928"
1690,"ENSG00000100473"
1716,"ENSG00000114956"
1717,"ENSG00000172893"
1718,"ENSG00000116133"
1719,"ENSG00000228716"
1723,"ENSG00000102967"
1725,"ENSG00000095059"
1727,"ENSG00000100243"
1728,"ENSG00000181019"
1729,"ENSG00000131504"
1730,"ENSG00000147202"
1731,"ENSG00000180096"
1733,"ENSG00000211452"
1734,"ENSG00000211448"
1735,"ENSG00000197406"
1736,"ENSG00000130826"
1737,"ENSG00000150768"
1738,"ENSG00000091140"
1739,"ENSG00000075711"
1740,"ENSG00000150672"
1741,"ENSG00000082458"
1742,"ENSG00000132535"
1743,"ENSG00000119689"
1745,"ENSG00000144355"
1746,"ENSG00000115844"
1747,"ENSG00000064195"
1748,"ENSG00000108813"
1749,"ENSG00000105880"
1750,"ENSG00000006377"
1755,"ENSG00000187908"
1756,"ENSG00000198947"
1757,"ENSG00000123453"
1758,"ENSG00000152592"
1759,"ENSG00000106976"
1760,"ENSG00000104936"
1761,"ENSG00000137090"
1762,"ENSG00000185800"
1763,"ENSG00000138346"
1767,"ENSG00000039139"
1768,"ENSG00000115423"
1769,"ENSG00000124721"
1770,"ENSG00000007174"
1773,"ENSG00000213918"
1774,"ENSG00000013563"
1775,"ENSG00000167968"
1776,"ENSG00000163687"
1777,"ENSG00000105612"
1778,"ENSG00000197102"
1780,"ENSG00000158560"
1781,"ENSG00000077380"
1783,"ENSG00000135720"
1785,"ENSG00000079805"
1786,"ENSG00000130816"
1787,"ENSG00000107614"
1788,"ENSG00000119772"
1789,"ENSG00000088305"
1791,"ENSG00000107447"
1793,"ENSG00000150760"
1794,"ENSG00000134516"
1795,"ENSG00000088538"
1796,"ENSG00000115325"
1797,"ENSG00000204348"
1798,"ENSG00000172269"
1800,"ENSG00000015413"
1801,"ENSG00000108963"
1802,"ENSG00000132768"
1803,"ENSG00000197635"
1804,"ENSG00000130226"
1805,"ENSG00000143196"
1806,"ENSG00000188641"
1807,"ENSG00000147647"
1808,"ENSG00000092964"
1809,"ENSG00000113657"
1810,"ENSG00000117505"
1811,"ENSG00000091138"
1812,"ENSG00000184845"
1813,"ENSG00000149295"
1814,"ENSG00000151577"
1815,"ENSG00000069696"
1816,"ENSG00000169676"
1819,"ENSG00000108591"
1820,"ENSG00000116017"
1821,"ENSG00000102385"
1822,"ENSG00000111676"
1823,"ENSG00000134765"
1824,"ENSG00000134755"
1825,"ENSG00000134762"
1826,"ENSG00000171587"
1827,"ENSG00000159200"
1828,"ENSG00000134760"
1829,"ENSG00000046604"
1830,"ENSG00000134757"
1831,"ENSG00000157514"
1832,"ENSG00000096696"
1833,"ENSG00000083782"
1834,"ENSG00000152591"
1836,"ENSG00000155850"
1837,"ENSG00000134769"
1838,"ENSG00000138101"
1839,"ENSG00000113070"
1840,"ENSG00000135144"
1841,"ENSG00000168393"
1842,"ENSG00000106823"
1843,"ENSG00000120129"
1844,"ENSG00000158050"
1845,"ENSG00000108861"
1846,"ENSG00000120875"
1847,"ENSG00000138166"
1848,"ENSG00000139318"
1849,"ENSG00000164086"
1850,"ENSG00000184545"
1852,"ENSG00000130829"
1854,"ENSG00000128951"
1855,"ENSG00000107404"
1856,"ENSG00000004975"
1857,"ENSG00000161202"
1859,"ENSG00000157540"
1861,"ENSG00000136827"
1869,"ENSG00000101412"
1870,"ENSG00000007968"
1871,"ENSG00000112242"
1874,"ENSG00000205250"
1875,"ENSG00000133740"
1876,"ENSG00000169016"
1877,"ENSG00000167967"
1879,"ENSG00000164330"
1880,"ENSG00000169508"
1889,"ENSG00000117298"
1890,"ENSG00000025708"
1891,"ENSG00000104823"
1892,"ENSG00000127884"
1893,"ENSG00000143369"
1894,"ENSG00000114346"
1896,"ENSG00000158813"
1901,"ENSG00000170989"
1902,"ENSG00000198121"
1903,"ENSG00000213694"
1906,"ENSG00000078401"
1907,"ENSG00000127129"
1908,"ENSG00000124205"
1909,"ENSG00000151617"
1910,"ENSG00000136160"
1911,"ENSG00000111752"
1912,"ENSG00000134686"
1915,"ENSG00000156508"
1917,"ENSG00000101210"
1932,"ENSG00000231169"
1933,"ENSG00000114942"
1934,"ENSG00000213864"
1936,"ENSG00000104529"
1937,"ENSG00000254772"
1938,"ENSG00000167658"
1939,"ENSG00000143486"
1942,"ENSG00000169242"
1943,"ENSG00000099617"
1944,"ENSG00000143590"
1945,"ENSG00000243364"
1946,"ENSG00000184349"
1947,"ENSG00000090776"
1948,"ENSG00000125266"
1949,"ENSG00000108947"
1950,"ENSG00000138798"
1951,"ENSG00000008300"
1952,"ENSG00000143126"
1953,"ENSG00000162591"
1954,"ENSG00000105429"
1955,"ENSG00000106780"
1956,"ENSG00000146648"
1958,"ENSG00000120738"
1959,"ENSG00000122877"
1960,"ENSG00000179388"
1961,"ENSG00000135625"
1962,"ENSG00000113790"
1964,"ENSG00000173674"
1965,"ENSG00000134001"
1967,"ENSG00000111361"
1968,"ENSG00000130741"
1969,"ENSG00000142627"
1973,"ENSG00000161960"
1974,"ENSG00000156976"
1975,"ENSG00000063046"
1977,"ENSG00000151247"
1978,"ENSG00000187840"
1979,"ENSG00000148730"
1981,"ENSG00000114867"
1982,"ENSG00000110321"
1983,"ENSG00000100664"
1984,"ENSG00000132507"
1986,"ENSG00000267679"
1990,"ENSG00000139610"
1991,"ENSG00000197561"
1992,"ENSG00000021355"
1993,"ENSG00000107105"
1994,"ENSG00000066044"
1995,"ENSG00000196361"
1996,"ENSG00000162374"
1997,"ENSG00000120690"
1998,"ENSG00000109381"
1999,"ENSG00000163435"
2000,"ENSG00000102034"
2001,"ENSG00000135374"
2002,"ENSG00000126767"
2004,"ENSG00000111145"
2005,"ENSG00000158711"
2006,"ENSG00000049540"
2009,"ENSG00000066629"
2010,"ENSG00000102119"
2011,"ENSG00000072518"
2012,"ENSG00000134531"
2013,"ENSG00000213853"
2014,"ENSG00000142227"
2015,"ENSG00000174837"
2016,"ENSG00000135638"
2017,"ENSG00000085733"
2018,"ENSG00000170370"
2019,"ENSG00000163064"
2020,"ENSG00000164778"
2021,"ENSG00000167136"
2022,"ENSG00000106991"
2023,"ENSG00000074800"
2025,"ENSG00000244457"
2026,"ENSG00000111674"
2027,"ENSG00000108515"
2028,"ENSG00000138792"
2029,"ENSG00000143420"
2030,"ENSG00000112759"
2033,"ENSG00000100393"
2034,"ENSG00000116016"
2035,"ENSG00000159023"
2036,"ENSG00000088367"
2037,"ENSG00000079819"
2038,"ENSG00000166947"
2039,"ENSG00000158856"
2040,"ENSG00000148175"
2041,"ENSG00000146904"
2042,"ENSG00000044524"
2043,"ENSG00000116106"
2044,"ENSG00000145242"
2045,"ENSG00000135333"
2046,"ENSG00000070886"
2047,"ENSG00000154928"
2048,"ENSG00000133216"
2049,"ENSG00000182580"
2050,"ENSG00000196411"
2051,"ENSG00000106123"
2052,"ENSG00000143819"
2053,"ENSG00000120915"
2054,"ENSG00000111450"
2055,"ENSG00000182372"
2056,"ENSG00000130427"
2057,"ENSG00000187266"
2058,"ENSG00000136628"
2059,"ENSG00000151491"
2060,"ENSG00000085832"
2063,"ENSG00000160113"
2064,"ENSG00000141736"
2065,"ENSG00000065361"
2066,"ENSG00000178568"
2067,"ENSG00000012061"
2068,"ENSG00000104884"
2069,"ENSG00000124882"
2070,"ENSG00000112319"
2071,"ENSG00000163161"
2072,"ENSG00000175595"
2073,"ENSG00000134899"
2074,"ENSG00000225830"
2077,"ENSG00000105722"
2078,"ENSG00000157554"
2079,"ENSG00000100632"
2081,"ENSG00000178607"
2086,"ENSG00000213462"
2091,"ENSG00000105202"
2098,"ENSG00000139684"
2099,"ENSG00000091831"
2100,"ENSG00000140009"
2101,"ENSG00000173153"
2103,"ENSG00000119715"
2104,"ENSG00000196482"
2107,"ENSG00000120705"
2108,"ENSG00000140374"
2109,"ENSG00000105379"
2110,"ENSG00000171503"
2113,"ENSG00000134954"
2114,"ENSG00000157557"
2115,"ENSG00000006468"
2116,"ENSG00000105672"
2117,"ENSG00000117036"
2118,"ENSG00000175832"
2119,"ENSG00000244405"
2120,"ENSG00000139083"
2121,"ENSG00000072840"
2122,"ENSG00000085276"
2123,"ENSG00000126860"
2124,"ENSG00000185862"
2125,"ENSG00000167880"
2128,"ENSG00000106038"
2130,"ENSG00000182944"
2131,"ENSG00000182197"
2132,"ENSG00000151348"
2134,"ENSG00000158008"
2135,"ENSG00000162694"
2137,"ENSG00000012232"
2138,"ENSG00000104313"
2139,"ENSG00000064655"
2140,"ENSG00000158161"
2145,"ENSG00000108799"
2146,"ENSG00000106462"
2147,"ENSG00000180210"
2149,"ENSG00000181104"
2150,"ENSG00000164251"
2151,"ENSG00000164220"
2152,"ENSG00000117525"
2153,"ENSG00000198734"
2155,"ENSG00000057593"
2157,"ENSG00000185010"
2158,"ENSG00000101981"
2159,"ENSG00000126218"
2160,"ENSG00000088926"
2161,"ENSG00000131187"
2162,"ENSG00000124491"
2165,"ENSG00000143278"
2166,"ENSG00000117480"
2167,"ENSG00000170323"
2168,"ENSG00000163586"
2169,"ENSG00000145384"
2170,"ENSG00000121769"
2171,"ENSG00000164687"
2172,"ENSG00000170231"
2173,"ENSG00000164434"
2175,"ENSG00000187741"
2176,"ENSG00000158169"
2177,"ENSG00000144554"
2178,"ENSG00000112039"
2180,"ENSG00000151726"
2181,"ENSG00000123983"
2182,"ENSG00000068366"
2184,"ENSG00000103876"
2185,"ENSG00000120899"
2186,"ENSG00000171634"
2187,"ENSG00000181544"
2188,"ENSG00000183161"
2189,"ENSG00000221829"
2191,"ENSG00000078098"
2192,"ENSG00000077942"
2193,"ENSG00000179115"
2194,"ENSG00000169710"
2195,"ENSG00000083857"
2196,"ENSG00000086570"
2197,"ENSG00000149806"
2199,"ENSG00000163520"
2200,"ENSG00000166147"
2201,"ENSG00000138829"
2202,"ENSG00000115380"
2203,"ENSG00000165140"
2204,"ENSG00000186431"
2205,"ENSG00000179639"
2206,"ENSG00000149534"
2207,"ENSG00000158869"
2208,"ENSG00000104921"
2209,"ENSG00000150337"
2210,"ENSG00000198019"
2212,"ENSG00000143226"
2213,"ENSG00000072694"
2214,"ENSG00000203747"
2215,"ENSG00000162747"
2217,"ENSG00000104870"
2218,"ENSG00000106692"
2219,"ENSG00000085265"
2220,"ENSG00000160339"
2222,"ENSG00000079459"
2224,"ENSG00000160752"
2228,"ENSG00000254793"
2230,"ENSG00000137714"
2232,"ENSG00000161513"
2235,"ENSG00000066926"
2237,"ENSG00000168496"
2239,"ENSG00000076716"
2241,"ENSG00000151422"
2242,"ENSG00000182511"
2243,"ENSG00000171560"
2244,"ENSG00000171564"
2245,"ENSG00000102302"
2246,"ENSG00000113578"
2247,"ENSG00000138685"
2248,"ENSG00000186895"
2249,"ENSG00000075388"
2250,"ENSG00000138675"
2251,"ENSG00000111241"
2252,"ENSG00000140285"
2253,"ENSG00000107831"
2254,"ENSG00000102678"
2255,"ENSG00000070193"
2256,"ENSG00000161958"
2257,"ENSG00000114279"
2258,"ENSG00000129682"
2259,"ENSG00000102466"
2260,"ENSG00000077782"
2261,"ENSG00000068078"
2262,"ENSG00000179399"
2263,"ENSG00000066468"
2264,"ENSG00000160867"
2266,"ENSG00000171557"
2267,"ENSG00000104760"
2268,"ENSG00000000938"
2271,"ENSG00000091483"
2272,"ENSG00000189283"
2273,"ENSG00000022267"
2274,"ENSG00000115641"
2275,"ENSG00000183386"
2277,"ENSG00000165197"
2280,"ENSG00000088832"
2281,"ENSG00000119782"
2286,"ENSG00000173486"
2287,"ENSG00000100442"
2288,"ENSG00000004478"
2289,"ENSG00000096060"
2290,"ENSG00000176165"
2294,"ENSG00000103241"
2295,"ENSG00000137273"
2296,"ENSG00000054598"
2297,"ENSG00000251493"
2298,"ENSG00000170122"
2299,"ENSG00000168269"
2300,"ENSG00000176678"
2301,"ENSG00000186790"
2302,"ENSG00000129654"
2303,"ENSG00000176692"
2304,"ENSG00000178919"
2305,"ENSG00000111206"
2306,"ENSG00000186564"
2307,"ENSG00000179772"
2308,"ENSG00000150907"
2309,"ENSG00000118689"
2310,"ENSG00000240445"
2311,"ENSG00000214295"
2312,"ENSG00000143631"
2313,"ENSG00000151702"
2314,"ENSG00000177731"
2315,"ENSG00000120215"
2316,"ENSG00000196924"
2317,"ENSG00000136068"
2318,"ENSG00000128591"
2319,"ENSG00000132589"
2321,"ENSG00000102755"
2322,"ENSG00000122025"
2323,"ENSG00000090554"
2324,"ENSG00000037280"
2326,"ENSG00000010932"
2327,"ENSG00000094963"
2328,"ENSG00000007933"
2329,"ENSG00000076258"
2330,"ENSG00000131781"
2331,"ENSG00000122176"
2332,"ENSG00000102081"
2334,"ENSG00000155966"
2335,"ENSG00000115414"
2339,"ENSG00000168522"
2342,"ENSG00000257365"
2346,"ENSG00000086205"
2348,"ENSG00000110195"
2350,"ENSG00000165457"
2352,"ENSG00000110203"
2353,"ENSG00000170345"
2354,"ENSG00000125740"
2355,"ENSG00000075426"
2356,"ENSG00000136877"
2357,"ENSG00000171051"
2358,"ENSG00000171049"
2359,"ENSG00000187474"
2395,"ENSG00000165060"
2444,"ENSG00000111816"
2475,"ENSG00000198793"
2483,"ENSG00000109536"
2487,"ENSG00000162998"
2488,"ENSG00000131808"
2491,"ENSG00000102384"
2492,"ENSG00000170820"
2494,"ENSG00000116833"
2495,"ENSG00000167996"
2497,"ENSG00000234975"
2502,"ENSG00000223361"
2512,"ENSG00000087086"
2515,"ENSG00000104755"
2516,"ENSG00000136931"
2517,"ENSG00000179163"
2519,"ENSG00000001036"
2520,"ENSG00000184502"
2521,"ENSG00000089280"
2523,"ENSG00000174951"
2524,"ENSG00000176920"
2525,"ENSG00000171124"
2526,"ENSG00000196371"
2527,"ENSG00000130383"
2528,"ENSG00000156413"
2529,"ENSG00000180549"
2530,"ENSG00000033170"
2531,"ENSG00000119537"
2532,"ENSG00000213088"
2533,"ENSG00000082074"
2534,"ENSG00000010810"
2535,"ENSG00000180340"
2537,"ENSG00000126709"
2538,"ENSG00000131482"
2539,"ENSG00000160211"
2542,"ENSG00000137700"
2543,"ENSG00000205777"
2547,"ENSG00000196419"
2548,"ENSG00000171298"
2549,"ENSG00000109458"
2550,"ENSG00000204681"
2551,"ENSG00000154727"
2553,"ENSG00000104064"
2554,"ENSG00000022355"
2555,"ENSG00000151834"
2556,"ENSG00000011677"
2557,"ENSG00000109158"
2558,"ENSG00000186297"
2559,"ENSG00000145863"
2560,"ENSG00000163288"
2561,"ENSG00000145864"
2562,"ENSG00000166206"
2563,"ENSG00000187730"
2564,"ENSG00000102287"
2565,"ENSG00000163285"
2566,"ENSG00000113327"
2567,"ENSG00000182256"
2568,"ENSG00000094755"
2569,"ENSG00000146276"
2570,"ENSG00000111886"
2571,"ENSG00000128683"
2572,"ENSG00000136750"
2580,"ENSG00000178950"
2581,"ENSG00000054983"
2582,"ENSG00000117308"
2583,"ENSG00000135454"
2584,"ENSG00000108479"
2585,"ENSG00000156958"
2587,"ENSG00000166573"
2588,"ENSG00000141012"
2589,"ENSG00000141429"
2590,"ENSG00000143641"
2591,"ENSG00000115339"
2592,"ENSG00000213930"
2593,"ENSG00000130005"
2595,"ENSG00000214013"
2596,"ENSG00000172020"
2597,"ENSG00000111640"
2615,"ENSG00000137507"
2617,"ENSG00000106105"
2618,"ENSG00000159131"
2619,"ENSG00000180447"
2620,"ENSG00000148935"
2621,"ENSG00000183087"
2622,"ENSG00000141013"
2623,"ENSG00000102145"
2624,"ENSG00000179348"
2625,"ENSG00000107485"
2626,"ENSG00000136574"
2627,"ENSG00000141448"
2628,"ENSG00000171766"
2629,"ENSG00000177628"
2630,"ENSG00000160766"
2631,"ENSG00000146729"
2632,"ENSG00000114480"
2633,"ENSG00000117228"
2634,"ENSG00000162645"
2635,"ENSG00000117226"
2636,"ENSG00000164900"
2637,"ENSG00000168505"
2638,"ENSG00000145321"
2639,"ENSG00000105607"
2641,"ENSG00000115263"
2642,"ENSG00000215644"
2643,"ENSG00000131979"
2644,"ENSG00000137880"
2645,"ENSG00000106633"
2646,"ENSG00000084734"
2647,"ENSG00000135441"
2648,"ENSG00000108773"
2649,"ENSG00000148200"
2650,"ENSG00000187210"
2651,"ENSG00000111846"
2652,"ENSG00000268221"
2653,"ENSG00000140905"
2657,"ENSG00000130283"
2658,"ENSG00000263761"
2660,"ENSG00000138379"
2661,"ENSG00000164404"
2662,"ENSG00000266524"
2664,"ENSG00000203879"
2665,"ENSG00000057608"
2668,"ENSG00000168621"
2669,"ENSG00000164949"
2670,"ENSG00000131095"
2671,"ENSG00000127554"
2672,"ENSG00000162676"
2673,"ENSG00000198380"
2674,"ENSG00000151892"
2675,"ENSG00000168546"
2676,"ENSG00000146013"
2677,"ENSG00000115486"
2678,"ENSG00000100031"
2679,"ENSG00000197421"
2683,"ENSG00000086062"
2686,"ENSG00000131067"
2687,"ENSG00000099998"
2688,"ENSG00000259384"
2689,"ENSG00000136487"
2690,"ENSG00000112964"
2691,"ENSG00000118702"
2692,"ENSG00000106128"
2693,"ENSG00000121853"
2694,"ENSG00000134812"
2695,"ENSG00000159224"
2696,"ENSG00000010310"
2697,"ENSG00000152661"
2700,"ENSG00000121743"
2701,"ENSG00000187513"
2702,"ENSG00000265107"
2703,"ENSG00000121634"
2705,"ENSG00000169562"
2706,"ENSG00000165474"
2707,"ENSG00000188910"
2709,"ENSG00000189280"
2710,"ENSG00000198814"
2712,"ENSG00000196475"
2713,"ENSG00000229894"
2717,"ENSG00000102393"
2719,"ENSG00000147257"
2720,"ENSG00000170266"
2729,"ENSG00000001084"
2730,"ENSG00000023909"
2731,"ENSG00000178445"
2733,"ENSG00000119392"
2734,"ENSG00000090863"
2735,"ENSG00000111087"
2736,"ENSG00000074047"
2737,"ENSG00000106571"
2738,"ENSG00000250571"
2739,"ENSG00000124767"
2740,"ENSG00000112164"
2741,"ENSG00000145888"
2742,"ENSG00000101958"
2743,"ENSG00000109738"
2744,"ENSG00000115419"
2745,"ENSG00000173221"
2746,"ENSG00000148672"
2747,"ENSG00000182890"
2749,"ENSG00000250959"
2752,"ENSG00000135821"
2753,"ENSG00000270978"
2754,"ENSG00000254765"
2760,"ENSG00000196743"
2762,"ENSG00000112699"
2764,"ENSG00000197045"
2765,"ENSG00000104499"
2766,"ENSG00000137198"
2767,"ENSG00000088256"
2768,"ENSG00000146535"
2769,"ENSG00000060558"
2770,"ENSG00000127955"
2771,"ENSG00000114353"
2773,"ENSG00000065135"
2774,"ENSG00000141404"
2775,"ENSG00000087258"
2776,"ENSG00000156052"
2778,"ENSG00000087460"
2779,"ENSG00000114349"
2780,"ENSG00000134183"
2781,"ENSG00000128266"
2782,"ENSG00000078369"
2783,"ENSG00000172354"
2784,"ENSG00000111664"
2785,"ENSG00000162188"
2786,"ENSG00000168243"
2787,"ENSG00000174021"
2788,"ENSG00000176533"
2790,"ENSG00000242616"
2791,"ENSG00000127920"
2792,"ENSG00000127928"
2793,"ENSG00000167083"
2794,"ENSG00000204590"
2796,"ENSG00000147437"
2797,"ENSG00000125787"
2798,"ENSG00000109163"
2799,"ENSG00000135677"
2800,"ENSG00000136935"
2801,"ENSG00000167110"
2802,"ENSG00000090615"
2803,"ENSG00000144674"
2804,"ENSG00000173230"
2805,"ENSG00000120053"
2806,"ENSG00000125166"
2810,"ENSG00000175793"
2811,"ENSG00000185245"
2812,"ENSG00000203618"
2813,"ENSG00000169347"
2814,"ENSG00000178732"
2815,"ENSG00000169704"
2817,"ENSG00000063660"
2819,"ENSG00000167588"
2820,"ENSG00000115159"
2821,"ENSG00000105220"
2822,"ENSG00000112293"
2823,"ENSG00000150625"
2824,"ENSG00000046653"
2825,"ENSG00000183671"
2826,"ENSG00000184451"
2827,"ENSG00000181773"
2828,"ENSG00000177464"
2829,"ENSG00000173578"
2830,"ENSG00000146360"
2831,"ENSG00000183729"
2832,"ENSG00000125522"
2833,"ENSG00000186810"
2834,"ENSG00000119973"
2835,"ENSG00000132975"
2837,"ENSG00000181408"
2838,"ENSG00000154165"
2840,"ENSG00000144230"
2841,"ENSG00000125245"
2842,"ENSG00000183150"
2843,"ENSG00000204882"
2844,"ENSG00000011454"
2845,"ENSG00000172209"
2846,"ENSG00000147145"
2847,"ENSG00000128285"
2848,"ENSG00000170128"
2849,"ENSG00000154478"
2850,"ENSG00000170837"
2852,"ENSG00000164850"
2853,"ENSG00000120436"
2854,"ENSG00000142511"
2856,"ENSG00000214943"
2857,"ENSG00000171659"
2859,"ENSG00000178623"
2861,"ENSG00000170775"
2862,"ENSG00000102539"
2863,"ENSG00000183840"
2864,"ENSG00000126266"
2865,"ENSG00000185897"
2866,"ENSG00000126251"
2867,"ENSG00000126262"
2868,"ENSG00000125388"
2869,"ENSG00000198873"
2870,"ENSG00000198055"
2872,"ENSG00000099875"
2873,"ENSG00000169727"
2874,"ENSG00000132522"
2875,"ENSG00000167701"
2876,"ENSG00000233276"
2877,"ENSG00000176153"
2878,"ENSG00000211445"
2879,"ENSG00000167468"
2880,"ENSG00000224586"
2882,"ENSG00000116157"
2885,"ENSG00000177885"
2886,"ENSG00000141738"
2887,"ENSG00000106070"
2888,"ENSG00000115290"
