ProbeID,Symbol,ID
ILMN_2703563,Stac2,217154
ILMN_2749669,Nr1d1,217166
ILMN_1236029,Tns4,217169
ILMN_2631379,Klhl11,217194
ILMN_1257394,Rundc1,217201
ILMN_1238346,Tmem106a,217203
ILMN_2601823,Dhx8,217207
ILMN_1259546,Pyy,217212
ILMN_2682976,Nags,217214
ILMN_2631534,Nags,217214
ILMN_2617735,Nags,217214
ILMN_1231587,BC030867,217216
ILMN_1226002,Asb16,217217
ILMN_2704134,Fam171a2,217219
ILMN_2991534,Cdc27,217232
ILMN_2686700,Abca8a,217258
ILMN_1253984,Abca9,217262
ILMN_2699880,Abca9,217262
ILMN_2699881,Abca9,217262
ILMN_1218274,Abca5,217265
ILMN_2998335,Abca5,217265
ILMN_1214518,Gpr142,217302
ILMN_2887986,Cd300a,217303
ILMN_2887983,Cd300a,217303
ILMN_1213393,Cd300lb,217304
ILMN_1230287,Cd300ld,217305
ILMN_1212716,Cd300e,217306
ILMN_3055445,Hid1,217310
ILMN_3132223,Hid1,217310
ILMN_1224093,Llgl2,217325
ILMN_2509928,Unk,217331
ILMN_2504823,Trim47,217333
ILMN_2724451,Fbf1,217335
ILMN_2599897,Srp68,217337
ILMN_3058793,Qrich2,217341
ILMN_3136019,Qrich2,217341
ILMN_2534497,Qrich2,217341
ILMN_1245815,Ube2o,217342
ILMN_1221129,Rhbdf2,217344
ILMN_2881681,Tnrc6c,217351
ILMN_2430601,Tmc6,217353
ILMN_2471166,Tmc6,217353
ILMN_1213001,Tmc6,217353
ILMN_2513778,Tmc6,217353
ILMN_2613685,Tmc8,217356
ILMN_2687121,Engase,217364
ILMN_2759770,Nploc4,217365
ILMN_1214991,Lrrc45,217366
ILMN_2494890,Uts2r,217369
ILMN_1255776,Cybc1,217370
ILMN_1217761,Rab40b,217371
ILMN_2618831,Dnajc27,217378
ILMN_2865846,Ubxn2a,217379
ILMN_2510683,Ubxn2a,217379
ILMN_2432550,Trib2,217410
ILMN_2803249,Inmt,21743
ILMN_2730701,Pqlc3,217430
ILMN_2838317,Pqlc3,217430
ILMN_2749327,Pqlc3,217430
ILMN_2640239,Pqlc3,217430
ILMN_2999642,Nol10,217431
ILMN_2620655,Adad1,21744
ILMN_2502614,Trappc12,217449
ILMN_1239043,Tep1,21745
ILMN_2877227,Snx13,217463
ILMN_2663741,Ankmy2,217473
ILMN_2599514,Ankmy2,217473
ILMN_2856771,Dgkb,217480
ILMN_1256480,Terf1,21749
ILMN_2623712,Terf2,21750
ILMN_2912318,Terf2,21750
ILMN_2777454,Stxbp6,217517
ILMN_2999505,Tert,21752
ILMN_3013964,Tes,21753
ILMN_3084954,Tes,21753
ILMN_1237948,Tes,21753
ILMN_1231930,Tesk1,21754
ILMN_2770137,Prss39,21755
ILMN_2771861,Prss40,21756
ILMN_1227401,Baz1a,217578
ILMN_1217143,Mbip,217588
ILMN_2671000,Mbip,217588
ILMN_2625003,Slc25a21,217593
ILMN_3038459,Morf4l1,21761
ILMN_3123716,Morf4l1,21761
ILMN_2682945,Psmd2,21762
ILMN_2682947,Psmd2,21762
ILMN_1222132,Tex2,21763
ILMN_1248072,Tex2,21763
ILMN_3117134,Gm527,217648
ILMN_3042287,Gm527,217648
ILMN_1229468,Mis18bp1,217653
ILMN_2843349,Mis18bp1,217653
ILMN_1253322,Tex261,21766
ILMN_2605494,Tex261,21766
ILMN_2708279,Mgat2,217664
ILMN_2999167,L2hgdh,217666
ILMN_2615187,L2hgdh,217666
ILMN_3111593,Tex264,21767
ILMN_1247681,Tex264,21767
ILMN_1245716,Gphb5,217674
ILMN_1254551,Susd6,217684
ILMN_2753096,Zfand3,21769
ILMN_2763679,Sipa1l1,217692
ILMN_2859712,Zfyve1,217695
ILMN_2718421,Acot5,217698
ILMN_2608394,Ppp2r5d,21770
ILMN_1250063,Ppp2r5d,21770
ILMN_2596907,Ppp2r5d,21770
ILMN_2956881,Ppp2r5d,21770
ILMN_2790223,Acot6,217700
ILMN_2962095,Fam161b,217705
ILMN_1229589,Coq6,217707
ILMN_2766720,Coq6,217707
ILMN_2898403,Coq6,217707
ILMN_2672731,Lin52,217708
ILMN_2724322,Utp4,21771
ILMN_2762301,Eif2b2,217715
ILMN_2971204,Mlh3,217716
ILMN_2900944,Nek9,217718
ILMN_1218295,Nek9,217718
ILMN_1248190,Flvcr2,217721
ILMN_2689138,Cipc,217732
ILMN_1233991,Tmem63c,217733
ILMN_2755973,Pomt2,217734
ILMN_2675072,Ahsa1,217737
ILMN_1238939,Lysmd1,217779
ILMN_3142193,Lysmd1,217779
ILMN_2803286,Tex9,21778
ILMN_2603178,Tfam,21780
ILMN_2603182,Tfam,21780
ILMN_2692110,Tfdp1,21781
ILMN_2593787,Kcnk13,217826
ILMN_1248444,Nrde2,217827
ILMN_1245040,Dglucy,217830
ILMN_2665545,Rin3,217835
ILMN_2723920,Itpk1,217837
ILMN_3021555,Unc79,217843
ILMN_1222844,Unc79,217843
ILMN_1232995,Ifi27l2b,217845
ILMN_1259215,Serpina10,217847
ILMN_1228211,Tff2,21785
ILMN_2645973,Tff3,21786
ILMN_1215969,Rcor1,217864
ILMN_2867696,Cdc42bpb,217866
ILMN_3151345,Eif5,217869
ILMN_3072536,Eif5,217869
ILMN_1240466,Eif5,217869
ILMN_2976601,Tfg,21787
ILMN_2819650,Tfpi,21788
ILMN_1248790,Tfpi,21788
ILMN_2691522,Tfpi,21788
ILMN_2685769,Cep170b,217882
ILMN_2631663,Clba1,217887
ILMN_2670204,Tfpi2,21789
ILMN_2620583,Pacs2,217893
ILMN_2791074,Wdr60,217935
ILMN_2674602,Rapgef5,217944
ILMN_2756286,Larp4b,217980
ILMN_2704474,Larp4b,217980
ILMN_1236343,Heatr1,217995
ILMN_2800256,Heatr1,217995
ILMN_1214036,Heatr1,217995
ILMN_2733973,Heatr1,217995
ILMN_2765162,Tgfa,21802
ILMN_2711461,Tgfb1,21803
ILMN_1225661,Pou6f2,218030
ILMN_2439130,Vps41,218035
ILMN_1257279,Vps41,218035
ILMN_2728607,Amph,218038
ILMN_2842843,Amph,218038
ILMN_1245012,Amph,218038
ILMN_2693246,Tgfb1i1,21804
ILMN_1227722,Tgfb1i1,21804
ILMN_2619903,Olfr11,218066
ILMN_2723108,Tsc22d1,21807
ILMN_2677878,Tsc22d1,21807
ILMN_1225196,Tgfb2,21808
ILMN_2748966,Tgfb3,21809
ILMN_2834379,Tgfbi,21810
ILMN_2727663,Tgfbi,21810
ILMN_2462791,Zfp322a,218100
ILMN_1217058,Slc17a2,218103
ILMN_2595395,Slc17a2,218103
ILMN_2980532,Tgfbr1,21812
ILMN_1214505,Tgfbr1,21812
ILMN_2602711,Tgfbr1,21812
ILMN_2708965,Tgfbr1,21812
ILMN_1225029,Mboat1,218121
ILMN_2760979,Tgfbr2,21813
ILMN_1242086,Tgfbr2,21813
ILMN_2766596,Gmds,218138
ILMN_2789239,Tgfbr3,21814
ILMN_2606601,Tgfbr3,21814
ILMN_2767113,Tgif1,21815
ILMN_1212717,Tgif1,21815
ILMN_1253854,Tgif1,21815
ILMN_2743642,Tgm1,21816
ILMN_2692615,Tgm2,21817
ILMN_2777363,Tgm3,21818
ILMN_2658878,Tg,21819
ILMN_2683499,Phactr1,218194
ILMN_2596560,Phactr1,218194
ILMN_3062286,Phactr1,218194
ILMN_2735102,Mylip,218203
ILMN_2590339,Mylip,218203
ILMN_2949869,Ift88,21821
ILMN_2703583,Nup153,218210
ILMN_1217184,Kdm1b,218214
ILMN_2632778,Kdm1b,218214
ILMN_1237236,Kdm1b,218214
ILMN_3007898,Kdm1b,218214
ILMN_2703642,Rnf144b,218215
ILMN_2754158,Tgtp1,21822
ILMN_1222014,Th,21823
ILMN_2593927,Ptpdc1,218232
ILMN_2701543,Ptpdc1,218232
ILMN_2805624,Ptpdc1,218232
ILMN_1249767,Thbd,21824
ILMN_2659151,Thbs1,21825
ILMN_2635229,Thbs2,21826
ILMN_3024781,Eif4e1b,218268
ILMN_3140803,Eif4e1b,218268
ILMN_2654651,Thbs3,21827
ILMN_2840958,Thbs3,21827
ILMN_2840956,Thbs3,21827
ILMN_2754594,B4galt7,218271
ILMN_2910076,BC051665,218275
ILMN_2631882,Thbs4,21828
ILMN_2874816,Cdc14b,218294
ILMN_1244296,Cdc14b,218294
ILMN_2729708,Cdc14b,218294
ILMN_2749394,Theg,21830
ILMN_2677161,Theg,21830
ILMN_3100258,Theg,21830
ILMN_2428584,Zfp455,218311
ILMN_2622200,Zfp595,218314
ILMN_2725595,Thra,21833
ILMN_1257365,Thra,21833
ILMN_2681221,Clptm1l,218335
ILMN_2698682,Thrb,21834
ILMN_2920676,Rfesd,218341
ILMN_3135991,Ttc37,218343
ILMN_1256775,Thrsp,21835
ILMN_2644350,Thy1,21838
ILMN_1237573,Rasa1,218397
ILMN_2911936,Tia1,21841
ILMN_2590837,Tial1,21843
ILMN_1247931,Tial1,21843
ILMN_2737710,Tiam1,21844
ILMN_2965621,Ankrd34b,218440
ILMN_1244584,Zfyve16,218441
ILMN_1255046,Serinc5,218442
ILMN_1239683,Serinc5,218442
ILMN_2652328,Serinc5,218442
ILMN_2721357,Lhfpl2,218454
ILMN_2928560,Tie1,21846
ILMN_3079949,Wdr41,218460
ILMN_2721613,Pde8b,218461
ILMN_2648189,Klf10,21847
ILMN_1227225,Trim28,21849
ILMN_2720034,Btf3,218490
ILMN_2764019,Fcho2,218503
ILMN_2588199,Mrps27,218506
ILMN_2620209,Marveld2,218518
ILMN_3097131,Timeless,21853
ILMN_3024456,Timeless,21853
ILMN_2722704,Timm17a,21854
ILMN_2662996,Srek1,218543
ILMN_1217577,Srek1,218543
ILMN_1219768,Sgtb,218544
ILMN_2847248,Sgtb,218544
ILMN_2824012,Timm17b,21855
ILMN_2750428,Timm44,21856
ILMN_2968676,Timm44,21856
ILMN_2589211,Timm44,21856
ILMN_3103896,Timp1,21857
ILMN_2769918,Timp1,21857
ILMN_2712867,Timp2,21858
ILMN_2628708,Depdc1b,218581
ILMN_2741096,Timp3,21859
ILMN_2614759,Timp3,21859
ILMN_2658827,Il31ra,218624
ILMN_1233045,Dhx29,218629
ILMN_2892376,Dhx29,218629
ILMN_2736471,Ccno,218630
ILMN_1260212,Nkx2-1,21869
ILMN_2620250,Nkx2-1,21869
ILMN_2752569,Paip1,218693
ILMN_3065748,Paip1,218693
ILMN_2747311,Atp6v0a2,21871
ILMN_2706587,Tjp1,21872
ILMN_1256328,Tjp2,21873
ILMN_3154231,3830406C13Rik,218734
ILMN_2683277,3830406C13Rik,218734
ILMN_2683283,3830406C13Rik,218734
ILMN_2952609,Sntn,218739
ILMN_1240287,Sntn,218739
ILMN_2755833,Lrrc3b,218763
ILMN_2605890,Tk1,21877
ILMN_2611857,Tk1,21877
ILMN_2893926,Tk1,21877
ILMN_2617194,Rarb,218772
ILMN_2886828,Rarb,218772
ILMN_1246864,Rarb,218772
ILMN_2792485,Ube2e2,218793
ILMN_2607880,Tkt,21881
ILMN_2780322,Tkt,21881
ILMN_2780323,Tkt,21881
ILMN_1216919,Sec24c,218811
ILMN_2467692,Zfp503,218820
ILMN_3062860,Polr3a,218832
ILMN_1255559,Polr3a,218832
ILMN_1221705,Fabp9,21884
ILMN_1230788,Tle1,21885
ILMN_2965577,Tle1,21885
ILMN_2599402,Tle1,21885
ILMN_2765425,Tle1,21885
ILMN_1250103,Tle2,21886
ILMN_2633412,Chdh,218865
ILMN_1218504,Chdh,218865
ILMN_3109728,Chdh,218865
ILMN_2615276,Tle3,21887
ILMN_2757607,Tle3,21887
ILMN_2984872,Tle3,21887
ILMN_2925225,Sema3g,218877
ILMN_2589792,Tle4,21888
ILMN_2746356,Tle4,21888
ILMN_3011214,Tle4,21888
ILMN_3009558,Oxnad1,218885
ILMN_2624789,Tll1,21892
ILMN_1219913,4930474N05Rik,218921
ILMN_2605679,Tln1,21894
ILMN_2670022,Fermt2,218952
ILMN_3092125,Ubb-ps,218963
ILMN_1236908,Tlr1,21897
ILMN_1245448,Wdhd1,218973
ILMN_3151503,Mapk1ip1l,218975
ILMN_1244797,Dlgap5,218977
ILMN_2752966,Tlr4,21898
ILMN_2690004,Tlr4,21898
ILMN_2668886,Tmem260,218989
ILMN_1216836,Tmem260,218989
ILMN_2786509,Tmem260,218989
ILMN_3162337,Tlr6,21899
ILMN_3083981,Ttc5,219022
ILMN_3013144,Ttc5,219022
ILMN_1241957,Ttc5,219022
ILMN_2776952,Pip4p1,219024
ILMN_2679491,Eddm3b,219026
ILMN_2819112,Ang4,219033
ILMN_3060471,Otop1,21906
ILMN_3137899,Otop1,21906
ILMN_1228647,Otop1,21906
ILMN_2689177,Nr2e1,21907
ILMN_2612044,Haus4,219072
ILMN_2511684,Tlx1,21908
ILMN_2451202,Tlx2,21909
ILMN_1258230,Tlx2,21909
ILMN_1225859,Khnyn,219094
ILMN_2652056,Cenpj,219103
ILMN_1231971,Zmym5,219105
ILMN_2865912,Ska3,219114
ILMN_2807016,Tspan7,21912
ILMN_2696491,Phf11a,219131
ILMN_1225451,Phf11a,219131
ILMN_2696492,Phf11a,219131
ILMN_2827780,Phf11d,219132
ILMN_2684848,Phf11d,219132
ILMN_1246285,Shisa2,219134
ILMN_2824801,Shisa2,219134
ILMN_2687053,Mtmr6,219135
ILMN_2721149,Arl11,219144
ILMN_2974737,Fam167a,219148
ILMN_2708142,Xkr6,219149
ILMN_2971845,Dtymk,21915
ILMN_2664219,Hmbox1,219150
ILMN_2706268,Scara3,219151
ILMN_2977404,Tmod1,21916
ILMN_3094743,Tmpo,21917
ILMN_2471359,Tmpo,21917
ILMN_3022428,Tmpo,21917
ILMN_2914305,Fam216b,219170
ILMN_2845778,Clec3b,21922
ILMN_2804444,Pcdh17,219228
ILMN_2463181,Tnc,21923
ILMN_1251943,Tnc,21923
ILMN_1236724,Tnc,21923
ILMN_2485085,Tnc,21923
ILMN_2454497,Tnc,21923
ILMN_2463180,Tnc,21923
ILMN_2503052,Tnnc1,21924
ILMN_2650683,Tdrd3,219249
ILMN_3154215,Tdrd3,219249
ILMN_3075157,Tdrd3,219249
ILMN_2882658,Tnnc2,21925
ILMN_1237302,Pcdh20,219257
ILMN_2899863,Tnf,21926
ILMN_2429800,Tnfaip1,21927
ILMN_2841290,Tnfaip2,21928
ILMN_2474858,Tnfaip2,21928
ILMN_2841289,Tnfaip2,21928
ILMN_1252202,Tnfaip3,21929
ILMN_2454348,Tnfrsf10b,21933
ILMN_2455181,Tnfrsf10b,21933
ILMN_2945095,Tnfrsf10b,21933
ILMN_2460875,Tnfrsf10b,21933
ILMN_1230700,Tnfrsf10b,21933
ILMN_2482600,Tnfrsf11a,21934
ILMN_2854497,Tnfrsf17,21935
ILMN_2419490,Tnfrsf18,21936
ILMN_2419494,Tnfrsf18,21936
ILMN_2469329,Tnfrsf1a,21937
ILMN_2469333,Tnfrsf1a,21937
ILMN_1241228,Tnfrsf1a,21937
ILMN_1255973,Tnfrsf1b,21938
ILMN_2486186,Tnfrsf1b,21938
ILMN_2502136,Cd40,21939
ILMN_2496288,Cd40,21939
ILMN_2503129,Cd40,21939
ILMN_3115796,Cd40,21939
ILMN_1233589,Cd27,21940
ILMN_3052501,Cd27,21940
ILMN_3128992,Cd27,21940
ILMN_2485458,Tnfrsf8,21941
ILMN_2514689,Tnfrsf8,21941
ILMN_2445789,Tnfrsf9,21942
ILMN_3103746,Tnfrsf9,21942
ILMN_2505780,Tnfsf11,21943
ILMN_2522794,Tnfsf12,21944
ILMN_2857679,Dedd,21945
ILMN_2645074,Dedd,21945
ILMN_2592486,Pglyrp1,21946
ILMN_1257241,Cd40lg,21947
ILMN_2996338,Cd70,21948
ILMN_2435486,Tnfsf8,21949
ILMN_2449157,Tnfsf9,21950
ILMN_1250052,Tnks,21951
ILMN_2977056,Tnni1,21952
ILMN_2481133,Tnni2,21953
ILMN_3163526,Tnni3,21954
ILMN_2460136,Tnnt1,21955
ILMN_2469018,Tnnt3,21957
ILMN_1236328,Tnp1,21958
ILMN_1224330,Tnp2,21959
ILMN_1252176,Tnr,21960
ILMN_2959976,Tom1,21968
ILMN_1232251,Top1,21969
ILMN_2521065,Top1,21969
ILMN_2830661,Top2a,21973
ILMN_1243403,Top2b,21974
ILMN_1249579,Top3a,21975
ILMN_2432458,Top3b,21976
ILMN_1237626,Ppp1r13b,21981
ILMN_2967455,Ppp1r13b,21981
ILMN_2732718,Ppp1r13b,21981
ILMN_2505283,Tmem165,21982
ILMN_1250696,Tpbg,21983
ILMN_2434359,Tpbpa,21984
ILMN_1253145,Tpd52,21985
ILMN_3091288,Tpd52,21985
ILMN_1249224,Tpd52l1,21987
ILMN_2434472,Tpd52l1,21987
ILMN_2485639,Tph1,21990
ILMN_2932359,Tpi1,21991
ILMN_1230137,Tpi1,21991
ILMN_1231447,Tpi1,21991
ILMN_3007072,Tpm1,22003
ILMN_2482209,Tpm2,22004
ILMN_2487170,Tpm2,22004
ILMN_2787172,Tpm2,22004
ILMN_2800466,Tpmt,22017
ILMN_2496348,Tpo,22018
ILMN_2421119,Tpp2,22019
ILMN_1230765,Tpst1,22021
ILMN_2843782,Tpst2,22022
ILMN_2715114,Crisp2,22024
ILMN_2754266,Nr2c1,22025
ILMN_2644074,Nr2c2,22026
ILMN_2504433,Hsp90b1,22027
ILMN_1230586,Traf1,22029
ILMN_1215661,Traf2,22030
ILMN_3066172,Traf3,22031
ILMN_2439638,Traf3,22031
ILMN_3144289,Traf3,22031
ILMN_1219701,Traf4,22032
ILMN_2472444,Traf4,22032
ILMN_2472451,Traf4,22032
ILMN_2801652,Traf4,22032
ILMN_3046362,Traf5,22033
ILMN_1259162,Traf6,22034
ILMN_2960750,Traf6,22034
ILMN_2427560,Traf6,22034
ILMN_2436146,Tnfsf10,22035
ILMN_1235176,Traip,22036
ILMN_2463395,Trap1a,22037
ILMN_2911344,Plscr1,22038
ILMN_2701271,Plscr1,22038
ILMN_2509737,Trex1,22040
ILMN_3131766,Trex1,22040
ILMN_2485323,Trf,22041
ILMN_2619848,Tfrc,22042
ILMN_2860804,Tfrc,22042
ILMN_1237934,Trh,22044
ILMN_2521340,Trhr,22045
ILMN_3009463,Trip6,22051
ILMN_3009469,Trip6,22051
ILMN_1250011,Tob1,22057
ILMN_2466845,Trp53,22059
ILMN_1216742,Trp63,22061
ILMN_1236930,Trp73,22062
ILMN_2510943,Trpc1,22063
ILMN_1241563,Trpc1,22063
ILMN_1256523,Trpc2,22064
ILMN_3001313,Trpc3,22065
ILMN_1221193,Trpc4,22066
ILMN_2433320,Trpc5,22067
ILMN_2915118,Trpc6,22068
ILMN_2858106,Tpt1,22070
ILMN_2716989,Prss2,22072
ILMN_2896385,Prss3,22073
ILMN_2493756,Try4,22074
ILMN_1246471,Ctr9,22083
ILMN_3135566,Tsc2,22084
ILMN_1214823,Tsc2,22084
ILMN_2452237,Tsg101,22088
ILMN_2441534,Rsph1,22092
ILMN_1215013,Tshb,22094
ILMN_1258209,Tshr,22095
ILMN_2416928,Tshr,22095
ILMN_1212998,Tsn,22099
ILMN_1240067,Tsn,22099
ILMN_2482766,Tspyl1,22110
ILMN_2801001,Tspyl1,22110
ILMN_2427766,Tspyl1,22110
ILMN_2425029,Phlda2,22113
ILMN_2774950,Tssk2,22115
ILMN_3138175,Tsks,22116
ILMN_2493175,Tst,22117
ILMN_2707834,Rpl13a,22121
ILMN_1221145,Tsta3,22122
ILMN_2423507,Tsx,22127
ILMN_2498478,Ttc3,22129
ILMN_2498479,Ttc3,22129
ILMN_1257914,Ttc3,22129
ILMN_1247036,Ttc3,22129
ILMN_2841720,Ttc3,22129
ILMN_2447297,Ttc3,22129
ILMN_2469121,Ttc3,22129
ILMN_2841721,Ttc3,22129
ILMN_1260446,Ttc3,22129
ILMN_2499681,Ttf1,22130
ILMN_1248415,Tgoln1,22134
ILMN_2438303,Ttk,22137
ILMN_3128792,Ttn,22138
ILMN_2416670,Ttn,22138
ILMN_2443330,Ttr,22139
ILMN_2511823,Tub,22141
ILMN_1220143,Tub,22141
ILMN_2916705,Tuba1a,22142
ILMN_2986393,Tuba1b,22143
ILMN_1220219,Tuba3a,22144
ILMN_2491565,Tuba3a,22144
ILMN_2505467,Tuba3a,22144
ILMN_2467287,Tuba3a,22144
ILMN_2517170,Tuba4a,22145
ILMN_2476139,Tuba1c,22146
ILMN_2417813,Tuba3b,22147
ILMN_2485044,Tubb2a,22151
ILMN_1252657,Tubb3,22152
ILMN_1236175,Tubb4a,22153
ILMN_1227164,Tubb5,22154
ILMN_1217584,Tubb5,22154
ILMN_2419185,Tuft1,22156
ILMN_2461907,Tuft1,22156
ILMN_1216269,Tulp1,22157
ILMN_3003476,Tulp1,22157
ILMN_1236774,Tulp1,22157
ILMN_2462332,Tulp3,22158
ILMN_1236188,Twist1,22160
ILMN_2446559,Tnfrsf4,22163
ILMN_2460662,Tnfsf4,22164
ILMN_2459924,Txk,22165
ILMN_3009572,Txn1,22166
ILMN_2588054,Txn1,22166
ILMN_1377922,Txn1,22166
ILMN_1240864,Cmpk2,22169
ILMN_2441895,Tyms,22171
ILMN_1247173,Tyms,22171
ILMN_2441899,Tyms,22171
ILMN_2484707,Tyms,22171
ILMN_2434519,Tyms,22171
ILMN_2921303,Tyms-ps,22172
ILMN_2522236,Tyr,22173
ILMN_2449917,Tyro3,22174
ILMN_2867147,Tyrobp,22177
ILMN_1228521,Tyrp1,22178
ILMN_2425003,Tyrp1,22178
ILMN_1244305,Tyrp1,22178
ILMN_2448615,Zrsr1,22183
ILMN_1258196,Zrsr2,22184
ILMN_2420366,Zrsr2,22184
ILMN_2522801,Zrsr2,22184
ILMN_2496310,U2af2,22185
ILMN_2509142,U2af2,22185
ILMN_2479300,U2af2,22185
ILMN_2516699,Ubb,22187
ILMN_2462202,Ube2m,22192
ILMN_2512042,Ube2e3,22193
ILMN_1231810,Ube2e1,22194
ILMN_2471793,Ube2l3,22195
ILMN_2475727,Ube2l3,22195
ILMN_2786360,Ube2i,22196
ILMN_2499058,Ube2i,22196
ILMN_2879517,Uba3,22200
ILMN_2430374,Uba1,22201
ILMN_2443831,Uba1,22201
ILMN_2825301,Uba1,22201
ILMN_2476804,Ube2a,22209
ILMN_2451360,Ube2b,22210
ILMN_2959247,Ube2b,22210
ILMN_2521109,Ube2g2,22213
ILMN_2506499,Ube3a,22215
ILMN_3155274,Ube3a,22215
ILMN_2462128,Ube3a,22215
ILMN_2416413,Ube3a,22215
ILMN_1236369,Usp12,22217
ILMN_2436866,Usp12,22217
ILMN_2704509,Sumo1,22218
ILMN_2632942,Sumo1,22218
ILMN_2632940,Sumo1,22218
ILMN_2746776,Ubp1,22221
ILMN_2475864,Ubp1,22221
ILMN_1225124,Ubr1,22222
ILMN_1225261,Uchl1,22223
ILMN_2868188,Usp10,22224
ILMN_1217931,Usp10,22224
ILMN_2443129,Usp10,22224
ILMN_1253666,Usp5,22225
ILMN_2834808,Ucn,22226
ILMN_2994373,Ucp1,22227
ILMN_2509798,Ucp2,22228
ILMN_2481182,Ucp2,22228
ILMN_2855123,Ucp2,22228
ILMN_2452102,Ucp3,22229
ILMN_1233132,Ucp3,22229
ILMN_2970345,Slc35a2,22232
ILMN_2840091,Ugcg,22234
ILMN_1253090,Ugdh,22235
ILMN_1252548,Ugt1a2,22236
ILMN_1214888,Ugt1a2,22236
ILMN_2473505,Ugt2b5,22238
ILMN_1239557,Ugt8a,22239
ILMN_1250075,Dpysl3,22240
ILMN_2506115,Ulk1,22241
ILMN_1228475,Ulk1,22241
ILMN_2819295,Umod,22242
ILMN_2819294,Umod,22242
ILMN_2970429,Uck1,22245
ILMN_2479666,Uck1,22245
ILMN_1254231,Uck1,22245
ILMN_1226366,Uck1,22245
ILMN_2987878,Umps,22247
ILMN_1213014,Umps,22247
ILMN_1254813,Umps,22247
ILMN_2847834,Unc119,22248
ILMN_2464999,Unc119,22248
ILMN_1220360,Unc13b,22249
ILMN_2461668,Unc5c,22253
ILMN_1233941,Uncx,22255
ILMN_1232186,Ung,22256
ILMN_3133352,Ung,22256
ILMN_3056503,Ung,22256
ILMN_2457054,Ung,22256
ILMN_2824683,Usp4,22258
ILMN_1237017,Usp4,22258
ILMN_2663374,Nr1h3,22259
ILMN_2668472,Nr1h3,22259
ILMN_3085126,Nr1h2,22260
ILMN_3014084,Nr1h2,22260
ILMN_2822643,Uox,22262
ILMN_2519536,Uox,22262
ILMN_1259344,Prap1,22264
ILMN_2936646,Upk1b,22268
ILMN_2519577,Upk1b,22268
ILMN_1258907,Upk2,22269
ILMN_2805051,Upk3a,22270
ILMN_2959291,Upp1,22271
ILMN_2959293,Upp1,22271
ILMN_2959292,Upp1,22271
ILMN_2714442,Uqcrq,22272
ILMN_1256673,Uqcrc1,22273
ILMN_2453695,Urod,22275
ILMN_2452383,Uros,22276
ILMN_2498173,Uros,22276
ILMN_1254639,Usf1,22278
ILMN_2435505,Usf1,22278
ILMN_2513041,Usf2,22282
ILMN_2482756,Usf2,22282
ILMN_2519634,Usf2,22282
ILMN_2781353,Ush2a,22283
ILMN_2503651,Usp9x,22284
ILMN_2470287,Usp9x,22284
ILMN_2510446,Usp9x,22284
ILMN_2502226,Utf1,22286
ILMN_2749152,Scgb1a1,22287
ILMN_2475832,Utrn,22288
ILMN_2506528,Kdm6a,22289
ILMN_2447456,Kdm6a,22289
ILMN_2907351,Uty,22290
ILMN_2746802,Slc45a2,22293
ILMN_2614421,Slc45a2,22293
ILMN_2616618,Slc45a2,22293
ILMN_2985987,Slc45a2,22293
ILMN_1249347,Uxt,22294
ILMN_2427063,Uxt,22294
ILMN_2641588,Cdh23,22295
ILMN_2672033,Cdh23,22295
ILMN_1252019,Cdh23,22295
ILMN_2931315,Vmn1r51,22296
ILMN_2443447,Vmn1r45,22297
ILMN_1249741,Vmn1r45,22297
ILMN_2493980,Vmn1r45,22297
ILMN_2440838,Vmn2r89,22301
ILMN_3072986,Vmn2r89,22301
ILMN_3151786,Vmn2r89,22301
ILMN_1242397,Vmn2r30,22306
ILMN_2479412,Vmn2r10,22307
ILMN_2478483,Vmn2r122,22308
ILMN_2455694,Vmn2r122,22308
ILMN_1213564,Vmn2r42,22310
ILMN_2992339,Vmn2r-ps159,22314
ILMN_3060333,Vamp1,22317
ILMN_3137767,Vamp1,22317
ILMN_2480543,Vamp1,22317
ILMN_2480542,Vamp1,22317
ILMN_2424912,Vamp2,22318
ILMN_2881480,Vamp3,22319
ILMN_2881477,Vamp3,22319
ILMN_1219136,Vamp8,22320
ILMN_2499400,Vamp8,22320
ILMN_2439341,Vars,22321
ILMN_2928160,Vars,22321
ILMN_2508519,Vars,22321
ILMN_1254295,Sox21,223227
ILMN_3163306,Sox21,223227
ILMN_2721489,Sox21,223227
ILMN_1229273,Vasp,22323
ILMN_1224077,Vav1,22324
ILMN_1223067,Vav2,22325
ILMN_2971753,Vav2,22325
ILMN_2436992,Vav2,22325
ILMN_2749235,Stk24,223255
ILMN_3067046,Vax1,22326
ILMN_3145291,Vax1,22326
ILMN_2983631,Timm8a2,223262
ILMN_1214839,Timm8a2,223262
ILMN_2925895,Ggact,223267
ILMN_1243095,Vbp1,22327
ILMN_2636424,Itgbl1,223272
ILMN_2778655,Vcam1,22329
ILMN_2419138,Vcl,22330
ILMN_2832808,Vdac1,22333
ILMN_1256423,Ranbp3l,223332
ILMN_2734815,Ranbp3l,223332
ILMN_2658355,Ugt3a2,223337
ILMN_2494244,Vdac2,22334
ILMN_2956765,Vdac3,22335
ILMN_2864062,Vdr,22337
ILMN_2445166,Vdr,22337
ILMN_2445165,Vdr,22337
ILMN_3121255,Vegfa,22339
ILMN_2484527,Vegfa,22339
ILMN_3045723,Vegfa,22339
ILMN_2450384,Vegfb,22340
