osteosarcoma_a7106_cells_myc_on	osteosarcoma_a7106_cells_myc_off_24hr	osteosarcoma_a8295_cells_myc_on	osteosarcoma_a8295_cells_myc_off_24hr
ILMN_2476303	5.95921055036383	6.86692219242627	6.23013892163002	6.73481832624955
ILMN_2538519	8.45907397447483	9.52850358351423	7.97764527410399	8.11697873735889
ILMN_2423747	6.44545967380083	5.99265469624344	6.15910060063255	6.24039380895448
ILMN_2743487	8.17563624695498	7.86650760314737	8.37220612243851	7.87859722427583
ILMN_2716643	6.4487305541083	6.5228130892535	6.48939027862672	6.49502090007258
ILMN_2645509	7.39676188511419	6.70907267772844	6.70566265772303	6.3312610676751
ILMN_1240723	6.36221759670014	7.00614174965859	6.66576500184305	6.5414671757784
ILMN_1240624	5.90034082260302	5.55486493253421	5.69742570903684	5.76053899638275
ILMN_1247972	6.69507910667901	6.84378289759757	6.73457550431233	7.1098447547587
ILMN_1251239	6.31448744659612	6.20314314776633	5.95915257784808	5.97909829033294
ILMN_3152061	5.73562012722419	5.97887270670545	5.96955563414461	5.65864686812104
ILMN_2766755	7.41304417521765	7.89192720627195	7.6955228914154	8.02246810459188
ILMN_2523486	6.71384442704523	6.38491336022353	6.49901573996021	6.37442159093667
ILMN_1229253	10.1233375384551	9.56696057658103	10.3890693154088	9.80166265264368
ILMN_2630401	6.05939805723412	6.28973475092599	5.9375547894534	6.16054763070503
ILMN_1225084	5.78838822848504	6.32618357879613	5.97014023871533	6.09993923358223
ILMN_2660924	6.65888574938393	6.14119506244346	6.40818807580912	6.47060401197134
ILMN_1248577	9.3009069932609	8.8777773726692	8.53973112173788	8.42916630717963
ILMN_1222931	6.01060760227704	6.1358410590573	5.91820129380157	5.84925245651939
ILMN_2694110	6.23857192939349	6.09269948481212	6.16695154044297	5.98966186684966
ILMN_1250938	6.08326954289143	6.19404429241032	5.85510916548312	5.98999115402955
ILMN_2646640	6.04443166172956	6.36365715120774	6.21237094491521	6.43402963520847
ILMN_1236344	10.4005600766099	10.6983298385493	9.92775803971861	10.16285956215
ILMN_2631179	6.1045971287298	5.84217016815526	6.05802160491359	6.04733078356838
ILMN_2695190	5.96733083242069	5.93689506911754	6.02841328276631	5.91222811911271
ILMN_2758803	6.25584484285447	6.43198137443177	6.23229984604259	6.24577182714786
ILMN_2999818	5.80772443652425	5.97618156877952	6.01060760227704	6.55604090692659
ILMN_2466052	6.01560712015814	6.26330371194865	5.94476780611277	6.73693662726404
ILMN_2786075	5.90963415526356	5.80957007608717	5.86242770990461	6.0505696622801
ILMN_1258349	6.05821273861882	5.90477044083604	6.07031354147386	6.05198118113275
ILMN_2625819	6.13556293169623	6.04180708188959	6.34005632914305	6.3142677313974
ILMN_2624145	7.88297342537408	6.35240843554942	7.52967690403779	6.99777902058534
ILMN_2673628	6.40039874241777	7.36772138691478	6.53218622086098	6.40836744780063
ILMN_1232146	8.64317697139032	8.89363440457619	8.02344429992635	7.82060197390623
ILMN_2761181	11.2435871219335	11.172121653632	11.1329324732325	10.8356781896021
ILMN_2651010	6.05919837210459	5.99999363183987	6.17174345404187	6.00079455960308
ILMN_2741006	8.7226267988198	9.30172086980897	8.737818814279	8.42973520755867
ILMN_1258987	6.37030510735206	6.00775059219242	6.3232701686994	6.28293726738521
ILMN_1237313	5.78605158939916	5.88051950293927	5.85301218921069	5.93926554830731
ILMN_2473666	6.10149155832733	6.29532451131162	6.1527245817532	6.23857192939349
ILMN_2645917	7.70176995617413	7.87936713547531	7.14476401959753	7.12069226119823
ILMN_2701398	6.30202109415096	6.07766124935029	6.25795632225103	6.37906098257763
ILMN_3030470	8.53734489779476	8.65948042474601	8.15508144013916	8.46448632600228
ILMN_3103784	8.15991093468276	7.79804062926484	7.60873847349608	7.63121325907232
ILMN_2694633	6.79168776471334	7.08381277074572	6.81364460962154	6.72202372146433
ILMN_2696687	6.05110967572984	5.88596530566888	6.40226725582107	6.12679479975862
ILMN_2621909	8.7090523555951	10.233935381536	9.44610954361129	9.98418996652043
ILMN_2788707	6.19257703438762	6.02665888074359	6.36960183901814	6.39586847637037
ILMN_2669982	8.66312051524005	9.37435127118681	8.7954837639508	9.06339582286054
ILMN_1214517	9.05967507998781	9.4148479393806	8.24650654231255	8.65260435441662
ILMN_2670708	5.88078168948266	5.80412159683594	5.64843926949469	5.92836753949137
ILMN_2720572	5.7530445516615	6.53423645663859	5.77110124316706	6.02795546744818
ILMN_2736521	6.02734655358891	6.01003614902503	6.02713690701004	6.01716641038138
ILMN_2775220	6.45113650195957	6.33098054346925	6.31897363330071	6.61856111124149
ILMN_2935237	6.0784574112418	5.92464738572473	5.96349360253845	6.10199530932131
ILMN_2482401	6.47590715178879	6.00323448921169	6.44680966694934	6.39862737396904
ILMN_2593083	6.10626487045133	5.90682627402077	6.05985860141935	6.29403845340614
ILMN_2708340	11.6015893957026	10.3675460731114	11.3196595622207	9.87862921633012
ILMN_1250435	6.44255304476477	6.56908773839462	6.4955675782325	7.25078610379219
ILMN_2882698	6.28160599254971	6.21806545383213	6.25149410362205	6.40597764343085
ILMN_2632536	5.98395848905458	6.09154683054162	5.93811697351213	5.74303381893463
ILMN_2723346	6.43643017876035	6.3185138877268	6.24149471892176	5.99260054458357
ILMN_3121687	9.72807152132309	8.95422757813612	9.03428945961383	9.05248076647231
ILMN_2509674	5.82190877599671	5.98548614217955	5.84446945373457	5.91092419717073
ILMN_1231468	6.56666562644398	6.77533109678407	6.74159169997438	6.93968351945229
ILMN_2705655	9.46691862909413	8.69759418027549	9.12729801070936	8.63792182835872
ILMN_2732877	10.5368491845295	9.18941441946226	9.79506976426064	8.93194309512172
ILMN_2685133	11.3046646131684	10.5414545820039	10.9922029972762	10.2837664108487
ILMN_2684388	7.78103917009878	7.10443704734683	7.34735096246944	7.15461004223787
ILMN_2897476	10.4651390936205	9.42306431685276	9.39326645542603	8.2785598050703
ILMN_1239150	5.95585189975024	6.03410399108199	6.1411629961191	5.96529397357862
ILMN_2613803	6.00811735855533	6.07130076093523	6.10895213155261	6.06456337986199
ILMN_1250924	6.74416277781645	6.47865403748289	6.5038808216639	6.60422169543431
ILMN_2800500	6.7305091972628	6.30786058590668	6.36352649327511	6.46930550190345
ILMN_1213070	11.4798187808458	10.5234636985142	11.2682103820976	10.9405116329108
ILMN_2604956	6.40465371572691	6.35336718364483	6.38631558154042	6.21698210138073
ILMN_2881024	9.13210060376896	7.69622791201768	8.5928200947511	8.20442747890362
ILMN_1230440	9.78369159211723	8.55187635799838	9.41570628135777	8.48980722730609
ILMN_2737831	5.94600880568454	5.79938453333595	5.96185480763616	5.95472436810077
ILMN_2706547	6.31261975285121	5.86453699266755	6.37803729397276	6.26457855903074
ILMN_2967255	6.01604451552529	6.16839393068467	6.05126365622822	6.12955993628953
ILMN_3034034	7.74816147901902	8.96218583090367	8.21493067928727	8.90165667852381
ILMN_3107690	8.19514086547147	8.76804319185674	8.48744866478336	9.22533229637425
ILMN_2655154	6.02884139983634	5.98714938788554	5.91648906493758	6.03737557741942
ILMN_2479690	9.1706135611785	8.44538044097481	8.463405642349	7.93191170988487
ILMN_2986059	5.97087159590832	6.49424522438864	6.05622850064124	5.94086419776284
ILMN_1219084	7.07923595747673	8.71053439633886	7.07923595747673	7.76269180697783
ILMN_2985579	9.77980654610821	8.8621461222783	9.71500483663549	8.81950222123597
ILMN_1260593	9.41948474729896	8.7427734157384	9.30682078487484	8.76107962013463
ILMN_2481117	9.84174245257368	10.0594619200837	9.73253945900403	9.95710156985608
ILMN_2754185	5.82587859080199	5.89835427165213	5.66761386029881	5.77824150196148
ILMN_1219407	7.35800167711692	6.33371630422345	7.39957700836025	6.43541911639193
ILMN_2903992	6.39586847637037	6.01184882241635	6.42585042365289	6.28652213849797
ILMN_1247752	5.85031962825229	5.95046118199321	5.89743823793939	5.74749401334756
ILMN_1245666	6.44395543188969	6.06982324887157	6.18242305803234	6.3179228938417
ILMN_2696826	6.34608963816674	6.3506078317855	6.7143084452774	6.78847919575183
ILMN_2645368	7.49261051274345	7.34083439538916	7.29301635211329	7.03865593402937
ILMN_2845839	8.33785857821715	7.65455798484912	8.03919063471242	7.81338423517533
ILMN_2477065	5.94819403937582	6.15878295267868	5.92617992210799	6.12447382412751
ILMN_2927643	6.33046706350104	6.03289885562129	6.30099434248629	6.06339427230041
ILMN_1250427	6.49540828175598	6.77048781887406	6.80360290460331	6.74626203738735
ILMN_2890399	9.34953253115141	7.88122104965155	8.09753403027252	7.65140370888476
ILMN_3080550	6.29747629502436	5.80308880598648	6.10638606369631	6.10391076077072
ILMN_1244632	6.84359354275153	6.60723845924127	6.80610522603105	6.85566647449871
ILMN_1229981	6.35427847802241	5.86624964160726	6.12483513997476	6.08148274570641
ILMN_2456536	5.98815471140768	6.65626481715156	5.97350256421464	6.14467068156236
ILMN_1220608	6.87201917065552	6.68592329868959	7.02557064492679	6.48192811835939
ILMN_1229202	6.25614121176027	5.92800024441509	6.14864008682466	6.23498685702093
ILMN_2862026	6.04551914666543	5.99777597270878	5.88467636601068	6.08191563594067
ILMN_1216439	6.40357416021804	7.01143525692243	6.58332456324252	6.82450725108828
ILMN_2514502	6.81261181384326	6.47426230745259	6.59992990901978	6.76208200668021
ILMN_2473795	6.82240735342642	6.27056454212352	6.54030820434324	6.62661435217524
ILMN_1239196	8.23810697360367	8.7182116801331	7.94985763574097	8.68708116511128
ILMN_2736976	6.03721873439298	5.78996472630489	5.83753244409696	5.88139831033322
ILMN_1242313	5.86373555716758	6.2912669525398	5.91240813814508	5.95380207501077
ILMN_1259302	6.27140905422592	6.39380061793786	6.17807311267227	6.15559194533399
ILMN_2704802	6.60597724532264	6.38340319565387	6.3951707490437	6.51278655721053
ILMN_2646254	5.78935946774674	6.05423235720564	5.91443446699723	5.92283251600504
ILMN_1248659	6.10115550399295	6.42135434789251	6.33046706350104	6.32712450992659
ILMN_1242751	6.26064192631565	6.17287994886961	6.22145362350714	6.10837829809456
ILMN_2701779	9.22777211662594	8.9192138828235	9.22677240008905	8.64036407115687
ILMN_2446908	5.80622988984871	5.98798708300482	5.80397066978995	5.88706875125432
ILMN_1225045	7.33243561267639	6.60320845921769	6.72778808802627	6.58313404151591
ILMN_2625085	5.74937973280988	5.94493959512129	6.12012836835474	6.66613053089283
ILMN_1233120	6.13749911778534	6.54667225230984	6.2198610414939	6.30569771058881
ILMN_2690564	5.98645138248371	6.12488956211684	6.08341725686802	5.90390076027786
ILMN_2662036	7.94037468095581	8.52477147016622	8.31745602963947	8.68403708940206
ILMN_2596569	8.23846397459412	8.87189114937308	8.86061422959908	9.22677240008905
ILMN_2689749	6.71486200066207	5.89557310129677	6.88107448873316	6.6574743058253
ILMN_3163424	6.05323457950288	5.77091339894954	5.89171050357084	6.00524782749424
ILMN_1258006	5.91201531315605	6.27700855289503	5.87149494275121	6.01868079305066
ILMN_1221985	8.03420291977195	8.24528505793497	7.52123432167328	7.46563455880686
ILMN_2863712	6.42667246812876	6.07190808110194	6.29947166398949	6.18492134976914
ILMN_1231321	5.82600117625016	6.00267445145326	5.94051551626901	5.73716620499693
ILMN_2597332	6.10143713933239	6.2868143051881	6.24235160340814	5.88882305146739
ILMN_2999447	10.9348190707766	11.4856215416319	10.8467755544356	10.8373393653055
ILMN_2709557	5.88413198565962	5.81193515635314	5.75089011230336	5.88601330442082
ILMN_1224390	6.83996210615884	7.14568687954983	6.72509910023646	6.61324561233424
ILMN_1246137	5.92724534044881	5.96900004317445	5.95590187044711	6.0820596553755
ILMN_2773491	12.1014059138001	11.8841893160047	12.0787483314099	11.7949426665941
ILMN_2671528	5.80537778415466	5.70867276689594	5.758030420471	5.66455999347313
ILMN_2681311	7.3040882012084	6.69340450547014	7.27760589715591	6.74525078000742
ILMN_2719322	7.61457329687284	7.3157414666944	7.79188421854969	7.72879890403497
ILMN_2629400	6.15257000628041	6.24199644482436	6.23377131952431	6.10497205010707
ILMN_2839142	9.5166748060938	9.04199856936396	9.5539203472375	9.30597832750794
ILMN_2839145	10.5172601892733	9.0927465716867	10.1184108951681	9.73253945900403
ILMN_2483117	6.42801865956155	6.54880395652092	6.47573614614833	6.53218622086098
ILMN_1221262	11.1775367989151	10.1816159944914	10.8082257507202	10.2753548596699
ILMN_2872246	9.25150939432761	8.6058976353108	8.99983198105278	8.59654572611738
ILMN_2764607	8.04874487400071	9.17446678008373	8.77263755627753	9.189139919181
ILMN_2742293	10.4481253415885	10.3149408999449	10.3341472814579	10.0939947580224
ILMN_2757087	8.04261821130414	7.26999577553095	7.86650760314737	7.57753570436396
ILMN_1222269	5.73252882596595	5.68889061869313	5.60391136963325	5.84584823392826
ILMN_1240968	5.88970429930707	5.71457256017062	5.79392084605387	5.66643549971004
ILMN_1254307	6.5054402552662	6.47638679143217	6.3255152209668	6.10143713933239
ILMN_1229428	6.1589973840755	6.21550800413985	5.90772849794537	5.86215894193262
ILMN_2774244	7.30095353900256	7.0258330522115	7.29623300128228	7.01221890717062
ILMN_2746704	10.9386531756142	11.1038195402639	10.2666697268503	10.4907616454481
ILMN_1260569	8.39975739003564	9.36734731104924	9.09936129039871	9.54147316770477
ILMN_2616630	9.08583371842965	9.63430910460681	9.12543026092771	9.68224056974171
ILMN_1251065	7.44696044722396	8.24345487694267	6.56648575430547	7.27870963096661
ILMN_2883952	11.2881318542787	7.96753047543359	11.3587329201654	9.65971967637977
ILMN_2456401	7.83868520668747	8.39406112790954	6.81764883698397	7.25783614002257
ILMN_2743524	7.6067692182348	7.12126904217747	7.67293284797398	7.45865575653781
ILMN_2774587	6.27395915753222	6.289995431756	6.2202978344339	6.29366448576663
ILMN_1227679	6.04870450154293	6.21675526599112	6.08827131950145	6.06348164039422
ILMN_2703678	5.79252821071698	5.97204863870173	5.81463488581094	5.90513888225803
ILMN_2543655	7.13129160141624	7.49436300451442	7.86733913392315	8.12621118812341
ILMN_2896944	8.68403708940206	9.59734158830246	8.62500321091477	9.47490546741031
ILMN_2678808	6.02351263659104	5.93997189125513	5.99651800468636	5.96295203517086
ILMN_2604310	6.44933863930996	6.12852406280777	6.244995437898	6.44200427762611
ILMN_2684402	12.0451400361812	12.7532216598504	11.7580629642228	11.1535366737007
ILMN_2745462	6.5983583935405	6.7113193772532	6.4131630186272	6.70362881247841
ILMN_2745463	6.75342536484964	6.66133310912612	6.47183955034879	6.72853721094511
ILMN_1232995	5.73486824022796	5.81152459113033	5.76153547573518	5.82215365571817
ILMN_1253900	9.86510649788886	11.3269674480162	10.4116423287184	10.4562075710582
ILMN_2645517	5.66138947957137	5.80547039507475	5.8819120413456	5.82088475277393
ILMN_2912439	9.90275277376846	9.71154708810991	9.62564008513704	9.26066959772676
ILMN_2543711	6.486270178838	6.12241109275189	6.50252597200658	6.23147181819998
ILMN_2875089	12.0621298089074	12.239742388843	12.0304234195056	12.9246855942936
ILMN_2701207	6.50445009508307	6.13841593446413	6.38515575990514	6.13215025306951
ILMN_2980898	6.5185415121301	6.22354167548238	6.45720930513605	6.39140776587117
ILMN_1246756	6.75953603612918	6.33088511159147	6.58349463858014	6.62583656157701
ILMN_2873180	9.52445821652166	10.1267874125197	9.23672585356207	9.86098614651678
ILMN_1221983	8.69990788643148	9.43259138126543	8.30665664994717	9.12237324777572
ILMN_2592449	6.63852504336246	8.41711146694613	7.08878479426182	8.16854689529161
ILMN_1230176	9.81496784070445	8.47639535859344	9.47220835424529	9.0936346455972
ILMN_1226923	7.48844330784185	7.04844082690019	7.07137091746359	6.5185415121301
ILMN_2770148	5.65864686812104	5.79914184658509	5.69436297190714	5.82793141329512
ILMN_2712151	6.31879015929324	6.05992612688906	6.19554062068309	6.2274023269132
ILMN_2888940	6.03050255480201	5.99082476245484	6.01785583862126	6.0227050867996
ILMN_1244756	6.50355740356016	6.09470562951335	6.25688158479362	6.25795632225103
ILMN_1239860	10.1089129781637	10.7232210729279	10.0503825540067	9.42564775532271
ILMN_2684667	11.5817820864686	12.0217654661625	11.5849372580334	11.2929666171881
ILMN_2724415	8.70270402925134	10.2810806727354	9.3939436168874	9.94848612490788
ILMN_2602607	12.2734875515205	11.9765760264953	11.8237561261093	11.5722853801834
ILMN_2449725	7.26143091192255	7.02452663283898	7.29806027590617	7.10310549270121
ILMN_2706652	7.60218868238713	7.61187817018084	7.64796525943988	7.55465254372295
ILMN_1245809	10.1993748196462	9.37512584923342	9.76945621436715	9.24029029614323
ILMN_2544418	7.50564663671143	6.68746624929738	7.25997106443253	6.71609311343882
ILMN_2417430	7.81372588684713	6.89226350935279	7.18588561927833	6.59353297616106
ILMN_1250709	11.8863340835397	12.3147381543292	11.5540750878726	12.3043377731586
ILMN_1245825	5.86467026407139	5.88999547591891	5.93362509787217	5.73252882596595
ILMN_2856187	7.15009962233738	8.19689051376637	6.85288775889695	7.43493508042062
ILMN_2680665	9.12312012714812	8.96386443982601	8.36125536943892	8.27878918335463
ILMN_3104915	5.7095665606088	5.74376604988935	5.92109393337051	5.758030420471
ILMN_2547852	5.87811180819894	5.80807731240373	5.85589715960186	6.03289885562129
ILMN_2508057	5.86399641468527	6.4876287579684	5.92547788970479	5.94781463781744
ILMN_2620131	7.32289032202768	7.3455584902733	7.45147427662399	8.06440326715112
ILMN_2637624	7.81604796729608	8.85217554144651	7.84077776626734	8.5928200947511
ILMN_2805697	8.92637235328922	10.3502148905774	9.1807984363259	10.1845130743822
ILMN_2650275	11.1381961111022	11.3913669866764	11.6344826635757	11.9487370755589
ILMN_2474061	9.2304639872302	10.3410867839765	8.72313342392459	8.97575656099633
ILMN_2508719	6.79696173011468	6.45065350550422	6.61120152584929	6.44545967380083
ILMN_2544124	6.27021215007688	6.25936613675374	6.11981353557021	6.16367624047855
ILMN_2590627	6.15876477906138	6.19993745249417	6.10432795748555	5.82477517095861
ILMN_1237579	6.70818199285782	8.3595916677047	6.74080649888199	8.02551652440756
ILMN_1235281	10.3257610746144	10.627318193649	10.0259327918288	10.0335562175362
ILMN_2633223	10.0862197715068	9.82459766369685	9.05911945316189	9.7444104671372
ILMN_2858523	14.1944588908185	14.1768001783596	13.9335878518922	14.1556114127228
ILMN_1257583	5.89336694368903	5.97107411313266	5.90421329621046	5.82766312639136
ILMN_1259760	7.5991595066685	7.95170026786663	8.0599114218518	8.89749547683707
