lymphoma_4188_cells_myc_on	lymphoma_4188_cells_myc_off_24hr	lymphoma_4188_cells_myc_off_48hr
ILMN_2637804	7.79490491339206	8.48873738695202	8.46129485236687
ILMN_2524020	5.82345802400357	6.16381552819637	6.18791597507982
ILMN_2680102	6.13088612801934	5.79343432660529	6.02291423201286
ILMN_2474666	6.26453568037706	6.6082474282624	6.98080220811487
ILMN_2445637	6.30102201683808	6.11218286582453	6.10831849213248
ILMN_2605417	9.13013773227082	10.0083627888531	10.3258503453155
ILMN_2506388	6.67354073629224	6.80060184154782	6.6113775441587
ILMN_3161693	6.39810805367056	6.21524273282314	6.10712220077621
ILMN_1226326	6.08166401555016	6.07528289039324	5.93243225716584
ILMN_3082287	8.30736325026571	8.96517014295406	9.02136182994895
ILMN_2646836	6.59115044547373	7.24919121626678	7.07910997221687
ILMN_1221212	5.85006370574201	6.08048712193704	6.00112711594447
ILMN_3033621	5.63414008029299	5.6089113314174	5.6003930656745
ILMN_2736038	5.66064192296683	5.80977807349321	5.61068657912449
ILMN_3161452	5.51636211715229	5.53233794912521	5.4977408336267
ILMN_2694356	8.12144147892168	8.36712276070558	8.35711326478573
ILMN_1252267	8.94802462384574	8.88390770585286	8.90774644094787
ILMN_2833356	9.24350446403653	9.39441517564041	9.46255298586186
ILMN_1249882	6.06280983065669	6.14363674547112	6.0605669659173
ILMN_1230276	8.31861827525339	8.13817399570257	7.75439293813098
ILMN_1254551	7.97441344253267	9.14244662519646	9.68198088940226
ILMN_2552322	5.67050008736821	5.79243580644324	5.86949473005407
ILMN_1245850	8.74364242166533	9.1111006242333	9.07340922298267
ILMN_1217373	6.07289797876921	6.00556347193976	6.09012187877141
ILMN_2775861	5.6503664038172	5.8963554141825	5.93694835002467
ILMN_1223907	11.8486946561335	10.9430576129696	11.14719411105
ILMN_2499264	5.56976388038286	5.59463642626972	5.53764075256924
ILMN_2707902	5.5807282950976	5.37364310772526	5.47384404692025
ILMN_2693151	7.94708303153095	7.32092086245036	7.48747000274248
ILMN_1247490	6.86282743160183	6.52033842938624	6.22831506997423
ILMN_2524067	6.02428148048953	6.23056246367163	6.33915853098639
ILMN_2619961	6.06968118874773	6.02368576013513	6.01806787700896
ILMN_2481694	7.01443415100868	6.71348870579666	6.8427379436043
ILMN_2548550	7.23228468619914	7.5347404562841	7.8136510221923
ILMN_2545649	5.42627929341607	5.53764075256924	5.34178867926961
ILMN_2551506	6.88018674779152	7.43831558759952	7.61267440520924
ILMN_1250795	6.25956024398061	6.54854456589583	6.58046566245488
ILMN_1260181	7.14290589338829	8.00435438116148	8.28654959901885
ILMN_2616956	10.4205652106335	10.4759728471446	10.6215491687184
ILMN_2594807	8.11977375523329	7.90917485680187	8.11268901366959
ILMN_1257872	10.5085643345992	10.5116535062493	10.6434972747414
ILMN_1216601	5.72059659658777	5.5574496096438	5.57224657614384
ILMN_1228033	6.82718601338004	6.15238990927588	6.01546894916567
ILMN_2650349	5.49853001690505	5.55712116685803	5.54491138492803
ILMN_2604403	6.5097341042993	6.34124399377854	6.91488219075793
ILMN_2774580	6.3041751526519	6.08142584454031	6.06567534319994
ILMN_2433166	6.95561310114309	7.60089487908776	7.35291856455633
ILMN_2944601	8.50286375312762	8.17546272435307	8.95038112037169
ILMN_2877029	5.71510510777808	5.61268757481422	5.59233922482135
ILMN_2615575	5.51305884096623	5.69669829074251	5.55481352626086
ILMN_2736407	5.53009488685002	5.77766650003122	5.69426055498855
ILMN_1219017	5.92120422599852	5.98614459614262	6.06628849828842
ILMN_1237645	5.59577058054011	5.31727717196067	5.4746745257568
ILMN_2704186	5.53866283176038	5.60624035909942	5.66858086376557
ILMN_2704184	5.44212518386841	5.49443502541751	5.51197830260988
ILMN_2428798	8.57403463098207	7.91798224872218	8.01866662580806
ILMN_1252809	8.37121121485844	7.31138655539641	7.14226604289822
ILMN_2715216	8.54863107742881	9.10292525294242	9.23305502996216
ILMN_2749935	5.64832450301517	5.95149058306111	5.7326380581863
ILMN_2419078	10.1153159456194	7.85089566291353	7.92700179867024
ILMN_2948241	5.66843364906438	6.01299982352836	6.06833424287272
ILMN_1236488	5.83334915683241	6.94649499171946	7.13348098542019
ILMN_2818396	9.90168495829475	12.1138950428251	11.997823279919
ILMN_2601946	5.58872242986169	5.59171382054214	5.69216836838731
ILMN_2593994	7.84560922517758	7.05526399492041	6.67914249282556
ILMN_3103689	8.52277204726541	8.66156518064497	7.47395841894432
ILMN_3030392	8.4032609042937	8.2948037543301	7.18227250964214
ILMN_2427869	8.95730299856503	8.82719480122299	7.78698050670534
ILMN_1219102	6.16134811563558	5.93942179232037	5.97719442792723
ILMN_3122081	8.34814535295076	8.86923663368649	9.40737484691279
ILMN_2759003	5.91678808008086	5.69006597093907	5.54771293782029
ILMN_2520011	8.34752437368402	9.77101586646676	9.86830705281132
ILMN_1220874	8.29142198808037	9.17226005962509	9.19936839815129
ILMN_3160472	5.42129198132148	5.41221460866102	5.64468127153939
ILMN_2505334	5.63059719288259	5.76241552678692	5.69431990242711
ILMN_2543433	5.60341409125446	6.02482562426606	5.54982008524328
ILMN_1212732	5.97034214913782	5.87969727212887	5.86391087116863
ILMN_1243921	6.01152441254052	6.20073509850699	6.43722679549589
ILMN_2892479	8.03488899640784	7.10524155526987	6.90313912344355
ILMN_1237049	10.5755055268316	10.2956197219668	10.0483106700704
ILMN_2892480	8.43193936414936	7.54502262868449	7.39802109482275
ILMN_1228920	8.09240320564761	8.68317078530816	8.61203617412743
ILMN_2642624	6.54119132016784	6.16851421105186	6.17751933547936
ILMN_2523980	8.00021056551064	8.13340032423737	8.27165117295003
ILMN_1253412	10.2064258930792	10.9203295299197	11.4832288074124
ILMN_1230726	7.07832838664809	8.34629698020944	9.29489233900097
ILMN_2495860	7.11252534480003	7.31154337948647	7.06510085711356
ILMN_2722131	6.84887786705036	7.46273455744945	7.99757111054074
ILMN_1226555	11.2374167282423	11.9863087691802	11.9304100087039
ILMN_2984070	6.04801823305897	6.08447988709457	6.05867503205097
ILMN_2686825	5.49971335497632	5.5755329945122	5.4578400604916
ILMN_1253136	5.50686329930877	5.50743852008868	5.55976323622922
ILMN_2728134	6.37153708263112	6.7071520318043	6.30545512860846
ILMN_1258364	7.26188711992507	9.31499086462311	9.63545797046764
ILMN_2882088	5.78432433283022	5.80126266299852	6.01716384869956
ILMN_2769490	5.46463058742896	5.63727588537506	5.6404316910712
ILMN_2776804	9.63805440315578	9.09856878151128	8.60914524112049
ILMN_2801798	10.2221206828132	9.81099602669034	9.16626218866632
ILMN_2461088	7.81080210480416	7.4915992665405	7.3991340573343
ILMN_2416218	5.43711419146806	5.63599994578207	5.53079667360068
ILMN_2450676	7.82344239835993	8.50210434065354	8.79090645901861
ILMN_2420434	7.00099789457644	7.22718752331655	7.33803064484336
ILMN_1239072	5.45925498697765	5.46831580064562	5.47200256742645
ILMN_2622780	6.80025712129054	7.74982496735241	7.91726843644125
ILMN_2468405	8.39245467265316	10.3119526161227	10.4956212194109
ILMN_2993779	8.25411732997676	6.02537613379143	6.243890867619
ILMN_2754492	8.10492298500492	5.95777518088947	6.35985700818911
ILMN_2740461	7.15282632180454	5.44727248656562	5.77802034078601
ILMN_2993782	5.99252947216589	5.76365430501909	5.66416195294486
ILMN_1218104	10.1359277042856	7.26441319866222	7.40248855210051
ILMN_2472708	6.23008462880119	5.97351316402294	6.06122500295746
ILMN_1228258	8.60597033361978	9.13466298494125	8.93228415323349
ILMN_1227252	6.36470770779436	6.38290785475658	6.11798144793198
ILMN_1245939	5.57617351504302	5.62690798506788	5.62492497281335
ILMN_1253434	7.27226803564765	7.30700980356263	7.58508848056874
ILMN_1245446	8.02154542746662	7.93391839987337	8.36129097831141
ILMN_1228707	8.80636627287548	9.42691032810842	9.64156938984573
ILMN_2614644	8.71300529749934	9.45211862502087	9.61745160872433
ILMN_1254549	7.25074592350712	6.31157425789697	6.28991178546242
ILMN_1220881	7.75052834780521	7.69394966083162	8.06184098782528
ILMN_2497908	6.16288184559982	5.93362283587354	5.96648445661075
ILMN_3130719	5.60863638484075	5.72981241044449	5.59079012317304
ILMN_2747501	5.929580273753	5.90510632162937	5.55489567312198
ILMN_2809436	10.1478383503558	10.0106204130378	9.33054585168437
ILMN_1242145	5.72015486030642	5.63322484719292	5.6786003268816
ILMN_2889313	8.86923663368649	9.65101335039081	9.33771785548867
ILMN_2648386	12.8352269631722	13.0079160007558	12.6902889699887
ILMN_1218627	10.8302613991986	11.1045476490202	10.5279285106788
ILMN_1256930	5.4434766969886	5.54293837081537	5.39823463357595
ILMN_2616000	10.8309231602459	9.95184502273669	9.15784880150232
ILMN_2835012	10.0430737772827	9.0625605937192	8.55145718584712
ILMN_2826342	10.1491412127676	10.6799770399448	10.8889352403678
ILMN_1220263	6.69741057995003	6.92770054228351	7.02985774950414
ILMN_2613492	9.15100511909739	8.99214413980465	8.49110042769626
ILMN_2599544	6.17958861029586	6.37917016494447	6.31667193065994
ILMN_1226103	7.80298587814066	8.45793554989926	8.53394496927149
ILMN_2796798	5.71132722490582	5.51187870950354	5.84082675728772
ILMN_1221501	5.62142832331532	5.52426525525066	5.61014085432945
ILMN_2765936	7.95174572080909	7.35702115940093	7.77234778824504
ILMN_2724285	6.56885357448043	6.47904587872868	6.60427354583774
ILMN_2750510	5.48139808467061	5.56965554074694	5.66919915273058
ILMN_3163221	8.82838003415128	8.86194440828639	8.94759437477661
ILMN_2597022	6.03342219392168	6.13446547611012	6.2245122046159
ILMN_2663516	8.47661228862685	8.64819277877099	9.1409308879269
ILMN_1249439	8.7078155681575	8.59584401466729	8.63498440512243
ILMN_2698553	5.98071684487647	6.01096180493943	6.07424987939694
ILMN_1222594	5.62991134381472	5.68897936497292	5.50013545978721
ILMN_2600218	5.54995353390847	5.5697293543354	5.70487104248837
ILMN_1224982	5.393524659383	5.4860855504361	5.53154095398395
ILMN_2545063	7.12204557887791	6.45103693367707	6.36525381637349
ILMN_2608985	5.31315235418496	5.51994022195339	5.52869810127391
ILMN_2687181	5.73117989193751	5.47602863992595	5.50560018129732
ILMN_2779636	9.93700121686939	10.4077234479219	10.6755542684526
ILMN_1220569	9.92525810683057	10.3774220378408	10.5532315300757
ILMN_1224162	8.39363814352288	10.3761731526554	10.9846223395967
ILMN_2692527	5.60854659702867	6.62927146455617	6.25823171388264
ILMN_2936468	6.8853002132524	6.70421537407227	6.56032605703306
ILMN_2488000	9.24149478248063	10.1121614538439	10.7366226315557
ILMN_2610683	6.94013228830042	7.97594175685024	8.07662928143874
ILMN_2944272	8.25701784926922	7.73336518790418	7.27542212278507
ILMN_2690214	6.4072377343447	11.3706140352541	11.1376574252124
ILMN_1237548	6.50691660146315	8.76156763164974	9.3689944071384
ILMN_1238405	6.87697935341615	6.42987530242414	6.61510741374912
ILMN_2418697	5.79261800638305	5.62273731509039	5.85056167083164
ILMN_2516438	5.57037508749209	5.77509603115017	5.74889850155599
ILMN_2709585	9.80499557223376	10.6955826857084	11.3395273270547
ILMN_1223695	8.04214033473882	7.75841089725412	7.94933104261195
ILMN_2665415	6.64567101616076	6.51192123502018	6.44691213199951
ILMN_2924591	6.10186840781464	6.11331662110399	6.05426561000827
ILMN_1257675	8.63124958281193	8.45015893485758	8.53313463403628
ILMN_2741737	7.45041837359782	6.90531278730586	7.00533935015741
ILMN_2688215	8.43259952352565	9.05273649123915	9.18793991970186
ILMN_1222261	8.81302609010455	9.41570416901284	9.75549984966857
ILMN_2614110	7.35147933619964	7.40432923981134	7.60219876777379
ILMN_1213497	5.95473892538588	5.80522726797868	5.88928954337388
ILMN_1217473	5.66482868163176	5.70429552730944	5.78650287989005
ILMN_1240274	9.19887144317953	10.0819458430568	10.7306082579374
ILMN_2625831	6.4256031441194	6.54170294914523	6.62850658832866
ILMN_2549852	6.35602587025093	6.22946397586488	6.33025571543183
ILMN_1229240	7.79617916537947	8.34819818363063	8.63268615354527
ILMN_2613175	6.8608610212182	7.6146867804387	7.49816601626456
ILMN_2911454	9.58527705409599	9.13909596188609	9.40428232860358
ILMN_2708794	6.68656775800694	6.42153643836322	6.53501273814698
ILMN_1249269	8.39927621528021	7.95174572080909	8.23376521705757
ILMN_2697766	9.50933830364978	9.09220259202871	9.2060144212508
ILMN_2688721	9.02493020400783	8.18738242804268	7.16989193930212
ILMN_1214911	5.68435973569763	6.28452505261582	6.38375387886461
ILMN_2724719	11.4461881538687	12.0782045241032	11.6538555509347
ILMN_2418957	7.04418462191389	6.80080242306104	6.83522554176363
ILMN_1242011	5.4762073351787	5.69012297628581	5.78896554056135
ILMN_3149218	7.83253857809804	8.38737517906862	8.76595281982176
ILMN_1213573	7.40465367315514	8.02073683101926	7.95655175795677
ILMN_3070533	7.69954237875367	7.99544607664795	8.27031541892703
ILMN_2626683	7.34764587461498	7.56506373295283	7.65761333072645
ILMN_2958067	5.55966923298304	5.39759717379489	5.39293467259413
ILMN_3049778	5.54601911369338	5.50258297488588	5.61208430320199
ILMN_3125764	6.64860176781617	6.36569399510069	6.61995079065505
ILMN_1243663	7.80396791534301	8.12230050601176	7.13632265374921
ILMN_1215304	7.48130459321164	7.67442769488264	6.78267327937407
ILMN_1225047	7.16481711150581	7.78395313924569	7.02589920010203
ILMN_1227785	6.36785753205937	6.10813850165712	6.41175484853614
ILMN_2599739	5.56040019662543	5.61434726008788	5.72547114843668
ILMN_2959253	5.43638352246205	5.52863195079378	5.4455274186582
ILMN_2610650	5.70012987535954	5.83238346335587	6.03643512427145
ILMN_1236314	5.9647235331761	5.85728219669711	5.89599528152779
ILMN_1234301	6.38345708378581	6.25882083647732	6.37108160242078
ILMN_1234196	8.35181395979776	8.33711802282027	8.83830460603044
ILMN_1238356	6.20751749132096	6.65596932640426	6.91122698483185
ILMN_2764919	6.0489955284453	5.91159348166501	5.93299461044557
ILMN_2742786	6.10266135041195	6.75733933495936	6.83949019868067
ILMN_2728202	8.40929857241037	5.79921771621849	5.62610733709492
ILMN_2953807	5.89110287401449	5.80239211243969	5.85455675240453
ILMN_2497575	5.46135545886116	5.8235484625838	5.8890025454632
ILMN_2549903	7.94043067217626	7.81988209417703	8.02902710424097
ILMN_2425657	5.65702122080924	5.37505901478525	5.4875357632085
ILMN_1233478	9.4939719673388	8.91107654796552	8.53817625464958
ILMN_2443794	8.343100269239	8.10695894568116	8.01512471854937
ILMN_2550095	7.49766159352691	7.90568183227144	9.01727462800198
ILMN_2888375	5.46680948448249	5.53578485742657	5.53005169682637
ILMN_2661799	6.35340334063605	6.28601640491907	6.15954253971683
ILMN_1258155	6.20534513402733	5.81789676383536	5.73181754029376
ILMN_2594139	5.63646279763264	5.60022851493472	5.74397329972133
ILMN_1222351	8.76935653449036	8.90914614829314	9.17082298325672
ILMN_1245549	5.39000450969455	5.46152048336148	5.46251634161709
ILMN_2435825	5.50317591522573	5.64966191960977	5.547546277051
ILMN_2731908	5.58462503091428	5.4854815712559	5.45810755712163
ILMN_2642517	5.39309889989883	6.44004840397509	6.27878631102844
ILMN_1213736	6.19335398459935	6.66662637426097	6.61487976788083
ILMN_1259168	5.40490482472041	5.40980331824699	5.61047939731996
ILMN_2489147	5.54391691736213	5.4717470628799	5.51005341034886
ILMN_2592187	6.20212885325093	6.47198425668899	6.18004366894412
ILMN_2704715	6.38254725370398	5.64098814851493	5.90032246519664
ILMN_2930850	5.64048500384312	5.57684810824882	5.73379331954912
ILMN_1250956	5.75078084674777	5.80468200179448	5.58809915428263
ILMN_2875169	8.29392618901806	8.24193613128631	8.71992073449649
ILMN_1232801	5.9513970173614	5.91073154279063	5.84478191117812
ILMN_2702785	5.63441650230677	5.58995249880783	5.34237375724825
ILMN_2453107	5.85426699997605	6.19071809427711	5.81261331118385
ILMN_2834294	6.76179055370627	8.37639530395525	8.93415829950682
ILMN_2431483	8.28702341474636	7.22858944407099	6.93529826064624
ILMN_2758418	6.32991763758072	6.146422179921	6.16861977405069
ILMN_1255560	7.85429264449891	6.7021648339426	6.56094361778018
ILMN_2869623	6.16168933175645	6.20380489418404	5.93067064093898
ILMN_3006575	8.29532813924733	8.52053867047112	7.56992976601217
ILMN_1228426	8.61382174905461	8.93081134276692	7.89362593642412
ILMN_1220688	5.72007558338072	5.91879590993504	6.05186031365752
ILMN_2447875	6.3002826929924	6.19242926806126	6.43548525077878
ILMN_3161819	5.97936566655759	5.86486089567742	5.82133138133028
ILMN_2935386	9.40152793416692	9.09739018660395	8.7792323565416
ILMN_2935389	6.23640715115679	6.19066924336228	6.17824986609324
ILMN_2632257	5.94851402466441	5.84452433482209	5.69988232327858
ILMN_2643227	6.52487442045461	5.73890075314161	5.55537792305172
ILMN_2612513	12.1334320926088	12.0468782148641	12.106740785538
ILMN_2671366	7.50756368481483	7.07450186844057	7.18344879904377
ILMN_2650106	11.0399300299909	10.5401813272066	10.8612086767279
ILMN_1248618	5.81268569505278	5.79324399147813	5.57096044143969
ILMN_1259919	5.49698518810832	5.46413216612654	5.5144384398611
ILMN_1254798	5.9051714020292	5.81949004938658	5.81172729850014
ILMN_1239411	7.82043130558382	7.50914263945333	7.53365055512354
ILMN_2420209	5.61346417234379	6.40415033030705	6.66469577766352
ILMN_2733204	5.55022306256652	5.57499186429869	5.52303841367749
ILMN_1241125	6.36966696035982	6.4990220670007	6.51508930983983
ILMN_2556989	6.57690790346572	7.44287163568541	7.80888675732227
ILMN_2728255	6.02739442166038	5.94867092488985	6.34510335439108
ILMN_2731379	6.24496118303254	6.34335937630611	6.45052724972692
ILMN_3109491	9.40382491761591	9.68271806988662	10.4987571449614
ILMN_2540671	5.54795430990675	5.68506309249581	5.44097544569059
ILMN_3000290	5.55805707257662	5.5355903760147	5.45244750739112
ILMN_2513378	5.59821829197474	5.48581063604274	5.48948277927992
ILMN_2720911	6.11388451882534	5.89139666481374	5.58383435312238
ILMN_3007065	6.13906812211841	5.80430882427281	5.57888669867345
ILMN_2599214	5.85013615225793	5.68586438721834	5.82329963668147
ILMN_1219474	5.44509543031351	5.54333791245589	5.62373042273018
ILMN_1250064	5.56563992399709	5.78167340001396	5.69012297628581
ILMN_2771951	5.31780511813989	5.31925314422148	5.32357651389478
ILMN_2901409	5.52928155256087	5.48099414949967	5.37484578434218
ILMN_1223546	5.95418467570253	5.91404183454558	5.96606433267691
ILMN_2893471	6.0155525037778	5.94311655826424	6.32801123967907
ILMN_2584805	6.33875907931196	7.11959549957635	7.63390655682325
ILMN_2594539	7.74320167152333	8.54967071075026	8.6499469965445
ILMN_3011719	10.3033625647243	11.3501249964135	10.1622721483277
ILMN_1226365	5.86871301894633	5.86696277446385	5.90559663940179
ILMN_2492961	6.85871086391255	6.13145188618682	6.04355827996983
ILMN_1224413	5.45616656158834	5.55463561061021	5.51045076878331
