liver_hcc4.4_cells_myc_on	liver_hcc4.4_cells_myc_off_24hr	liver_hcc4.4_cells_myc_off_48hr	liver_hcc4.4_cells_myc_off_72hr	liver_ec4_cells_myc_on	liver_ec4_cells_myc_off_24hr	liver_ec4_cells_myc_off_48hr	liver_ec4_cells_myc_off_72hr
ILMN_2917053	5.66387884139752	5.62258354132559	5.67465103225823	5.60818147464358	5.69489947966478	5.51941039639091	5.59197716792995	5.54506323566868
ILMN_2733745	5.62789070217907	5.48644963479366	5.40548579632673	5.48312408502696	5.3838859569444	5.28391316276968	5.59486369413259	5.53792714695631
ILMN_1231833	5.85053776218292	5.72354989271639	5.99146830380648	5.79225078488687	6.00250118827426	5.91473184560729	5.85732171321458	5.80872058497261
ILMN_3162960	5.84263860217207	5.79034905069457	5.69180680795971	5.76233276862911	5.75458634153815	5.65573585211469	5.77118132051101	5.7371338161253
ILMN_1235422	10.7910714959773	10.6981737580141	10.8629795890018	10.879384712232	11.3993198533927	11.2940061660319	11.5727485365432	11.4322170747535
ILMN_1243927	6.24635718251085	6.24740306492391	6.12257074517044	6.14917803172127	6.43448188673956	6.27635019264819	6.13754789003882	6.02124118329474
ILMN_1249920	6.29348454681901	6.28361047708519	5.8857233664296	6.29070583023302	6.1451854948438	6.24101267944638	5.98358307742954	5.60619735339737
ILMN_1243926	6.86767664623469	6.81477680410516	6.5965306131568	6.26406653562642	7.59260877389622	7.52577340542712	6.51504669357221	7.43668926658727
ILMN_2784514	5.49025803687675	5.40906281300158	5.50771834180882	5.59382590143113	5.7231950774888	5.63157029569207	5.61453406015358	5.86693396545472
ILMN_2765095	5.71674385287067	5.5339434772402	5.73843991736908	5.73663281170224	5.637327310112	5.71318705006311	5.53604244532717	5.94373664226834
ILMN_1253958	11.9307148414703	12.0254132433966	11.6132773641638	11.551790678387	11.7399279828248	11.7296543571912	11.0835879408941	11.4729755936576
ILMN_1226074	6.21039933664951	6.00771965042282	6.08094367465117	5.939559939075	5.98078413262318	6.02137753474317	5.87889616715304	5.67089382284268
ILMN_1244199	6.45764472653501	6.43402642325058	6.4277172868593	6.38689359132481	5.77054645755066	5.9618389235527	6.21265473857814	5.77705501740241
ILMN_1260086	6.52894678952444	6.24705444254898	6.14388117035261	5.97684375719809	7.04489132627931	6.73978786541428	6.17115707776518	6.52140961841761
ILMN_1254685	5.61858361143291	5.68523365604131	5.75965566927146	5.75646211896773	5.51882567870308	5.56836115163953	5.70476893088792	5.48952591657014
ILMN_2904001	5.84680572189373	5.82358744920416	5.95493082164323	5.70526169670015	5.84907198369591	5.8407867024542	5.84796534725575	5.87938220784448
ILMN_2831669	5.56146709175006	5.59073984399878	5.51017253176715	5.53726022449652	5.69297969481353	5.52715195253707	5.6751346387827	5.62829027118379
ILMN_2824741	5.66890767020155	5.57220259560179	5.64714582065632	5.44649523917979	5.54480230879164	5.60409219721512	5.4615970272564	5.48836694323897
ILMN_2911009	5.52042460586936	5.31891964620394	5.44946158750646	5.48519297408048	5.48320729912311	5.33243426996417	5.43364427436902	5.50161023609758
ILMN_1254228	5.74083273534246	5.71243262893395	5.62452874734018	5.72388861801882	5.72118085934458	5.55835443196334	5.56515875659272	5.54811437140216
ILMN_2534332	14.4902126168462	14.1427466725471	14.0663027148864	14.293097994169	14.2053412866077	13.7539518578049	14.0130301525329	13.8046562777488
ILMN_2784942	5.6421598097516	5.31790607578867	5.49714152890999	5.67538347412117	5.66178899809334	5.6499552211538	5.462706627992	5.25530027147517
ILMN_2472741	5.66925642155815	5.67809941326901	5.81129745868637	5.72446276102918	5.8401092517807	5.56875539971538	5.56979228022189	5.57733176387387
ILMN_3155626	7.44898826821457	7.52674491651831	7.27169272028538	7.29306073836738	8.43724527178983	8.98545702470525	8.86233081040769	8.86665642396462
ILMN_2618642	13.6636841510769	13.4008943753547	13.1170807173056	13.0872994431376	13.6352465150229	13.5312259420376	13.5736105043282	13.4136371838197
ILMN_2602633	13.0067429541758	12.8337123443183	12.8844971876656	12.8337123443183	13.1379001375187	13.1891754394196	13.1859257248774	13.0600833021088
ILMN_2591127	9.05225685971229	9.35634392911636	9.35699659208279	9.41057028149055	9.88706843510779	9.83206113604619	9.67134939490705	9.98458965296498
ILMN_2929594	6.51635418463612	6.97789351089051	7.26918840740594	6.91339748245167	5.81535072672546	6.12928546437198	5.80312042575501	6.12348276505446
ILMN_2729789	6.01099053336341	6.08745904886685	5.96868957089518	6.02605644830928	6.1756696517144	5.95429604486878	6.17814678193286	6.2084945565715
ILMN_1228887	7.56348201768019	7.19060955181676	6.71608825914302	6.71174864654598	7.7648431511225	7.43890576693997	6.74035819647919	6.92027334866788
ILMN_2872499	6.11582366538969	5.98114551379028	6.21212477496946	6.08173608400103	5.72015021921405	5.87521928821003	6.12070584126265	6.07795153923757
ILMN_2767162	6.02296959651921	6.1586097639465	6.06652952206392	5.96785240535952	6.55713706220804	6.56745140504082	5.97662898953557	5.81666766723606
ILMN_2532099	7.68003076962056	7.46586664594913	6.98410738420341	6.75028165086192	7.50804065025184	7.45964462585139	7.19507367091605	6.69671520635738
ILMN_2998738	5.72046313452443	5.81914361689615	5.77495575941779	5.76851150811552	5.87509952396639	6.01182763831131	5.99834581367339	5.81991784928644
ILMN_1217352	5.34458428492871	5.4102079490611	5.50912384373489	5.60758923577746	5.45852501806007	5.3146086653904	5.64670140660676	5.50329454562079
ILMN_1223807	11.2206907467832	11.0201195674807	10.5698952344433	10.3707879234094	11.0692810011746	10.8360882371438	10.2270958959046	10.6872858949682
ILMN_1233258	5.99025216939904	5.93078738756979	5.75104699682864	5.83173865754769	6.17438586880814	6.23961566488002	5.58728986111611	5.75301151413742
ILMN_2536312	6.2746246192902	6.3258330274187	6.3623355942082	6.29319653342627	7.0469980457992	7.49733592636538	6.47012913794821	6.95866363194169
ILMN_1220253	5.80067400018443	5.66310373494354	5.64061767468068	5.55600625533174	5.44897679137897	5.57736613364296	5.43042085384366	5.63864815737437
ILMN_1234143	9.82271081178241	9.14874431390726	8.85308943013813	8.4284847018544	9.08279045884305	8.66380517349311	8.20923572646512	8.64010287438753
ILMN_1230032	7.66584245939562	7.25560989892262	6.89339784384766	6.73628896370471	7.55655605956968	7.30031949580446	6.11934237674061	6.55021117680847
ILMN_2965752	6.66421197184199	6.61210036635343	6.43960608024677	6.53585562385741	7.08713488257641	6.80403341810991	6.75645904990988	6.83973277903423
ILMN_2854888	5.75721527516422	6.00675967752976	5.65455218510446	5.89361397475866	6.0780843968581	6.20307003408958	6.01899100965949	5.97186229111695
ILMN_1225532	5.67385099597344	5.79634093671703	5.72578497919964	6.04493352633987	5.47581370903834	5.7632009447417	5.8310654652286	5.62304258137846
ILMN_2963762	5.60179837945444	5.59910213960785	5.58600233156564	5.4991734026029	5.66537607045389	5.79858944763972	5.32760801556292	5.63285902501599
ILMN_2794741	5.52746555046893	5.52635552977218	5.46528673565529	5.57762833669834	5.53805953969286	5.44679618815365	5.52783900281118	5.56048913363206
ILMN_2741950	10.4265837165087	10.3731564801	10.5986305094914	10.6819289521159	11.0436649027659	10.9479617816911	11.1003996112228	10.9622485084811
ILMN_1243623	6.19352627219549	6.17945325074553	5.96342294091719	5.90107344868216	5.90129517651444	5.89740414159705	5.77648876512875	5.5973406570724
ILMN_1238868	6.78732440265836	6.96573451082457	7.39880182603374	7.58969215180017	7.64080979079316	8.31828057011555	8.15302818384902	8.19277190695826
ILMN_1218976	13.4546902972338	13.6244265261208	13.3982128695363	13.4136371838197	13.6801415038198	13.7650473825732	13.5151089107478	13.6152610429096
ILMN_1254838	13.226937602987	13.0318220324348	12.6772254196343	12.5269168266836	13.2486158660659	13.1501567086448	12.8382682579722	12.9166201146616
ILMN_3161722	5.85393260271946	5.88690754562365	5.94410144712767	5.82329768327083	5.93162068822252	5.91844786612115	5.68623041678119	6.00693988936466
ILMN_3161906	6.01608609100442	5.81112807354014	5.88790082214953	6.13440768315038	5.82762073567142	5.65951645996238	6.34500210073581	5.73911614211467
ILMN_3161335	5.94222080490043	5.66821417009997	5.79075978949589	5.61754427229686	6.09324131373203	5.81663451919607	5.93748937830597	5.90202964037504
ILMN_1214722	5.69798570955672	5.62479329958231	5.635442177383	5.74850557855676	5.88190720952935	5.91024366705386	5.67267468036087	5.90012435338835
ILMN_2995688	5.54630310376307	5.69112238114837	5.58072343429058	5.56003895309897	5.525173032653	5.37534931676921	5.51328054780031	5.47410486032789
ILMN_2598532	8.03650532557549	7.26270997430572	7.38988662476273	7.50501010972525	8.64207065187465	8.89828386886863	9.13510123835615	8.42038113064568
ILMN_2755355	5.55143226813433	5.54573250686004	5.54703841361169	5.54142497022856	5.54385175740757	5.72242589212614	5.49907347982184	5.94486479857001
ILMN_2953277	9.28963389445197	8.92187529362978	9.12885887310779	9.16177147248984	8.72610522612677	8.32676416703199	8.48124565334062	8.72994480375285
ILMN_3150205	9.67787638749066	9.67932291195701	9.2252332593868	9.14340649336389	9.87615617014433	10.1381419101676	9.76518053484243	10.2299379979239
ILMN_2660466	5.65235039331031	5.94229556268662	5.88598503597178	5.84729069606465	5.58532470695712	5.61538175533287	5.67724740321414	5.59116034645674
ILMN_2905386	11.5697831158296	10.6240647865791	10.2520159256815	10.5021189803936	12.5326430841033	12.1056178456276	12.1374872334613	11.8981776421477
ILMN_1248379	6.57503709023309	6.6243832558279	6.54893570159842	6.40069524614904	6.66274834898034	6.90352429015548	7.41396423661374	6.86698921397419
ILMN_1242672	7.27842459997583	7.59224715846229	7.65561408043611	7.82175309860944	7.69415335307045	8.18987100105504	7.87539074454285	8.08156126296744
ILMN_2879144	6.13184811410941	6.23574747202894	6.25924548333821	6.16537411833004	6.20768110128329	6.2974163844177	6.22856460952669	6.34783185603761
ILMN_2714882	6.12314491298031	5.65939200977802	5.69773452320246	5.86125186021066	6.15305218239178	5.89331855183099	5.96649065717609	6.16591575664732
ILMN_2546510	10.9109624299909	11.1825584630468	10.8690423175815	10.5976101997999	10.3047120929263	11.0164671565127	10.388010421761	10.878534540781
ILMN_1232951	10.749062188825	10.2573199200956	9.49705444281144	9.64082662006642	10.0397620920832	9.83098873886289	9.55328753724993	9.50418234363333
ILMN_1236134	5.75159547301247	5.72560835129446	5.60100062562867	5.51385405812266	5.50673557499779	5.64118223882446	5.46075796031669	5.46651537373026
ILMN_2917647	5.92918495509342	5.77519214311387	5.77033832076003	5.8759623846635	5.90267143200649	5.87792506621018	5.8929345754448	6.00134752955027
ILMN_3013874	11.9208434409153	11.0596054778027	10.6839407129135	10.8618902479147	10.7712420524976	10.1760421066696	10.0024061765113	9.61795914674179
ILMN_3084883	5.91793582884496	5.84542061173372	5.65886968718018	5.69010838750937	5.86951916969536	5.75149977336209	5.856670999344	5.81336695003588
ILMN_1253181	6.11764962012243	5.56827932453862	5.5081666807141	5.84863727342384	6.11022330112668	5.82407373282147	6.18272350360191	5.96541969841539
ILMN_1230056	8.88221032878903	9.02853040742493	8.95520021202369	9.02076237269675	8.64684812012933	8.37563409456757	8.62566318743571	8.27505204951245
ILMN_2604423	5.48094986801075	5.56294432686793	5.63426653420342	5.68046424477888	5.6251877351712	5.50171571481593	5.55177984673784	5.39481952992779
ILMN_3162692	5.92848654530863	5.77906163830037	5.87969746610649	5.81260838064931	5.89887720372403	5.91224626576174	5.88609560606081	5.86516192471852
ILMN_2896113	5.55171029926981	5.55994136169773	5.59340636205304	5.38535527645757	5.3971336866708	5.49414752039826	5.31288336359421	5.58298021400975
ILMN_2458710	6.05333079300952	6.25857418362176	6.31968641236229	6.32248299744848	6.35079141372748	6.46742188005291	6.45291005925838	6.33013534853581
ILMN_3089574	5.31683854211041	5.414318522711	5.3838859569444	5.35445894876254	5.4663005844335	5.44145156670649	5.72055705060429	5.45108736451061
ILMN_3162604	5.58104112329288	5.58626274464444	5.33787942348524	5.63764552783654	5.54818328308394	5.46940441434592	5.48039939891242	5.55655284091581
ILMN_1257755	9.01804682344888	9.3468258954955	9.14136585790767	8.73050431481081	8.62416510987489	9.07786487621477	8.42892274547801	8.64433247101681
ILMN_2995474	5.82698717147873	5.73943978976412	5.91062240518904	5.73307245195651	5.63224392798945	5.82493173149754	5.96244488300267	5.66925642155815
ILMN_2816736	5.85346613780563	5.83529199901345	6.01014121873241	5.90222109819275	5.96451851485657	5.82627387243718	5.85783233391268	5.98104841773411
ILMN_2902947	5.81038812125758	5.70617142264945	5.67381231430906	5.55825592282711	5.83985729431641	5.68857298206763	5.66463899113653	5.89995004322821
ILMN_2461469	5.61935754383545	5.58246489087439	5.58138924999156	5.62468891725793	5.59673526758672	5.56706532120665	5.63876170544246	5.55125333247203
ILMN_1260331	6.28950454741794	6.11560641260552	6.29785908638704	6.24655893809574	6.29969417049616	6.17767155156121	5.90494263465638	6.01905724953407
ILMN_3160566	5.41814140462465	5.44630656616351	5.42640507513392	5.48544586707681	5.43111871386483	5.51221621799124	5.57998036721256	5.59095873458296
ILMN_2528091	12.8914118765914	13.2028241049448	13.262456465071	12.9655812786793	12.2855603662158	12.7416259047905	12.7030472597595	12.4851474767153
ILMN_1251097	6.76286169451851	6.94477808241089	6.89630636552732	6.617798282976	6.39530879181923	6.67520503061043	6.55159674400053	6.53341471447023
ILMN_2535722	6.00163031010466	6.11438672964108	5.98654339428949	5.79742701211505	5.74602244455917	5.68538165460286	6.18912020850825	5.95234477913277
ILMN_2748070	14.2434230039383	14.2209657578849	14.2731486886498	14.2273658716478	14.4902126168462	14.4370806910794	14.3527625416447	14.2731486886498
ILMN_2871359	6.55961769172713	7.11886452482279	7.11973952355685	6.93722873413004	6.83354823597046	7.32648555338686	7.54046217417655	7.41073954371795
ILMN_3006990	13.6453612174239	13.838471106551	14.19142516405	14.2731486886498	14.293097994169	14.4674632221138	14.4784921210569	14.3897108183834
ILMN_1245858	11.1528141084348	11.3618654566194	11.0534764961895	10.979471015713	10.116525813833	10.0352179228168	9.48173418102811	10.3160644039484
ILMN_2993944	6.46576098206805	6.71887327768915	6.31290597924319	6.55862407301481	6.42138189016569	6.32851696264469	6.26406653562642	5.97662898953557
ILMN_2710068	14.2731486886498	14.3110631098266	14.3009500438355	14.19142516405	14.3471554865141	14.1329065347619	14.0853552312971	13.9485611537079
ILMN_2646993	7.75632997677263	7.86296181123499	7.75724731635351	7.73480799783621	7.36083238287773	7.30380665710381	7.28926273193725	7.43628689428847
ILMN_2996704	9.87486432559045	9.01971928649426	7.8481126650382	7.51862581599912	8.38723769643639	8.2482988172604	6.99644185219554	8.3954783865924
ILMN_2867789	6.69646840647644	6.37305105351064	6.58996575266978	6.54240722631868	6.77135201076005	6.97893177928731	6.92428460625762	6.86905813458349
ILMN_2998173	14.1382481977699	14.1737562754801	14.3177076979642	14.2209657578849	14.0752616508277	14.1737562754801	14.2537981905877	14.2209657578849
ILMN_1217428	5.94581575794016	5.67948984646097	5.66728000636819	5.70434997870177	6.18520387805404	5.68769172939011	6.17333509584508	6.10314570906804
ILMN_2537343	6.10940209061979	6.07755876758263	5.86243291737084	5.82558384716258	5.75224311143357	5.80967222447978	5.69658430944533	6.01507336501474
ILMN_1229034	12.8457759888738	13.0128498114446	12.708799786326	12.3958817809357	13.0817880520953	13.0777314760649	13.0741789766853	13.0318220324348
ILMN_2746234	14.2053412866077	14.19142516405	14.1737562754801	13.973315523502	14.3177076979642	14.2342002439336	14.1853724811913	14.293097994169
ILMN_1237565	10.1864312261148	10.219524006585	9.67885327070074	9.61435002257127	10.632670031731	10.6335783350785	9.84117132687276	10.3485850116463
ILMN_1250687	7.71463370497694	6.88341693018122	6.56870518894751	6.88452409636182	8.68066543737544	8.26711210570801	8.46639724561375	8.4570847165359
ILMN_2683732	6.85832779101129	6.69416881822396	6.73938804207498	6.60580463414522	6.34235831086035	6.73604896062324	6.49194115815177	6.64264399716084
ILMN_1242630	7.00356133987851	6.79293369463935	7.20962893970457	7.10502468537725	6.94220130095695	7.2289783399133	7.3042931335012	6.95822310533613
ILMN_1239173	6.62377625537751	6.65559613935095	6.44908193724706	6.35821102935495	6.90195309838783	7.17946987176765	6.91256080135491	6.97711031098793
ILMN_1234292	8.94477149504872	8.89370435972211	8.87688486362231	8.69974763944147	9.18477854027694	9.35548068536707	9.09702424678522	9.03975049348705
ILMN_2681030	14.293097994169	14.1006914915305	13.889546860516	13.7336073610252	13.830838262002	13.9075878236312	13.8113084580769	13.8223819926345
ILMN_2588130	10.5614348567443	11.1740113063363	11.1964515177737	11.1945471129245	11.8586133473212	12.0482995004914	12.1440107486906	12.0627737543776
ILMN_2810539	5.99964669370081	6.01250210709977	5.97275766570769	6.23874920135464	6.56182459282374	6.81328082590667	6.57976730792928	6.96435227644683
ILMN_1237005	5.6966585826001	5.83610837738111	5.75548128940914	5.77456263389707	5.96999061424153	5.79266179601021	6.10065145962453	6.02958915351543
