,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
Ankrd13b,1655.2047290052,4.5925543429103,0.229945625148314,19.947620906767,1.57192263496824e-88,4.02433727738651e-86
Tk1,1869.00415016423,3.68533896480243,0.185055014232416,19.9057890238194,3.62538291056505e-88,9.1560515156149e-86
Ska3,462.071554211045,4.32684886424032,0.217097497733014,19.8460379238282,1.19240668853522e-87,2.97131848027129e-85
Trip13,810.600853742686,4.54080038406348,0.228494892722697,19.8269124578669,1.74423286528951e-87,4.28920631834153e-85
Nme4,713.422849172435,3.67323439003233,0.185035449102458,19.8254500104754,1.79567856311416e-87,4.35836839818709e-85
Ppp1r14b,3053.31953318035,2.83539857357591,0.143274443434608,19.7877506128541,3.79609791464856e-87,9.09554793934191e-85
Ralgds,1444.01445061703,-3.09983763848202,0.156623146403257,-19.7848788381432,4.01862546532127e-87,9.50684700270751e-85
Ttk,534.869736950507,4.81587009506324,0.242560069593934,19.7371608592162,1.03428803144465e-86,2.41622612745864e-84
Mcm2,6959.56926132589,3.16141531569647,0.160305593038712,19.7198406770918,1.45686664601722e-86,3.36140503054516e-84
Rcc1,3383.02122333967,3.88909549695796,0.1987704736127,19.5599780395729,3.39223390460743e-85,7.73139749307417e-83
Dtx1,7225.77941542723,-4.11249485592996,0.210492255693083,-19.5340275406877,5.64101425830561e-85,1.27017970449968e-82
Nuf2,644.817817336246,4.32716641623394,0.22152372403123,19.4791312703199,1.65056374069567e-84,3.67230782736444e-82
Mcm7,7105.06337073507,3.08955926534647,0.158782856661538,19.456582116994,2.56319062185094e-84,5.63570229785556e-82
Eno1,15740.9940820134,2.68691106595995,0.138682745621361,19.374167396665,1.27507245169645e-83,2.77091035462266e-81
Kif22,1247.11423729587,4.0401222157537,0.208476249306727,19.3591821574481,1.70571938493049e-83,3.66415972240988e-81
Ncaph,1228.68926136147,3.8637830784082,0.200819306336499,19.2237716331646,2.34117478611119e-82,4.97206995200365e-80
Spag5,1019.94630626889,4.41396855519437,0.2300825691437,19.1500800568982,9.66380818883623e-82,2.02929113754113e-79
Olfr1388,949.084234699259,5.85167346357991,0.30327668781957,19.1462842903471,1.03943977873858e-81,2.15845444720503e-79
Jund,48480.8730852084,-3.02329325053324,0.158103587876606,-19.1220630617527,1.65432674959264e-81,3.39755083770735e-79
Cdc20,2964.6172652022,4.12367124248404,0.2159402167181,19.0882461297946,3.16208719895698e-81,6.42350518057685e-79
Galk1,2089.18749517211,3.72375623604703,0.195037430383466,19.0845823474663,3.3917692933048e-81,6.81599745404014e-79
Zwilch,780.504196479822,3.87840883140117,0.203116827548837,19.0680732823688,4.65129077803596e-81,9.24765673943766e-79
Pgam1,10075.4096813058,2.78779075161482,0.146382232103181,19.0440040624993,7.36740076037477e-81,1.4493616085331e-78
Oaf,604.819131687202,4.56787375759758,0.239792094295548,18.9680268038903,3.13453404221747e-80,6.10221944947941e-78
Tcp11l2,2151.49471080787,-3.07869678893129,0.162506334026432,-18.9408361101202,5.25558503056235e-80,1.01259410965134e-77
Ldha,32360.1310829405,3.39259152988793,0.180580514243274,18.786809054508,9.68293711369898e-79,1.8465756297747e-76
Nusap1,1075.11250968922,3.98001270527027,0.211839037531887,18.7673079426824,1.39792144586379e-78,2.63896504058064e-76
Spg20,1346.16043180178,3.05389801733382,0.162946901497613,18.7353352162001,2.55030473660594e-78,4.76626452224283e-76
Pde7a,2050.08554490089,-2.69123000312113,0.144071583422176,-18.6767944619417,7.64760000491325e-78,1.40832267723564e-75
Asf1b,1668.00043057844,3.66343203554046,0.196054300960062,18.6765250942612,7.68628139964874e-78,1.40832267723564e-75
Knl1,708.333705545169,4.10444113478408,0.219366533896316,18.6743448324535,8.00663462320767e-78,1.45277664537018e-75
Orc1,473.910345483533,4.09234021828425,0.218552127721486,18.6653924280533,9.46771451053325e-78,1.70136650468611e-75
Foxp1,7378.17719924455,-3.16481621448963,0.169793516381622,-18.6379233442427,1.58266604230577e-77,2.816994825205e-75
Mrpl34,1394.61116007388,3.29029822948288,0.176640688215501,18.6193592335267,2.2387682511113e-77,3.94720187217161e-75
Ckap2l,821.437788163186,3.69560294940484,0.198490796598386,18.5976407341248,3.35762878070468e-77,5.86455367127008e-75
Ifrd2,2249.89416799271,3.27607920323016,0.176423376995536,18.5648924705038,6.18107121562398e-77,1.06961148100738e-74
Car12,842.786395193727,5.44170556144135,0.291503448837082,18.5514394257197,7.93970556877976e-77,1.36133171903601e-74
Hells,2032.03168622296,3.70717544348443,0.19991416744699,18.5356423072032,1.06510418578392e-76,1.80961201164688e-74
Cenph,409.390961957685,4.28196913732414,0.230184428389526,18.5175206103451,1.49149391017166e-76,2.51121889073857e-74
Noc4l,2475.296667822,2.65243547525612,0.143366334988628,18.4989901633563,2.10378883110177e-76,3.51050977361259e-74
Cenpf,597.225051522261,3.86178014162768,0.208476425277416,18.4900395339344,2.48372300244484e-76,4.10781408784882e-74
2610318N02Rik,505.671889488455,4.02219685122072,0.217291683161708,18.4600197187883,4.33183448605045e-76,7.10154865875411e-74
Hmmr,938.296325799374,3.91066702056584,0.211753268764577,18.446030289816,5.61191561376882e-76,9.12009486136744e-74
Impa2,834.757954858891,3.28984806080425,0.178533437065075,18.413621287353,1.02157709540723e-75,1.64588399448842e-73
Rpn1,5722.53765687438,2.57678505304122,0.139976909293269,18.4078588093888,1.13626920028018e-75,1.81502009265267e-73
Abcb9,999.014181922794,3.79862575410181,0.206311760285495,18.3937971056182,1.47293498126351e-75,2.3328543953249e-73
Tob2,11238.3987665419,-2.64625065256873,0.144622044547552,-18.2972264351915,8.70701085598549e-75,1.36743971334044e-72
Txn1,5311.32726865173,3.17423840576951,0.173542683245666,18.2891755850793,1.00929975843093e-74,1.57190026544297e-72
Gmnn,794.423686534296,3.60302169877618,0.197448238900495,18.2292185018173,3.02614410928868e-74,4.67401712880133e-72
Fosb,72362.0753496968,-4.48692075217265,0.246351992968591,-18.2130887212384,4.06361274451107e-74,6.22498840837437e-72
Suco,2494.7907488717,-2.64607735906141,0.145329112673303,-18.205094272561,4.70243514685506e-74,7.14502524061578e-72
Tacc2,707.092157741513,3.54641257727885,0.194706909421544,18.1934703729914,5.81396058091531e-74,8.76267010457469e-72
Sapcd2,633.347528092106,5.01637212974273,0.274575634795867,18.1844148789647,6.85834922693556e-74,1.02540550961759e-71
Uck2,5353.24126575211,3.72604262224518,0.204921453562231,18.1801379693574,7.41470025141494e-74,1.09978835713249e-71
Mad2l1,1870.24368286887,3.27513077091529,0.180111390443943,18.1787206010658,7.60882682302602e-74,1.1196957834294e-71
Thyn1,1064.20281158991,3.51173268320683,0.193349872401889,18.1503341824789,1.27622077325126e-73,1.86338203369474e-71
Bub1,942.256214338787,4.57744868464198,0.252313109392033,18.1010965167718,3.12386578284524e-73,4.52573082291432e-71
Bzw2,4689.89822120444,2.34473296986511,0.130018478829795,18.0330959747137,1.07122149329906e-72,1.5400044990974e-70
Skil,2987.32490282404,-4.3621444828289,0.241788340146183,-18.0297929217774,1.13716743979722e-72,1.6223299452191e-70
Tsc22d2,2697.63352469948,-2.37493465327866,0.132360385603467,-17.9414470161887,5.59782696845454e-72,7.92559001617021e-70
Cinp,1042.94839936654,3.20794812304304,0.178782702874307,17.9347058751132,6.31972115020356e-72,8.88039613354544e-70
Eme1,306.406559483515,4.4554218189927,0.246762847631216,17.9166097373208,8.75008646276719e-72,1.22037586494519e-69
Nfkbid,10827.9827171701,-3.57073963023531,0.20011914284908,-17.8418355230544,3.34524434097889e-71,4.63105714730033e-69
1700097N02Rik,1933.17256145781,3.39438316875548,0.19048775215777,17.8136821285947,5.53460980929302e-71,7.60561196513803e-69
Shcbp1,459.140100749244,4.56449866708127,0.255310139733051,17.7775161211717,1.05553886603646e-70,1.43992451586536e-68
Eif5a,40485.7190485364,2.55447990749761,0.143742408671347,17.7711283450663,1.18287384951117e-70,1.60193691112422e-68
Mns1,1112.54481341677,4.76958048749295,0.268086891878817,17.7625903227284,1.37729075202934e-70,1.85181200465298e-68
Pik3c2b,1768.74202427296,-3.46909824022149,0.195287888012069,-17.7567770809536,1.52758027842939e-70,2.03921055882621e-68
Chek1,769.525307412196,4.52427480402843,0.254249655921868,17.7459493808489,1.85242864027964e-70,2.4553219048359e-68
Elmsan1,6443.28703751716,-2.82506182327874,0.159391029233662,-17.7230960787652,2.7817230241045e-70,3.66110011249922e-68
Slc19a1,1846.65549149109,3.46736032366111,0.196060987292651,17.6785012768027,6.14069345922787e-70,8.0254139901755e-68
Kif18b,889.658133317764,4.16327888870144,0.236031077357066,17.6104558868245,2.04789021206843e-69,2.65784862314909e-67
Ppa1,2146.3583858237,3.62120351954249,0.205565804693456,17.6094309629605,2.0853084492363e-69,2.68774686950187e-67
Chdh,5002.05503295742,6.67709020737554,0.37854345167866,17.5938513806367,2.74566278234767e-69,3.5146364204997e-67
Foxj2,1744.76554544344,-3.07842632977285,0.174952359440296,-17.5908975910485,2.892593495472e-69,3.67752924060383e-67
C230062I16Rik,783.314478856263,2.71884926234703,0.154565900601159,17.5828105290384,3.33621320052857e-69,4.2128708449107e-67
Mcrip2,459.239631848711,4.40499777612058,0.250063040383987,17.5385301101071,7.27857938777173e-69,9.12948793141382e-67
Nfkbie,1138.21997454972,-2.8895854531797,0.165028958416045,-17.5032024684488,1.35435440689319e-68,1.68743530069512e-66
Dctpp1,1757.54018087,3.92013192227338,0.223887878563063,17.4988826841823,1.46107265435775e-68,1.80834349915841e-66
Map3k14,1814.37726115789,-2.7535699120963,0.157425086120085,-17.4879718347383,1.76943221380887e-68,2.17558675288645e-66
Tspan4,653.483429948765,4.42933836383005,0.253104442681868,17.4468145221804,3.63973440125192e-68,4.44594746568609e-66
Nudcd2,1162.54706934749,3.14134954356253,0.180225494141238,17.4225385345493,5.56522873733407e-68,6.75380258909327e-66
Rrm1,6025.61733909836,2.95120779027594,0.169933201702674,17.3657710038512,1.49873075122439e-67,1.80708251675049e-65
Gart,5380.42566334013,2.93626634142557,0.169275547713978,17.3449135325157,2.15502231236007e-67,2.58174435869855e-65
Ccnb2,1245.20642125465,4.10699349135366,0.236693705542379,17.3334475103794,2.6307512599142e-67,3.131599381945e-65
Rad54l,500.321294961933,3.95284836440927,0.22794153040907,17.2983708763149,4.838794710313e-67,5.72355913550884e-65
Zc3h12a,4020.13065037337,-4.34839609714194,0.251466695993103,-17.2851424140789,6.08708305877803e-67,7.15481102424545e-65
Notch2,4052.50785575285,-2.64080259100954,0.152884645171754,-17.2719198642598,7.65527880448289e-67,8.94184409856129e-65
Fam136a,1168.21410041052,3.65150911758581,0.212158746061733,17.1986974782066,2.71567637834068e-66,3.15237738104404e-64
Phgdh,10903.6365399108,3.38122283422283,0.196651043030665,17.1931014687995,2.99095497563108e-66,3.45049120614625e-64
Cdca5,971.67717553509,4.07502761614399,0.237097538504033,17.164355525916,4.90901674898261e-66,5.62850392771386e-64
Angptl4,509.041598820197,4.73553092749581,0.274589475392074,17.1621382143074,5.10009037630039e-66,5.8119261611389e-64
Cdk4,8577.71375590674,2.70110345893673,0.157386818290767,17.1616748223009,5.14094940521007e-66,5.82298202630127e-64
Banf1,3240.41912472404,2.7996714295696,0.163395320986452,17.1326188959524,8.47522480158915e-66,9.54177568174095e-64
Tyms,1374.93681366335,4.05469466942318,0.236525013678073,17.1299632769413,8.87106926321229e-66,9.92762954851344e-64
Malt1,4968.03568299619,-2.97848001013518,0.174660318154788,-17.05154602908,3.40408979151324e-65,3.78684726866613e-63
Ppat,3160.66542192327,3.03405100232157,0.17801274390533,17.0417711663326,4.02359537356163e-65,4.44952508499961e-63
Idh3a,2757.90155222679,2.63896650622168,0.154952727115111,17.029083655171,4.99807468630716e-65,5.49464810661144e-63
Pgk1,11249.9636169924,2.8270208945246,0.166053111542726,17.0243066400869,5.42310327987441e-65,5.92703960219725e-63
Psmg1,1010.62775401332,3.02873557530367,0.178531364176044,16.9572068569268,1.70247234232577e-64,1.84966379678926e-62
Pkm,34207.882700385,2.21825383031042,0.130816770004375,16.9568722368972,1.71219346591333e-64,1.84966379678926e-62
Ttll11,398.984921393938,5.23661094337374,0.306049918156818,16.9434864578441,2.14996366480899e-64,2.30923396158708e-62
Nr1h5,812.311144577799,7.4507449252747,0.422212848128562,16.9197222779264,3.21945003757494e-64,3.43818867155646e-62
Cep55,858.536680347751,3.68580582001665,0.21815277629653,16.8783374010637,6.49483282724975e-64,6.89670060843583e-62
Recql4,679.36678707568,4.06161103385062,0.240424646059839,16.8606235200095,8.76593934958903e-64,9.25574240138245e-62
BC030867,293.158264567769,5.41237844054703,0.314851652832861,16.8370482415437,1.30590217346062e-63,1.37112391684301e-61
H2afz,8456.78405241119,2.71160011204504,0.161187411877552,16.8221008454995,1.68090852744505e-63,1.75499997035869e-61
Mthfd2,2329.5653419576,2.69013382920966,0.159914896668388,16.8201324700245,1.73769742189783e-63,1.80421261765825e-61
Tacc3,1810.41374808066,3.40691086057204,0.202666616715677,16.8048794574957,2.24769043052273e-63,2.32083350585853e-61
Angptl2,578.175454961015,5.68416082860573,0.334629251793861,16.7872478038747,3.0255352726273e-63,3.10682575330394e-61
Mtap,2659.63513424734,2.49587847515599,0.148801171918313,16.7717669678686,3.92656497326837e-63,4.01003129974932e-61
Emp1,501.713356545445,-4.3922052764408,0.26088597825613,-16.7671548051029,4.24347108088853e-63,4.31012125166987e-61
Pola1,1375.95817892123,3.08719401006411,0.18427054675365,16.7479674449785,5.85942765835779e-63,5.91928883821885e-61
Mafk,5935.18505301718,-3.08187576950338,0.184062009148105,-16.742375018489,6.43678827426521e-63,6.46758796009369e-61
Fchsd2,2705.6739974085,-3.205545973643,0.191793127158247,-16.7101552004451,1.10547443572115e-62,1.10482415664131e-60
Gspt1,6735.98141515196,2.50918796330151,0.150333774948357,16.690218214233,1.54405395410705e-62,1.53493746533546e-60
Fbxo11,2451.25156136134,-2.27770220092183,0.136702434197341,-16.660440495684,2.54145760351614e-62,2.51308471704302e-60
Gm5860,239.047970211488,8.54250773730777,0.448717805220676,16.6577669404841,2.65763375032311e-62,2.61413248209413e-60
Tead1,2310.1320419163,9.44995444367589,0.506694198287243,16.6477629127985,3.14127059764181e-62,3.07367571724229e-60
Cdkn1b,3803.52554786996,-2.34795520392333,0.141131975415405,-16.6356716340716,3.84421114771324e-62,3.74189906977149e-60
Susd6,2866.98546151132,-2.47174352370254,0.148576448631883,-16.6347573394056,3.90333953522178e-62,3.77976749086838e-60
Set,20044.9346962613,2.67527830660561,0.160885414165148,16.6282770426843,4.34921998840564e-62,4.18982331769655e-60
Dkc1,3590.41903769861,2.90358911481528,0.174612906362243,16.6271402004367,4.43251650299574e-62,4.24816927817884e-60
Chchd4,717.262816178274,3.15610272655086,0.189681482580828,16.626740301966,4.4621934515799e-62,4.25479252125391e-60
Trbc1,3687.35475258082,2.44350473545801,0.147090280084392,16.6113254204608,5.77040240159986e-62,5.47426652200506e-60
Eno1b,19163.355839745,2.68595473391763,0.1618816776936,16.5918442992811,7.98308070086433e-62,7.53514117264917e-60
Irf8,6317.61276831052,-2.94433097580122,0.177753503313547,-16.5630318169622,1.28930339306467e-61,1.21084377452189e-59
Irf1,5307.08009033852,-2.74148586812299,0.165685534209887,-16.5453482136396,1.72961763605286e-61,1.6162412000096e-59
Nolc1,8743.97234535131,2.63136816850816,0.159293066363412,16.518524674393,2.69920228010039e-61,2.50972096581076e-59
Gapdh,74859.9874314712,2.43952922269196,0.147747471793854,16.5114315026549,3.03595567448193e-61,2.80886017823727e-59
Hmgb2,10209.6541679033,2.47191841200697,0.149989886382206,16.4801809142592,5.09322228247547e-61,4.68902616931941e-59
Ran,19172.0529539374,2.71233505523709,0.164638225867542,16.4742712921807,5.61611941648766e-61,5.14508116542832e-59
Lyar,2955.55500204709,2.93432726306155,0.178140517312311,16.4699088768017,6.03612318390656e-61,5.50288322848925e-59
Cdca7,4682.83578505446,4.51851694703689,0.274346617369624,16.4639047568541,6.66582154702846e-61,6.04745334429199e-59
Mybl2,1517.50829309623,4.18705447860635,0.254450630288397,16.4399490575896,9.90021188568059e-61,8.93840869234225e-59
Crybg1,1114.50631555182,-3.04081603938867,0.184979145789931,-16.4316395895711,1.13546887299713e-60,1.02022970035785e-58
Fam162a,690.484035641364,2.64791458541148,0.161128659540921,16.4261854658981,1.24231994869301e-60,1.11089557517338e-58
Ppid,2979.88233992344,2.8017134947341,0.170637220855004,16.4172994989455,1.43826969188467e-60,1.27999153674441e-58
Rsl1d1,5466.91744627891,2.59247612808682,0.158050057694483,16.4021162473135,1.84690640253309e-60,1.63586889843322e-58
Gcat,896.345921901677,4.49529570792933,0.273627526814541,16.393257339674,2.13680970597756e-60,1.88371870731201e-58
Dtymk,2744.06007153423,2.73079107770855,0.166600359440964,16.3894576027393,2.27465158357271e-60,1.99581988006528e-58
Tipin,1580.47060763338,2.92455907476122,0.178408851770129,16.3885418614212,2.30917528582725e-60,2.01664378116007e-58
Pus7,1956.21819164742,3.1815750571482,0.194242983703471,16.3754344848056,2.86454517339383e-60,2.49002254630499e-58
Ranbp1,6188.87791802902,2.94746698667151,0.180061403231322,16.3682458273521,3.22372333088588e-60,2.78926691346881e-58
Enkd1,424.831613026996,3.42369674738686,0.208938832364233,16.357513876726,3.84507721901653e-60,3.31155060581566e-58
Thop1,1827.16667470107,3.66031645211682,0.223884491064185,16.3419014613887,4.96791384762464e-60,4.25896063753472e-58
Bcl3,977.222318462536,-2.95265359482834,0.180689483794719,-16.3335710560022,5.69509971338519e-60,4.86007847230392e-58
Ncoa1,1292.029944284,-2.91142950043625,0.178451320697648,-16.3098742723496,8.39653895273297e-60,7.13285984034666e-58
Espl1,1671.51643932623,4.33229703476513,0.265719062196162,16.2888123981213,1.18508186893309e-59,1.00217172165115e-57
Pa2g4,14929.8121695511,3.00250774731053,0.184551245209343,16.2688123277344,1.64313950822404e-59,1.38327181392789e-57
Nme1,2077.77959727502,2.50263295042329,0.1538886547376,16.2606604848017,1.87703574389233e-59,1.57309062859209e-57
Nfkbia,14976.9945252454,-2.88853256345019,0.177791449337999,-16.2463453580467,2.3708272647315e-59,1.97805315850745e-57
Slc35f2,715.771746654332,3.61695106991609,0.222402254920985,16.2440185804309,2.46250725486175e-59,2.04541324827161e-57
Pold2,2853.88472118513,2.56287884319045,0.157851101842462,16.234623329654,2.87004232133826e-59,2.37337260811906e-57
Wdr12,1613.8921009826,3.04593522382574,0.187938149472241,16.2032730564748,4.78130608965259e-59,3.93646826033115e-57
Prim1,966.314926463687,2.82875266024743,0.174524152970651,16.2023687501474,4.85214782538482e-59,3.97727152230776e-57
Nifk,2853.49849336075,2.43506246156883,0.150449223456455,16.1839960212559,6.54080672794716e-59,5.33804091434954e-57
Pycr2,2310.20087687946,2.57389048545374,0.159068188162631,16.1792601828746,7.06380995693333e-59,5.73980627326639e-57
Prr11,580.143212191505,3.22096147367219,0.199254129569617,16.1490514413346,1.15321432139429e-58,9.33005300975662e-57
Ppp3cc,1455.95927646691,-2.69981485349496,0.167916329818326,-16.0747223489868,3.83708695457963e-58,3.0910050902646e-56
Ttc28,993.11884252172,-3.8363446247993,0.23846026335456,-16.0705762130056,4.10255054838389e-58,3.29066812011788e-56
Lap3,1355.39549520849,3.00559343018638,0.187115647576549,16.0582291909423,5.00641029685692e-58,3.99849581358799e-56
Vps18,1533.95654483085,-2.70750113582974,0.168755181403834,-16.0405256645655,6.65883397584428e-58,5.29561481593846e-56
Coq8a,1327.62646485468,-2.67135752601305,0.166567064720502,-16.0337887567639,7.42165528313893e-58,5.87725913502472e-56
Kcnf1,850.798986881774,5.27819464218059,0.327659031069255,16.0307689968454,7.79126057592978e-58,6.1439185191372e-56
Tgif1,8821.45256847885,-3.45527441155878,0.215587545839637,-16.0259742580887,8.41614072702792e-58,6.60879218686659e-56
Dnase1l3,766.323571771621,-3.38849754551695,0.211513791359161,-16.0054780060707,1.17011099515451e-57,9.14987631315592e-56
Palm,1154.4978558654,3.53726651374701,0.221081485413121,15.9897889386185,1.50540167444991e-57,1.1722688289081e-55
Peg13,998.737934482791,-3.28939640789992,0.205609020095185,-15.9883473211565,1.54064220614618e-57,1.19473287098199e-55
Zfp703,1209.79356831922,-3.37519451402816,0.211237022768024,-15.9693187908544,2.09056583441062e-57,1.61448697848347e-55
Cisd1,648.040946146332,3.0389140705976,0.190606101624836,15.9319208469233,3.80486944375409e-57,2.92630473392264e-55
Otud1,813.069072400581,-4.66612096614039,0.292344828046061,-15.9128660722538,5.15963977940822e-57,3.95198802612132e-55
Mcm4,5061.41471796182,2.2179984265361,0.139429415354632,15.9071602533328,5.65195934913187e-57,4.31140686840512e-55
Grasp,967.077684698137,-3.44109902290578,0.216546665741047,-15.8788449573253,8.87985413714966e-57,6.74616235647114e-55
Umps,2194.33003038732,2.29571542035017,0.144855937957047,15.8469180046239,1.47646467942491e-56,1.11400809175603e-54
Gm10131,3074.87819409326,2.80275381220183,0.176846437081209,15.8468411672949,1.47827067663061e-56,1.11400809175603e-54
Rad54b,242.796850453114,3.90402258785041,0.245431877218048,15.8152674915441,2.44170441560329e-56,1.83265115755863e-54
Tkt,12160.592436117,2.39512249119295,0.151516887118074,15.8073749129222,2.76760874645704e-56,2.06895359450142e-54
Rnaseh2b,735.620257420972,2.75985195692773,0.174621141622764,15.7976633350182,3.22863939032753e-56,2.40398571975423e-54
Fes,794.890155410001,-2.89562698962028,0.183448438887599,-15.7752889121992,4.60287110533901e-56,3.41361341617781e-54
Ccdc40,400.697217608386,7.45880741359501,0.422838311856838,15.7652556653876,5.39535550923731e-56,3.98552565660617e-54
Anp32e,7041.07754988763,2.41886375611678,0.15391118748354,15.7155201231159,1.18405485263173e-55,8.7121264333994e-54
Apex1,3322.02824301523,2.65519242040526,0.169159194390696,15.6950139461381,1.63606694661829e-55,1.19907667315095e-53
Wdhd1,1309.6650921922,2.7897629256303,0.17780246645635,15.686167733286,1.88072391864346e-55,1.3730019263878e-53
Eif1ad,1801.82156028288,2.30772123854697,0.147146368978612,15.681510679353,2.02383012501361e-55,1.47172611697974e-53
Nhp2,3282.15042741703,3.11515228747287,0.198937552043275,15.6567934019228,2.98576336743642e-55,2.16282680519454e-53
Sesn3,3442.4028249988,-2.33184657664196,0.148976677432845,-15.6514749357234,3.24608112963302e-55,2.34231699736338e-53
Pola2,2762.72878640382,2.59112374839221,0.165699068155169,15.6360645721911,4.13505996712585e-55,2.97231291252366e-53
Rangrf,621.648128273529,3.86109654232885,0.246631681803761,15.6281491347782,4.68206424107405e-55,3.35260914181736e-53
Sik1,17123.1563005763,-3.53140844563621,0.225968215134165,-15.6272673996238,4.74729298647953e-55,3.3863419322258e-53
Cd7,871.943262551931,-4.67862110793935,0.298590185535886,-15.624927632267,4.92480422917922e-55,3.49960708133576e-53
Bag2,621.561534077457,4.4733200537997,0.285485209556469,15.6182067621068,5.47231542765652e-55,3.87394329649518e-53
Ssr2,4018.03493896339,2.2301976723089,0.142883693122034,15.6078260292411,6.43940346053899e-55,4.54135891600049e-53
Foxo1,6095.3806625224,-3.24758404034237,0.208200519200236,-15.5969592924006,7.63447269027899e-55,5.36393459054978e-53
Ung,1421.08982335546,2.09629814879549,0.134466326940969,15.5880428426821,8.7781954355188e-55,6.14440803349853e-53
Cyb561a3,1141.31398933749,-2.69104882291751,0.17314592921752,-15.5376120910025,1.93043447120017e-54,1.34618991911418e-52
Kifc1,716.860186898884,3.04186739415935,0.195804592978487,15.5251591220394,2.34421885369602e-54,1.62866565638383e-52
Snx30,1818.06160942484,-2.23911789747436,0.144284450508261,-15.5171426614926,2.65618056594777e-54,1.83856883692585e-52
Gimap3,3051.47655699025,-3.13435186985384,0.202456780562254,-15.4790550750967,4.80478314011388e-54,3.31352738397005e-52
Tmem41a,388.094322866083,2.9716483715035,0.191938369705861,15.4635865703316,6.10996926252411e-54,4.19813292453357e-52
Mir22hg,295.248652082159,-4.25740336091724,0.273482325085468,-15.4579696685024,6.66669168374094e-54,4.56387549001591e-52
4933404O12Rik,733.400111363829,3.45569415983092,0.223502258947142,15.4470892243404,7.89281193820634e-54,5.38353147128242e-52
Lsm7,1350.80792554531,2.88228741572688,0.186601932919298,15.4420730922871,8.53134166999918e-54,5.79789979893145e-52
Gstp3,419.10625843547,3.24053083517204,0.209590711745832,15.4386790608845,8.99230999963027e-54,6.08903194141631e-52
Ccnf,599.692804838432,3.42787501660887,0.221797081354155,15.4370069102544,9.22845449713485e-54,6.22637494934849e-52
Pbk,434.633176168488,5.17681907933927,0.331771451329985,15.4333169951843,9.77162835280696e-54,6.55299256703111e-52
Gm26917,16455.4942027635,3.33190564049614,0.21588472526213,15.4332440624416,9.78267925625598e-54,6.55299256703111e-52
Rad51ap1,393.261852026284,4.30064614904483,0.277446386601623,15.4213724211561,1.17578847148161e-53,7.84796812268565e-52
Rps27l,546.306199213006,3.75501553169528,0.243218642044921,15.4113160546804,1.37385177648068e-53,9.13733660165388e-52
Ide,3622.27283987864,2.60796110022765,0.169363266238307,15.397510647295,1.70092345373175e-53,1.12725384492173e-51
Mrpl18,1531.76654797255,2.52947206488285,0.164409751306848,15.3826868010035,2.1388472369355e-53,1.41247053042712e-51
CT573034.3,466.970672639318,6.48076169776066,0.408131490481389,15.3675829792234,2.70057447800674e-53,1.77714916969957e-51
Arhgap19,902.956353109291,3.27211684581093,0.213132629465306,15.3433958302667,3.92133474029969e-53,2.5714324547881e-51
Pim1,14980.4949394844,-3.46380117556627,0.22579353517825,-15.3398917063178,4.13884853423266e-53,2.70457833063896e-51
Ppan,3375.66760687256,2.20166168321471,0.143814507672199,15.3082953070178,6.73049353406047e-53,4.38279420411345e-51
Ddit3,926.360031301034,-2.81434768373728,0.183929895885925,-15.2950513451314,8.24957378392799e-53,5.35334320999411e-51
Zcchc24,458.807754159943,-3.74390849184721,0.24445906299685,-15.2794116965994,1.04883272040267e-52,6.78257256456936e-51
Dusp10,3256.64860216642,-4.4237740811906,0.289517394890202,-15.271071427015,1.19198370703264e-52,7.68171844852864e-51
Hjurp,1574.01426534949,2.40497634118403,0.157534738645007,15.264406842224,1.32022858073387e-52,8.47895255853444e-51
Nek2,917.265230398381,4.01305369253739,0.26268127499355,15.257352508913,1.4709649046221e-52,9.41467914468575e-51
Rfc5,1670.69403275864,2.556877088427,0.167567212349914,15.2564225493938,1.49207431804267e-52,9.51719349143324e-51
Gns,2218.77794363271,-2.07535098478735,0.136063882157288,-15.2517243953046,1.60341976343057e-52,1.01926231152224e-50
Tiparp,2439.31017815017,-3.51375420316625,0.230353397950874,-15.2491122562432,1.66886666910509e-52,1.05726946369169e-50
Npm1,46954.8597515456,2.63170903651097,0.172597345486686,15.2475967026073,1.70805109162203e-52,1.07843806930149e-50
Glul,2088.77854963945,-2.52219348811718,0.165445774711611,-15.2430396774601,1.83147691908285e-52,1.1524738094525e-50
Poc1a,378.802875519224,3.43717033757691,0.225348135287294,15.2249886887419,2.41400364961264e-52,1.5139367183762e-50
Timm9,563.524091936842,2.82175131600411,0.185544204645379,15.1985375128185,3.61604108923416e-52,2.26020708751495e-50
Rmi2,442.144579890442,3.19504053638808,0.210201291943918,15.1801491978774,4.7869169804284e-52,2.98208971490755e-50
Fbxo5,618.496706158669,2.75721956460702,0.1815420277423,15.1792925622907,4.84984143220942e-52,3.01125204407182e-50
Depdc1b,298.548155700209,3.78446972736389,0.248465494301436,15.1729727735737,5.34023068459122e-52,3.30475401537501e-50
Plaur,5802.54538058988,-4.0036764084783,0.263984663020398,-15.1633688022934,6.18156395131999e-52,3.81278048469371e-50
Birc3,3363.40578410255,-3.1028976246795,0.204636330221265,-15.1608059715982,6.42757133382807e-52,3.95147633743134e-50
Tsc22d3,12105.5630041935,-3.61002430994186,0.238158381955949,-15.1571602855578,6.79440921150399e-52,4.16330209028846e-50
