"ID","Symbol","liver_normal_batch2_rep1","liver_normal_batch2_rep2","liver_normal_batch3_rep1","liver_normal_batch3_rep2"
19184,"Psmc5",11.0684666289335,11.13406798578,11.0834813299029,10.9720132058952
19185,"Psmd4",12.4732858156999,12.2897661931201,11.90340419326,12.0203921600155
19186,"Psme1",10.9127052727999,10.8169237064387,10.6016111183428,10.6627333903561
19188,"Psme2",9.07868224643554,9.42024873537604,8.90230926300055,9.51583874126928
19192,"Psme3",10.3053193861104,10.431624308127,10.2220585885862,9.73899968199012
19193,"Pipox",10.7395352990043,10.9076734896097,10.699616524295,10.901556247028
19200,"Pstpip1",6.20730793135494,6.30520777877086,6.72342986521145,6.7231226660298
19201,"Pstpip2",7.62710852170387,7.80971268776591,7.94051749032773,8.24024237894029
19202,"Rhox6",6.47620739884246,6.5157255423358,6.39748695703123,6.38184927503499
19204,"Ptafr",7.03013818771426,6.9030028496531,7.59236529666274,7.23687843634393
19205,"Ptbp1",9.08595103904679,9.13562459467298,9.032679454604,9.07969224146298
19206,"Ptch1",7.86740865366347,7.88098342723366,7.65455226510496,7.51605771338703
19208,"Ptcra",7.13326428005201,7.34123541184896,7.4024692575163,7.12682109079296
19210,"Ptdss1",7.42521496015114,7.4711616871161,7.24328099484533,7.27339752668076
19211,"Pten",7.55298160234692,7.49342452652706,8.01102994160478,7.67329981523631
19212,"Pter",11.602227584462,11.398008967814,11.2593448504717,11.4147961796353
19215,"Ptgds",8.08069379323331,7.59167574607168,7.85506100236399,7.91349300893591
19217,"Ptger2",6.77107948874589,6.64258196174501,6.92273457733169,6.82844345512205
19218,"Ptger3",6.91461654776968,6.91696375738698,6.86276206236602,6.65793520338812
19221,"Ptgfrn",7.15619358722903,7.40662692493595,7.08474121737621,7.36287538929322
19222,"Ptgir",7.2953002010251,7.22544921734027,7.17598972518004,7.14560058765507
19223,"Ptgis",7.2738717461202,7.4288562917082,6.92403982520613,6.55365251466505
19224,"Ptgs1",7.54954745143369,7.47689467004025,7.23990682785328,7.63451259452287
19227,"Pthlh",6.95907276962105,6.86298942945571,7.15176042869003,6.69074252341337
19228,"Pth1r",6.79289339943932,6.74553517379278,6.76333091369147,6.92125133207133
19229,"Ptk2b",7.46857971165492,7.685818352021,7.58642340551542,7.73255671192289
19230,"Twf1",7.18063606533155,7.59686300254013,7.63113082545802,7.59203587905036
19240,"Tmsb10",8.2126860037131,8.35794675324343,7.47170041704794,7.77844167004541
19241,"Tmsb4x",11.4247917688353,11.3209152063496,11.5121230470722,11.5452760316489
19242,"Ptn",6.65173467535116,6.63731853730335,7.05466985236704,6.59988192180517
19243,"Ptp4a1",11.1403319879341,10.8461983236415,11.2229275770127,11.1311231003895
19244,"Ptp4a2",10.0094815812961,9.94344475057926,10.3474902545808,10.3866526014268
19245,"Ptp4a3",7.40063738743386,7.64431908871024,7.39802476246465,7.34623234773322
19246,"Ptpn1",8.35974183924417,8.10780858830177,8.07252252659804,8.52500315770095
19247,"Ptpn11",9.47638045906224,9.47589256453979,9.43470134201475,9.41144350573606
19248,"Ptpn12",7.72428931618237,7.50288624548261,8.03719304857974,7.76281940552197
19250,"Ptpn14",6.73785774519114,6.7785607850596,6.71871907933523,6.70657254871501
19252,"Dusp1",10.7855643847791,10.2900024166805,10.2639350425243,10.6425579006258
19253,"Ptpn18",7.12259016098444,6.90039106122323,6.902611517262,7.3324945657599
19255,"Ptpn2",7.18501826246519,7.16011252109238,7.27062299778029,7.25511226292008
19260,"Ptpn22",6.9707046919215,6.81492752252904,6.45642887553404,6.50255531185884
19261,"Sirpa",8.10199950024639,7.8326627741757,8.28500334774393,8.34326763686119
19262,"Ptpra",8.21666665083157,7.89165792296511,8.64597144230552,8.30283142621373
19263,"Ptprb",9.92126685296259,9.90306436916945,10.7043661661115,10.3834687545824
19264,"Ptprc",6.91703379261349,6.71835462521744,7.05563456975385,6.96943084283521
19265,"Ptprcap",7.11093294415651,6.78555872970628,6.67996213650884,6.6834830370501
19266,"Ptprd",11.8823298617954,11.8898766313304,11.9246012086447,11.6141042898156
19267,"Ptpre",8.95384932969736,8.73309411663364,8.7587599637116,9.20027951652591
19268,"Ptprf",8.64317957028897,9.09586253270815,8.96061193778977,8.43095153312831
19270,"Ptprg",7.62271036882316,7.59348476019877,7.73046384921405,7.48889893474123
19271,"Ptprj",6.87106863242036,6.90653552271296,7.14269104152134,7.05425883754396
19272,"Ptprk",8.68887898996075,8.56885255433629,8.84409128951314,8.61550364872147
19273,"Ptpru",6.55715540820814,6.742041156241,6.58406042723187,6.71383963791408
19274,"Ptprm",6.82245248469117,6.90741548596331,7.07467083550241,7.06395979485355
19275,"Ptprn",6.9530750534793,7.06731057823537,6.92752509239735,6.86753341600151
19276,"Ptprn2",7.22581088322979,8.01067375687387,7.97087247805338,7.55877069863299
19277,"Ptpro",6.62617706313125,6.4460601066186,6.95230027277899,6.75617938899259
19279,"Ptprr",7.86678206425756,7.89191223776953,7.55607691945616,7.73787575141689
19280,"Ptprs",7.4597893385815,7.42242939430639,7.57977045480253,7.43860636082723
19285,"Cavin1",6.97180253234047,7.22834855978503,7.21124778458579,7.33068674260457
19286,"Pts",9.37152368624656,9.34852130798678,9.0803075730892,9.43304879039384
19289,"Igdcc3",7.34569808615392,7.38964516722088,7.25716745995794,7.168185739319
19291,"Purb",9.40122545179572,9.570134518279,9.34374504621634,9.24973360746647
19293,"Pvalb",6.80280222871932,7.02303895160291,6.89599206232801,6.72504118346422
19294,"Nectin2",9.4095775909338,9.38380978849269,9.02647736849654,9.2832647697278
19296,"Pvt1",6.76338909472375,7.04638770305593,6.62439596617491,6.81331192379343
19298,"Pex19",9.5630660197754,9.52104007108005,9.68186383936243,9.48784222347283
19299,"Abcd3",10.2309307637597,10.3781102280083,10.8578123689863,10.4285373964426
19300,"Abcd4",7.08163583497663,7.22168055231169,7.14831994062755,7.2204276219933
19301,"Pxmp2",11.335807960658,11.8545856740786,11.0820850795493,11.2367647575335
19302,"Pex2",9.14616329778615,9.16243065122424,9.30134514062851,9.34157380002818
19303,"Pxn",7.39485248447421,7.23009135667928,7.59916455093432,7.11825546317229
19305,"Pex5",10.2050261279178,10.5861684931782,10.3373516461315,10.0401833458355
19309,"Pygm",6.86197779496384,6.61603593384497,6.40992719419331,6.75339278500961
19324,"Rab1a",9.71897782683828,9.45721729076199,9.84167019760013,9.76511208954893
19325,"Rab10",8.2905404260377,8.3630203858497,9.03043251171077,8.74302512390689
19326,"Rab11b",12.0463098933805,11.9237475406116,12.0146466545505,12.015733459638
19328,"Rab12",8.08254177799039,8.00361956621836,8.36973981753437,8.57734046329757
19329,"Rab17",8.94646485859408,8.99400319566368,8.74856183034428,9.12722900850791
19330,"Rab18",10.1641965583193,9.84097785623113,10.2556110095602,10.2353339345052
19331,"Rab19",7.08647865327341,6.98489572847485,7.07618345198705,6.97679795006138
19332,"Rab20",6.80003591731789,6.71461595501261,7.42307463052683,6.88604878522392
19334,"Rab22a",7.68591155148807,7.99511684910445,7.9943329519663,7.66191752533414
19335,"Rab23",7.24147146105152,7.3303595086277,7.63182514925151,7.71818519140521
19336,"Rab24",9.513101833382,9.58708756413973,9.5688269425893,9.61838042797181
19338,"Rab33b",8.57321962869247,8.56582880777215,8.70569791406343,8.75495392543057
19339,"Rab3a",7.61398435683931,7.81210165046168,7.73348963351724,7.85516575137611
19340,"Rab3d",8.0926162621577,8.01039493207417,7.85482073233851,8.05918185070344
19341,"Rab4a",9.41914856797645,9.91608710470921,9.11290442699664,9.49994470530224
19342,"Rab4b",8.18227012058106,8.0787723976567,7.7740776495214,7.99841550721272
19344,"Rab5b",7.39352707290003,7.44578050711523,7.29906555500208,7.3984387619291
19345,"Rab5c",12.2309064811164,12.3043449417368,12.6248362043219,12.4823486321315
19346,"Rab6a",8.07869937353933,8.12640898860984,8.04174828434217,8.23682504037115
19347,"Dennd5a",8.7920562484779,8.70020805053029,8.41824918806123,8.44625933230857
19349,"Rab7",9.30821054129941,9.38203502576562,9.83799052858114,9.63763970668169
19352,"Rabggtb",8.50218625867817,8.51457948903779,8.27008670577963,8.60994556514899
19353,"Rac1",9.43749583765106,9.63728453589151,9.66100824182168,9.77037697828341
19354,"Rac2",6.79466823083674,6.76153841552078,6.66091975571075,7.26793049891411
19355,"Rad1",7.36313286513918,7.24245298567991,7.32111292528071,7.2726309867911
19356,"Rad17",7.80443931977191,7.8505755040485,7.96268931161285,7.85963714543075
19357,"Rad21",7.28445287738421,7.0277650759421,7.32091254412733,7.39938761785042
19358,"Rad23a",8.14024849707289,8.23151987069388,8.0752630664365,8.16064946813465
19359,"Rad23b",8.63766480271984,8.69213825945755,8.75561365625332,8.67557789455232
19360,"Rad50",7.76330196654315,7.7563151140148,7.91843060576192,7.74632072525141
19361,"Rad51",6.45875582936687,6.48868463240061,6.06128059262336,6.22441805762318
19362,"Rad51ap1",6.56725027825531,6.4665440117395,6.72387695263662,6.43348955963142
19363,"Rad51b",6.78033360874807,6.87831594475733,7.54074125233419,7.06980555326301
19364,"Rad51d",7.25967831503135,7.47723970843904,7.469252319134,7.35819339855517
19365,"Rad52",8.09240681560047,7.76021982647116,7.88337461270931,7.84452782857395
19366,"Rad54l",6.8579734422673,6.8323728074393,6.65868637058762,6.85366723745981
19367,"Rad9a",6.96423983671418,7.2517520492229,6.92540632678615,6.89893418098223
19368,"Raet1a",6.79499575429314,6.81334947054717,6.85877943964791,6.91434187405601
19369,"Raet1b",8.44587584747826,8.20574208058863,8.17207957753403,8.68771898892975
19370,"Raet1c",8.31050207304138,8.19021737987706,7.80685001786677,8.60391485067362
19376,"Rab34",7.57242286568863,7.42376352102644,6.97898802199495,6.92041896247622
19377,"Rai1",7.15728903868794,7.2193933087022,7.09019279211085,7.13440864389131
19378,"Aldh1a2",6.88848327262214,6.90428480526979,6.94684878060644,7.06287953798847
19383,"Raly",9.40104749495852,9.71217523857297,9.67101520357116,9.74017274035576
19384,"Ran",7.68718051415538,7.43230812949604,7.44487883323782,7.58938341124109
19385,"Ranbp1",10.1075469968508,10.0583722653972,9.73180914824194,10.2313498880756
19386,"Ranbp2",8.72319700672171,8.55112496212356,9.17962156185742,8.88045463051024
19387,"Rangap1",10.5097341740169,10.3415080604286,10.0771968051289,10.6094845334882
19395,"Rasgrp2",7.25918965854534,7.32683195739148,7.16805067069906,7.21053040529851
19400,"Rapsn",6.96385520899663,6.96845659400259,6.91879306645741,6.79636836399364
19401,"Rara",7.49293878051311,7.64860073452742,7.58467189237537,7.69285513714608
19411,"Rarg",7.09066471742579,7.26360414430313,7.08598997294199,7.18527194261047
19414,"Rasa3",7.45685846377021,7.35493304040455,7.39468106752781,7.60757774990187
19415,"Rasal1",6.55126642488748,6.52166441574228,6.57391245167933,6.54779000015161
19416,"Rasd1",7.11179418546257,7.03782092689308,7.2108399792252,6.94652053089073
19417,"Rasgrf1",6.86077980563291,6.95719920625131,6.7816424257801,6.87571894270945
19418,"Rasgrf2",6.7548252830008,6.71314645112677,6.67335601617532,6.85539486397437
19419,"Rasgrp1",7.53968907292168,6.84484158633242,6.87223706697038,7.51469978379397
19428,"Rasl2-9",7.89796345143477,8.06486057683441,7.75303855965457,7.93227181785307
19645,"Rb1",8.2868582933195,8.42446691358956,8.39805967813215,8.06510947790529
19646,"Rbbp4",7.74133031606391,7.58438801799191,7.14079818591472,7.10415053337012
19647,"Rbbp6",7.32626060306292,7.33226949724394,7.57901008190529,7.3300110218847
19649,"Robo3",6.52255829705136,6.66912037867079,6.47696008601575,6.79843071034712
19650,"Rbl1",7.40372425382531,7.20246277969776,7.04682613565187,7.321754521438
19651,"Rbl2",7.00358601560222,6.97762337605689,7.15196855476638,7.33242978636062
19652,"Rbm3",6.76881503480051,6.78780832959655,7.09363594812461,6.73851361901657
19653,"Rbm4",10.3400226118816,10.3954555530136,10.0886064643029,10.1520893752105
19654,"Rbm6",7.35364307645993,7.3462505548964,7.44300005609706,7.32899297082643
19655,"Rbmx",8.4432294702501,8.6603041297106,8.17823624306351,8.0350376537258
19656,"Rbmxl1",6.97467461322022,6.84917721546177,6.62668373700744,6.71084843099335
19657,"Rbmy",7.93344060978448,8.25510353886445,7.96243400742593,7.65144213825489
19659,"Rbp1",9.74032560532688,9.85485300057788,8.96119068003141,9.26305344188601
19660,"Rbp2",7.43771423202986,7.29506636452172,6.32403237455377,6.33977540380724
19662,"Rbp4",13.4602729653892,13.5707684885996,13.3179223254087,12.9686812422213
19663,"Rbpms",9.31847724026211,9.45326986512944,9.49075905642819,9.35363671141861
19668,"Rbpjl",6.89645325090259,6.73395582501733,6.8448509638834,6.7155241722786
19671,"Rce1",8.53847543699153,8.69319261230055,8.39727619050989,8.61533602447686
19679,"Pitpnm2",9.94900086334152,9.74987910325359,9.91917448315845,9.54294074564495
19682,"Rdh5",8.99138057788066,9.01161595376577,8.76085653081687,8.84914521268409
19683,"Rdh16",9.11428336049069,8.99484792452719,9.34213853376048,9.16735333723083
19684,"Rdx",7.84887496080671,7.67723580109809,8.78524468284864,7.74538674971748
19687,"Rfc1",8.65840505808353,8.79165383840538,8.70354703849881,8.54339946985425
19691,"Recql",7.1061165278565,7.04965926756854,6.991635022187,7.14815962570058
19692,"Reg1",7.34420540287978,7.49255582938671,7.39131309633245,7.44950635546576
19695,"Reg3g",6.5224135126527,6.72684757481149,6.56457772874242,6.77155069556281
19697,"Rela",10.5736222771706,10.3180614855991,10.355554518304,10.4729656819962
19698,"Relb",6.55674282997085,6.41332832488982,6.6172400240746,6.46126537030354
19699,"Reln",11.7470373888967,11.317748132691,10.1859583587327,10.5430609896988
19700,"Rem1",6.42723392099279,6.83066277389465,6.98512317187384,6.88572509506618
19701,"Ren1",7.21333778155253,7.17932975138162,7.79005918071374,7.62802667285959
19703,"Renbp",7.76496890807551,7.19190884096677,6.89848453769896,7.36341242701928
19704,"Upf1",8.69630934190156,8.67142078539136,8.89950217996001,8.64712392196564
19707,"Reps1",8.58386331042045,8.45223953282421,8.50687502348029,8.48440425767738
19711,"Resp18",6.61651753865121,6.71819890860295,6.83946974475172,6.88473523669475
19713,"Ret",6.75433617809423,6.90584276948304,6.72094762610884,6.93699977961668
19714,"Rev3l",8.07384103018369,8.09584524752565,8.45375328635307,7.98963183071171
19716,"Bex1",7.25601208412074,7.19451185320317,5.74389472456919,5.67322181643006
19718,"Rfc2",8.96077908248382,9.10632790490032,8.96904518723375,9.10579633024575
19719,"Rfng",7.16916470863503,7.6678782172885,7.45798076001837,7.42687692789335
19720,"Trim27",8.40958219536996,8.17333129796245,8.1010338809963,8.05204124242506
19724,"Rfx1",7.67701538423868,7.75517833558643,7.74952294405721,7.68645969122656
19725,"Rfx2",7.40143901463103,7.69018465670088,6.76224468477816,7.06347576366276
19727,"Rfxank",7.2860343756224,7.6068272611314,7.27128452343889,7.30645620575368
19729,"Slc50a1",8.55559121718394,8.37001239180925,8.59435283872828,8.41648791795959
19730,"Ralgds",6.65332233125524,6.79971953657436,6.65603211591127,6.87747325164747
19731,"Rgl1",7.88356033139573,7.76538700298869,7.97682062773725,8.27966038661467
19732,"Rgl2",8.32633406479519,8.1451526407946,8.41910625962922,8.15950148035608
19733,"Rgn",9.33506194386773,9.05589781661501,10.2101073073753,10.23952132803
19734,"Rgs16",9.35643557094431,8.9218469206384,9.50978783150835,7.75963291437174
19735,"Rgs2",6.80926885044855,6.58490324158252,6.70920008789167,6.54080804174431
19736,"Rgs4",6.99001656881666,6.63216498539916,7.54454214334981,7.72046805631106
19737,"Rgs5",8.43524190684403,8.1168635530364,8.62437820240801,9.44937117760196
19739,"Rgs9",6.77851304980128,6.72497782836183,6.59669738882152,7.01454318918981
19743,"Rhag",7.04438355009393,7.05376744562674,6.48665747022501,6.66208241713501
19744,"Rheb",10.6077713134096,10.7433707089102,10.9156619677342,10.8638094615762
19746,"Rhd",6.97924456388921,6.85986756890656,6.48767388647622,6.25619046442541
19752,"Rnase1",6.57396990287874,6.46101045883587,6.50040993468214,6.70185028617042
19763,"Ring1",8.02788525997849,8.14732355523851,7.83078902893479,7.85979901835936
19765,"Ralbp1",9.87029797170015,10.1945696955541,10.2388992077422,9.94682614689242
19766,"Ripk1",8.83283075195553,8.42171419927542,8.78156441918176,8.64326592679653
19769,"Rit1",9.32453417912982,8.77443757461923,9.00787885230793,9.24762030084973
19775,"Xpr1",8.34833960422607,8.61948813270542,8.72189054012314,8.5487170423483
19777,"Uri1",9.20590241146454,9.26504268581385,9.55877810835073,9.49159912739263
19791,"Rn18s",15.38558561266,15.4856668401396,15.3835376600249,15.4139922595173
19819,"Rnaseh1",7.31504115707367,7.58128279405202,7.32590373946872,7.22190805292257
19820,"Rlim",9.04773131028533,8.93160140901194,9.02217195230257,8.97668074807331
19821,"Rnf2",7.71781715902982,7.65304207362301,7.88996630016732,7.9735490207615
19822,"Rnf4",8.86843647101939,8.84269279624669,9.18861741302403,9.07994141295594
19824,"Trim10",7.02244767770947,7.05874352094671,6.02925288443633,5.9287504054326
19826,"Rnps1",8.02332794298022,8.10688783193522,8.0943815678339,8.09010041188249
19862,"Rnu6",11.9406599366748,12.0979362777972,11.635997202901,10.9414339340258
19876,"Robo1",7.2247534450437,7.32074229909109,6.64344223255408,6.88578881400106
19877,"Rock1",7.92172252097879,8.01266478297352,8.45896403529935,8.20365189383334
19878,"Rock2",6.73480080558247,6.62409788204442,6.99142451644101,6.85186633044466
19879,"Slc22a8",6.84299088941647,6.97292625273718,7.02774676413882,6.65058758275229
19881,"Rom1",7.07295804144016,7.13142527402192,6.88133523204844,7.04626044757899
19882,"Mst1r",7.10280518307966,6.84559200203933,7.08743649552939,6.85134580218385
19883,"Rora",9.13943486044611,9.24578409432607,9.6470187387627,9.55886054541793
19885,"Rorc",8.77642893677307,8.3689490603157,8.54338396718586,8.67151733221908
19886,"Ros1",7.22335991258423,7.1271471388394,7.00909943625308,7.10602840996513
19891,"Rpa2",7.20415184928997,7.18548717694804,7.03718319700431,6.95946930382165
19893,"Rpgr",7.65261170619013,7.60544640019452,7.6782672295185,7.65716085498524
19895,"Rpia",7.69056553807371,7.88955734591382,7.77578118586657,7.72982439103541
19896,"Rpl10a",13.6965559728193,13.5203990582987,13.5481832121825,13.7362033920392
19899,"Rpl18",11.9402640664001,11.9336181784873,11.6184810393836,11.8212765289069
19921,"Rpl19",11.1510266405165,10.9189857013436,10.7194471347652,10.76698381162
19933,"Rpl21",7.38278262896511,7.18652893465347,6.88673365939609,6.86682770446937
19934,"Rpl22",9.62774720441024,9.90409869883013,9.8925130364518,9.9986498585257
19935,"Mrpl23",10.7850842886789,11.0565167061134,10.7410337994866,10.6492916569106
19941,"Rpl26",13.2756350488545,13.3329097027341,13.3001551990264,13.657126914281
19942,"Rpl27",12.8130267924098,12.8493712414749,12.6023457079813,12.7996807599276
19943,"Rpl28",10.1914946942796,10.0037785734533,9.98827790644084,9.87140959565644
19944,"Rpl29",9.15783434602575,8.97112761033882,7.82703711539148,8.10411208556207
19946,"Rpl30",9.18342098503464,9.24380276537186,9.36646260595628,9.48128920531754
19951,"Rpl32",13.3251061070859,13.0186048155119,13.0442497751353,13.1176497217906
19981,"Rpl37a",13.5322357802981,13.4121265568988,13.5779558076373,13.1568736910252
19982,"Rpl36a",12.094727815456,12.1148384236551,12.1142670568405,11.8376789964512
20005,"Rpl9",13.6960612759314,13.7627550957848,13.6601317497845,14.1307810779475
20014,"Rpn2",12.6677092224314,12.4507266193135,12.2609398065411,12.5093778496039
20016,"Polr1c",9.85596878701907,9.69493618471964,9.39337332118901,9.81965656445111
20017,"Polr1b",8.04416028509288,7.97906144495226,7.98113868623262,7.86667946913871
20018,"Polr1d",9.33541485255217,9.28073017679604,9.23048427922206,9.47849302080366
20019,"Polr1a",7.7033218357818,7.99150704055473,7.79827818143829,7.89757963250957
20020,"Polr2a",7.33332304731697,7.67693172467746,7.16511736593462,7.00529482723272
20022,"Polr2j",10.1055262699947,10.229525027864,9.73262730584058,9.98653675428888
20024,"Sub1",9.33868131696794,9.42866100804128,9.69148892636938,9.82453866678068
20042,"Rps12",14.2608124178866,14.4337735390504,14.2635200790995,14.335376893626
20044,"Rps14",14.8209415583577,14.727264086143,14.5934775722469,14.6957583244767
20054,"Rps15",11.2738229337324,11.1389358349179,10.6169273494419,10.9195627384637
20055,"Rps16",12.6944464475492,12.7385374793554,12.4108030745327,12.5923555729249
20085,"Rps19",10.4393761474919,10.4061344878061,10.3343444280115,10.3521249689739
20088,"Rps24",9.6979145208332,9.7438585879203,9.6071446039524,9.78348743273707
20090,"Rps29",14.6740967179002,14.9506124943802,14.9661337384861,14.5688623642076
20091,"Rps3a1",11.5487198951776,11.4987019441169,11.8987753839108,11.9569978387935
20102,"Rps4x",12.5839538057115,12.7109573692767,12.6884271302858,12.7354067116905
20103,"Rps5",12.0536744465838,12.0145891794448,11.6385660599809,12.0286682395892
20104,"Rps6",11.7525649625655,11.9894823400715,11.7484578343516,12.2459527072694
20111,"Rps6ka1",8.52479370801739,8.32280624530863,8.24305095293613,8.3357654124818
20115,"Rps7",13.2524511020316,13.3705889484759,13.2829695203831,13.736668895625
20116,"Rps8",13.6170951025303,13.6482365174219,13.1518621667479,13.5849026754747
20128,"Trim30a",6.84520569160407,6.91902158464727,6.53490524628101,6.66239142292343
20129,"Rptn",6.70286668152933,6.7265690211697,6.78299862157789,6.80021105767467
20130,"Rras",9.62584190953855,9.6824614280383,9.69588701283955,9.90598312010335
20133,"Rrm1",6.93866033311536,7.00509916504565,6.97306978864454,6.94573575647133
20135,"Rrm2",6.70543937563377,6.63939487110737,6.3501813374001,6.44742844126386
20147,"Rs1",7.18322825031395,7.64248838375508,7.18495538038919,7.31689722499715
20163,"Rsu1",7.99456837880372,7.7661925747841,8.17404141233351,8.25213157161111
20166,"Rtkn",6.96750312358934,7.16587968166832,6.97736523425462,6.65305170774804
20167,"Rtn2",7.4471818809771,7.49538607030584,7.33916049731457,7.27033584547965
20168,"Rtn3",9.55343423704098,9.38928333262552,9.5138239042332,9.463889251342
20170,"Hps6",8.53726549217003,8.17892095347185,8.09338434121753,8.32002483571552
20174,"Ruvbl2",8.93959812208255,9.0724216988002,8.69317227877787,9.11903687361008
20181,"Rxra",9.4017939293399,9.73745585497573,9.6403150032293,9.5159927878535
20182,"Rxrb",9.00423660998488,8.92635879918846,8.68276336130769,8.79786474633958
20183,"Rxrg",8.11645056041008,8.03700543980423,8.16367442194791,8.05663271254052
20184,"Uimc1",7.2109274875213,7.05313141265581,7.38861172131994,7.22053833145288
20185,"Ncor1",7.52871613046518,7.303184208856,7.3940587568095,7.38345706163482
20186,"Nr1h4",11.8328397311628,11.7140571025393,11.5638368576065,11.533079463142
20187,"Ryk",9.90582362616939,9.73228387363815,9.92637240345892,9.92346415191603
20190,"Ryr1",7.16529902252434,6.92604660250873,7.18476998383573,7.04318264786531
20193,"S100a1",11.5870425210397,11.9953059004924,12.1741511655506,12.4488874181288
20194,"S100a10",10.2491986857895,10.4864514099477,10.6120047256593,10.5707160059237
20195,"S100a11",9.46608633880643,9.94480844388447,9.08117620106237,9.51228112892992
20196,"S100a13",9.69926491845516,9.96903004196508,9.93752856091621,9.78825059902701
20197,"S100a3",6.96762689729375,6.98294883587122,7.0109352309455,6.94866263210188
20198,"S100a4",7.42555130234802,7.44599814112132,7.43422432550209,7.57885039085489
20199,"S100a5",6.84537327387798,7.17611849990035,6.9433590680928,6.98226251894344
20200,"S100a6",7.17978785545983,8.07518859505851,8.00016183611905,7.43589137104152
20201,"S100a8",9.6345326003807,8.25682066246922,5.91537455307102,6.46574317182739
20202,"S100a9",9.00230575623206,7.63143696743738,5.58241958811125,5.69993156361052
20208,"Saa1",10.2557350648123,11.127005887117,10.3701784322647,10.6988855500273
20209,"Saa2",7.72638114786265,7.92110493768921,8.07497489492829,8.11323696181151
20210,"Saa3",10.1538302978853,9.20998094763485,8.9236088128038,9.3012699411319
20211,"Saa4",13.8728548442576,14.0022951676382,13.1896513107877,12.7240174387363
20215,"Sag",6.99079511137508,6.90667189775929,6.62530967530262,6.69506043033996
20216,"Acsm3",9.17694915967554,9.17003548562454,9.25063311320999,9.26166557429678
20218,"Khdrbs1",8.53415448995979,8.64798472079216,8.87984552989065,8.94116727569957
20219,"Apcs",13.50541727114,13.0914899995476,12.794522654674,13.2180338470743
20220,"Sap18",7.81464219503684,7.73636565182965,8.03588894452917,7.81257951631215
20222,"Sf3a2",7.21901392649869,6.93096169866954,7.34260784288559,6.8047908338809
20224,"Sar1a",9.76829265985048,10.0963983731601,9.97201191159336,9.80050894938036
20226,"Sars",8.33571466651615,8.22963565719333,7.82950775874771,8.11806074101001
20227,"Sart1",7.89525565241221,7.99208584066462,7.96622299094396,7.71822559683851
20230,"Satb1",6.96297372967369,6.77414431672036,6.5548676433434,6.79472025146706
20231,"Nkx1-2",7.84742333060501,7.73372729774564,7.63764790158046,7.55993763776539
20238,"Atxn1",8.31256831388475,8.71157968690733,8.58934822471985,9.03539800629598
20239,"Atxn2",10.9226364193028,11.1361792237903,11.0309501329339,11.0654549072053
20249,"Scd1",13.6277431066837,13.7508692836051,13.3333905854516,13.4844433401909
20250,"Scd2",6.17939252556068,6.03235388953314,6.56801357725604,6.08489880884926
20256,"Clec11a",8.47845981856281,9.01788121120665,8.38998643493254,8.87962400666007
20257,"Stmn2",7.12309358194988,6.69204806886612,6.70934295953785,6.94109633569087
20259,"Scin",6.92478721466144,7.10177532056817,6.73497750039738,6.79451137916839
20264,"Scn10a",7.3212633193147,6.67685306712859,7.42678237640932,6.86359771914072
20266,"Scn1b",7.0615699762665,7.16578376111978,7.57458190298475,7.5213129371269
20272,"Scn7a",7.23908024707825,7.07708270173737,6.90445110024098,7.33593248033419
20276,"Scnn1a",8.49504595369602,8.98646778811261,8.79725089803842,8.34804256467759
20277,"Scnn1b",6.55134958791278,6.6081962105588,6.60299660162777,6.65870399399546
20278,"Scnn1g",6.70734922100697,6.71431499536865,6.76089303400831,6.56592161122892
20280,"Scp2",14.1528978713885,14.1630433084928,14.1952443583679,14.116174424404
20286,"Zc3h7b",7.21250071819966,7.31271294420772,7.09736572102361,7.0722243567516
20287,"Sct",6.88509348764438,6.96364650214224,6.57223991525055,6.43991275130522
20289,"Scx",7.75926713120817,7.6784523648423,7.61556023974695,7.72369172365925
20292,"Ccl11",7.28199007927719,7.33886944644064,7.1247795272456,7.45956935000647
20293,"Ccl12",6.7720312553904,6.89632584606522,7.01210248478308,6.858845845493
20295,"Ccl17",6.69263699988639,6.79079889311917,6.61672262532363,6.66155256475609
20296,"Ccl2",6.82752578595833,6.65241960520702,6.68903158034277,6.90805828961472
20300,"Ccl25",8.00520055898904,8.06611598645721,8.15901214902377,8.21335995007966
20301,"Ccl27a",8.94672379535885,9.06357144778762,8.11609769949281,8.39401870857182
20302,"Ccl3",6.55026358267155,6.65576721651743,6.58800755367821,6.91777429548114
20303,"Ccl4",6.64178629369693,6.39374616357401,6.72701477860579,7.03399823449181
20304,"Ccl5",7.90075938087836,7.14982993146117,7.08784254600944,7.30454897365598
20305,"Ccl6",7.12209608096247,6.64870617470412,7.01821875127408,7.2911994421891
20306,"Ccl7",6.61663203010336,6.52639966718861,6.99160255333066,6.92256063592529
20307,"Ccl8",6.50209162108455,6.29888622108702,6.77136645478029,6.65363501199477
20308,"Ccl9",11.6311910519854,11.8447985237677,12.4695144545931,12.232770321293
20309,"Cxcl15",6.56914603378663,6.67219273887319,6.61699043485335,6.84298041839616
20310,"Cxcl2",6.6672151145523,6.61491542543126,6.5332815659777,6.47964387220486
20312,"Cx3cl1",6.34131326348761,6.67209498811331,7.01650572532936,6.85123019678937
20315,"Cxcl12",10.9729898897785,11.0824476868515,11.0163899454489,10.9736354917543
