"ID","Symbol","liver_tumor_myc_batch1_rep1","liver_tumor_myc_batch1_rep2","liver_tumor_myc_batch2_rep1","liver_tumor_myc_batch2_rep2","liver_tumor_myc_batch3_rep1","liver_tumor_myc_batch3_rep2"
216725,"Adamts2",8.64596886717576,8.22698132984767,6.75452721890471,10.632064646015,8.14688294869637,8.21242558043073
216739,"Acsl6",6.51417934108786,6.8296208519238,6.57557003913192,6.59747937848068,6.69034154203292,6.82420942637782
216742,"Fnip1",9.85810454761434,8.02941922137498,8.83928494297072,9.35961358848954,8.43974881432126,9.13640019219712
216760,"Mfap3",10.3444448215237,8.13701182700498,9.28647679683519,9.32480062316173,8.91743708809393,9.43419878896644
216766,"Gemin5",7.93997776395843,9.0845621286988,8.56474783172085,8.09886842241433,9.26069747871619,8.12476605246308
216767,"Mrpl22",12.301457915607,9.82173746112431,11.5976198665473,10.6404782063416,11.3683658837637,10.6399267968102
216783,"Olfr320",6.23735755941008,7.37517320628793,6.87884414947164,6.63339830611999,6.8878864532775,6.8249326225269
216792,"Iba57",10.8710685738165,8.11983704646128,9.63066136904649,9.26816555944328,9.54183133361251,9.54115297845331
216805,"Flcn",9.12860489143754,8.03267373303536,8.61490114720415,8.76749617873316,8.26245712705182,8.67770279595668
216810,"Tom1l2",5.47110638005889,9.44585123243042,7.5068721227068,7.3749181964753,7.30879993026841,7.6433249755281
216820,"Dhrs7b",10.7242048847649,10.0441173030607,10.6696870428007,10.2275802921934,10.3725606537846,10.2668163868725
216821,"Tmem11",13.3726736047395,10.4313108691134,11.983573155258,11.6126211545513,12.1202306021971,11.8915440356994
216825,"Usp22",10.5730151138081,8.22908873666955,9.41261156364287,9.13103775826253,9.68886238507203,9.37169599397778
216829,"Mmgt2",8.60497914429128,8.01751695840438,8.28462052857269,8.58400170352832,8.26537426143293,8.11099571185739
