"ID","Symbol","kidney_normal_batch1_rep1","kidney_normal_batch1_rep2","kidney_normal_batch2"
19276,"Ptprn2",6.88925797618781,7.0708187692536,7.032748029716
19277,"Ptpro",7.77586846872323,9.09728988496674,8.01282690848752
19279,"Ptprr",7.42667349374873,7.40383134150438,7.317860527662
19280,"Ptprs",7.52227199706869,7.76941208233884,7.72917477876636
19285,"Cavin1",7.67601988641034,7.95016303429727,7.61280503923938
19286,"Pts",10.8766516827296,11.0507059316796,10.7057961048735
19289,"Igdcc3",6.77173767285275,6.7630797723174,6.88158354147587
19291,"Purb",9.3303780701598,9.33879475785338,9.91572102524823
19293,"Pvalb",13.4360421812568,13.7969593825421,12.9858733544526
19294,"Nectin2",8.60663047621374,8.44595885807366,8.73597864647312
19296,"Pvt1",7.43627445269163,6.5248423007763,7.18373879656692
19298,"Pex19",10.2520715427775,10.1912022074011,10.5137930282279
19299,"Abcd3",11.107037742629,11.1604951317821,11.0877967065113
19300,"Abcd4",8.2770870656959,8.44074912258785,8.08236198599463
19301,"Pxmp2",11.1605732618923,11.9033325705135,10.9216657173293
19302,"Pex2",9.62756553138486,9.33010976205683,9.50459523842638
19303,"Pxn",8.72101009441934,8.39890606564211,8.51182977833821
19305,"Pex5",9.9413579103037,10.0704123093217,9.75815218258609
19309,"Pygm",6.9886294747001,7.31175331065504,6.81490823011653
19324,"Rab1a",9.89304144847792,10.1837661123182,9.38209248499279
19325,"Rab10",8.963620991904,9.0213028343896,9.10532288427168
19326,"Rab11b",13.4837063148622,13.4084096791517,13.6082506232368
19328,"Rab12",8.51478304066824,9.42230726661027,8.5316768724244
19329,"Rab17",9.93103532182698,9.77950675750033,9.18125661762951
19330,"Rab18",11.0423119721721,11.1053015473046,10.9088068261193
19331,"Rab19",6.91845191737591,7.26695194942406,7.06189492150268
19332,"Rab20",7.31658013089522,7.41586230256585,7.18307085603657
19334,"Rab22a",7.92292267452977,8.20582865841829,7.91710559665217
19335,"Rab23",7.98716987188289,7.61718374121238,7.71886169036834
19336,"Rab24",10.3180386090023,10.3058478304942,10.1904778870198
19338,"Rab33b",9.74827764330031,10.0918482730196,9.86145702035464
19339,"Rab3a",8.71169009154839,8.59330717409871,8.84328326776731
19340,"Rab3d",8.7884636113983,9.1956394569079,9.05276711565491
19341,"Rab4a",10.1987880156669,9.96736217993953,10.1666376828605
19342,"Rab4b",9.01027877894557,8.67886062644558,8.79235183924742
19344,"Rab5b",7.43737687658855,7.68435805502555,7.47619421151911
19345,"Rab5c",13.2958886823629,13.0396069595182,13.632993142605
19346,"Rab6a",8.10681677661396,8.23491906200149,8.11976573253564
19347,"Dennd5a",10.2401681647774,10.1997514171141,9.94445632955438
19349,"Rab7",10.1255493501891,10.324790077969,10.0019016872223
19352,"Rabggtb",9.5899690301356,9.75052149083531,9.37314003067072
19353,"Rac1",9.72790736590894,9.73487334232344,8.98282668699405
19354,"Rac2",6.98189534875079,7.10484120887296,7.1668100262239
19355,"Rad1",8.3732094145077,8.54299740825654,8.40593289938096
19356,"Rad17",8.43019320422744,8.06064253758349,8.32315850605576
19357,"Rad21",8.80767101550471,8.31596253905371,8.74012127102116
19358,"Rad23a",8.78255555910401,8.25522570805567,8.44310748348182
19359,"Rad23b",8.31258805421708,8.17373697634898,8.50378969879018
19360,"Rad50",7.87163884521937,7.87254850174329,8.22035918660859
19361,"Rad51",6.27648000032225,6.17782164766657,6.96081144074864
19362,"Rad51ap1",6.55885665415529,6.781440899342,6.71569413362989
19363,"Rad51b",7.19677396901669,7.31540499210089,7.43993783037436
19364,"Rad51d",7.43773135232052,7.36244070813553,7.32928558104529
19365,"Rad52",8.42605796163141,8.45862808923834,8.68739207716414
19366,"Rad54l",6.51386690954139,6.28444401083917,6.91247608611317
19367,"Rad9a",7.27300200638656,7.21597092026822,7.16892425928166
19368,"Raet1a",6.40271461453366,6.32761248543002,6.55813708918871
19369,"Raet1b",6.11532666296942,6.23773559163838,6.58296747739315
19370,"Raet1c",6.75211828703497,6.7879743559636,6.75050062137408
19376,"Rab34",10.7965268076355,10.6407215781263,11.0116008076495
19377,"Rai1",7.1702640280693,7.27087796691678,7.04497760593841
19378,"Aldh1a2",6.87477652269254,7.4486323321922,6.99505903514493
19383,"Raly",10.2480693834025,10.4234674742589,10.2351552830033
19384,"Ran",7.69425811317722,7.60138942975832,7.77589463221107
19385,"Ranbp1",11.153428553211,11.2817125612337,11.2131166341295
19386,"Ranbp2",8.5446218867993,8.4296028736741,8.53206411859701
19387,"Rangap1",10.5411945860364,10.0234926085276,10.7510070094175
19395,"Rasgrp2",7.00014510178077,6.67727403877485,6.73086388237295
19400,"Rapsn",7.72266267833851,8.0146018823829,7.68070435261912
19401,"Rara",6.76722138159388,6.67369308525787,6.7719276845668
19411,"Rarg",7.27044535921986,7.16578990222787,7.16520304661789
19414,"Rasa3",7.52314551501406,7.72921914010983,7.77239395394498
19415,"Rasal1",6.80107081021635,6.56512018555899,6.84874408720346
19416,"Rasd1",6.68988546807702,7.27095810049417,6.8835436479582
19417,"Rasgrf1",6.49188856879047,6.58091986061986,6.58722455688899
19418,"Rasgrf2",6.46790719061086,6.64419851933641,6.61172750849775
19419,"Rasgrp1",8.85090482971352,9.25791334940407,8.93811875915354
19428,"Rasl2-9",8.59707828562179,8.78430951855695,8.83751188073187
19645,"Rb1",9.46361164598699,10.1621137614677,9.56678422009931
19646,"Rbbp4",8.06379048907334,8.19264464655382,8.15043136603726
19647,"Rbbp6",7.72561866236937,7.6589726103413,7.7815068121689
19649,"Robo3",6.96356163536494,6.78734589270341,7.08169444737367
19650,"Rbl1",7.3791339725862,7.29349027500193,7.52875948906946
19651,"Rbl2",7.03333160365728,7.47022626853106,6.81982872778704
19652,"Rbm3",6.90096784738428,6.75959812994348,6.84162590372071
19653,"Rbm4",10.1339101533693,9.43445263999159,10.0148993827269
19654,"Rbm6",7.10165031781405,7.33225106062042,7.1399441561573
19655,"Rbmx",9.71160710009883,9.80500599089054,10.309723340477
19656,"Rbmxl1",6.46038348007311,6.13476108568335,6.84835997545885
19657,"Rbmy",6.81336437231605,6.91650897044103,6.97195471135363
19659,"Rbp1",10.1919575861926,10.4991409886394,10.3448888794648
19660,"Rbp2",6.87828522680183,6.89947857649743,6.93143394861492
19662,"Rbp4",6.51101136453014,6.25249721587262,6.66817329083899
19663,"Rbpms",9.68301456586266,9.57607154964573,9.46242220341986
19668,"Rbpjl",6.55883020895522,6.31347391063292,6.44507044258853
19671,"Rce1",10.0838245519118,9.68653759777025,9.69478402747188
19679,"Pitpnm2",9.16432354286896,8.56180480869926,9.48535539007092
19682,"Rdh5",8.42661221646386,8.18929307339055,8.16428927254649
19683,"Rdh16",10.443952363252,11.6071470258201,10.7399112428312
19684,"Rdx",8.13270555702081,7.55920732659577,8.18147819815978
19687,"Rfc1",9.06258823828483,9.16348769565353,9.49397964730669
19691,"Recql",6.68057435059497,6.64125097179612,6.84078943767749
19692,"Reg1",6.59213319754219,6.59811714385025,6.48246400227821
19695,"Reg3g",6.41822738363482,6.10144564987965,6.5387768062037
19697,"Rela",10.6583713285778,10.737944508719,11.2112910366576
19698,"Relb",6.56830104165093,6.79160134370357,7.21724771847102
19699,"Reln",9.34960647403778,8.33922286487883,8.6718086216355
19700,"Rem1",7.46726835593569,7.44029099353495,7.32746470889135
19701,"Ren1",8.47025142568485,11.7188420290714,10.039949423472
19703,"Renbp",11.3894176313082,11.5603518955591,11.2106623425583
19704,"Upf1",9.06481362139592,8.52110605988467,8.95023256586353
19707,"Reps1",8.98645472628303,8.81686732970243,9.05982652889535
19711,"Resp18",7.04055521642136,6.98648116456259,6.93726159072487
19713,"Ret",6.29197917714733,6.4733267377889,6.63126947616078
19714,"Rev3l",8.35967798208038,8.6189287500362,8.43340237932067
19716,"Bex1",6.14891210134883,6.36788133874056,7.21617404551342
19718,"Rfc2",10.5682942482554,10.3610724581464,10.7070441482174
19719,"Rfng",7.51712945791866,7.69885951503135,7.74110730234002
19720,"Trim27",8.4274431207511,8.30386356818187,8.31230066947555
19724,"Rfx1",8.20208682822114,7.98520596588218,8.06260883265582
19725,"Rfx2",8.48633293102961,8.274711780968,8.32888871565743
19727,"Rfxank",6.82774901952499,6.76421710714803,6.69396416437353
19729,"Slc50a1",9.7972929915538,9.2847082314844,10.1950143192213
19730,"Ralgds",6.69123906865641,6.72086303907045,6.71288957201338
19731,"Rgl1",10.4036083285239,10.0368581505281,10.2023605017189
19732,"Rgl2",9.46128406112633,8.83087417749957,9.32480018864441
19733,"Rgn",6.65028423778848,7.14160762241163,6.78755503727385
19734,"Rgs16",6.49664068119652,6.78696102753336,6.93638259868087
19735,"Rgs2",7.13171932956066,6.96093347727191,7.05724172580728
19736,"Rgs4",7.87132945142473,8.08863072951762,7.55059672614382
19737,"Rgs5",8.09031242144109,8.41256059230526,7.48594912918931
19739,"Rgs9",6.95823861766844,6.57462066384361,6.92069504239202
19743,"Rhag",6.97072116294789,6.75691511731881,6.81407256140027
19744,"Rheb",12.4264012480047,12.3296986428581,12.4484021260148
19746,"Rhd",6.55032492816528,6.47620912008986,6.53957570501214
19752,"Rnase1",7.70296257948719,7.81724833729139,7.91400576054224
19763,"Ring1",8.44117283762777,7.94671157356984,8.62896844427873
19765,"Ralbp1",11.3268941104876,11.1591562881988,11.5948687960155
19766,"Ripk1",9.28348991929565,9.18828607524455,8.94383857778516
19769,"Rit1",10.7785347128544,10.8571312102101,10.597574596726
19775,"Xpr1",10.2020880062571,9.94233629073025,9.89640176768819
19777,"Uri1",9.22933740019224,9.62757095377824,9.44152528200666
19791,"Rn18s",14.9917570192013,15.0722166617068,15.0519383309534
19819,"Rnaseh1",8.12023168164314,8.17859480105364,8.11284466537843
19820,"Rlim",9.52502524507027,9.64222281523152,9.53077784461292
19821,"Rnf2",8.06864952228316,8.13110746229406,8.09406457416758
19822,"Rnf4",9.52604230295562,9.52061533469113,8.89194215817224
19824,"Trim10",6.48108633973786,6.52957522742031,6.6261485562093
19826,"Rnps1",8.95884110504528,8.96518766378161,8.88908234352203
19862,"Rnu6",11.8472973834945,11.4520806531261,11.7326467686089
19876,"Robo1",6.89526524204959,7.06706987080627,7.4648824419567
19877,"Rock1",8.58715712454176,9.01097102833418,8.22539351406852
19878,"Rock2",7.08915155012909,7.39486153211048,7.10873806146885
19879,"Slc22a8",8.95060757650378,10.3216989012029,8.53877021334358
19881,"Rom1",8.08366871530174,8.2878290546757,8.1931849921303
19882,"Mst1r",7.18782229056304,6.78779515851447,6.87384165697225
19883,"Rora",8.98281087876693,9.24079489943017,8.80980461710938
19885,"Rorc",9.46948609355102,8.76551248957452,9.02396488266279
19886,"Ros1",6.66568040084409,6.81002453308551,6.67287064853828
19891,"Rpa2",7.53520834049505,7.33825326840971,7.69122818207261
19893,"Rpgr",7.48322331763984,7.52733264119661,7.78666647032716
19895,"Rpia",9.5160219135548,9.5410513086966,9.5976411556468
19896,"Rpl10a",14.595521136139,14.5772685304335,14.3033311186506
19899,"Rpl18",13.1709071825607,13.3151681664718,13.2875342860601
19921,"Rpl19",12.0257293812614,11.8449484977916,11.7487462093855
19933,"Rpl21",7.72850126273547,7.78211491572239,7.84381706054756
19934,"Rpl22",10.9040265094017,11.4230160259468,10.7463860992655
19935,"Mrpl23",11.4687923646844,11.7990202308166,11.7642937103011
19941,"Rpl26",13.4841391583834,13.9879496807345,13.4493214866639
19942,"Rpl27",13.6558402089947,13.7426068703241,13.7761495666778
19943,"Rpl28",10.4557901915014,10.2737043981583,10.6602188093692
19944,"Rpl29",9.32497695531313,9.24977301257873,9.51659066796394
19946,"Rpl30",9.21469082578687,9.49252331728693,9.34052850599223
19951,"Rpl32",14.1882021907651,14.1109370587181,14.1358588118288
19981,"Rpl37a",13.3249464748989,13.4203883353208,13.6452806021727
19982,"Rpl36a",12.4296993970427,12.3618959256635,12.6312696100114
20005,"Rpl9",14.6626266052345,15.0904126574339,14.6599518431465
20014,"Rpn2",13.8228926708279,13.6236057942272,13.8732181567627
20016,"Polr1c",10.8337584493662,10.951682366792,11.1018763140638
20017,"Polr1b",8.55228500549145,8.63131396886545,9.04506974969301
20018,"Polr1d",10.5067058282352,10.2461429744769,10.2973306003572
20019,"Polr1a",8.19579798713708,8.18847418735101,8.4339232498791
20020,"Polr2a",8.76177779943867,8.43921874635337,8.92207291673399
20022,"Polr2j",11.4641676898413,11.3467557393731,11.4936656906758
20024,"Sub1",9.18508629966769,9.59921242646289,9.02822992406526
20042,"Rps12",14.5847621318493,14.7049957378212,14.6279534754857
20044,"Rps14",14.7045723145658,14.7422260742905,14.6638443216177
20054,"Rps15",12.5825167988364,12.3150101047507,12.529215173756
20055,"Rps16",13.2420123828073,13.2969291007158,13.2116074215841
20085,"Rps19",10.7999703710801,10.7250775464986,10.719981482929
20088,"Rps24",10.2512961748745,10.2603922434022,10.4396254116286
20090,"Rps29",15.1130442217677,14.9013534031309,14.9360965218647
20091,"Rps3a1",11.171663409988,11.6233497830829,11.1980098866606
20102,"Rps4x",13.5329766141825,14.123549762987,13.7683064762917
20103,"Rps5",12.6375162303432,12.9211297114852,12.6750292224882
20104,"Rps6",12.3248010742097,13.3473570954238,12.4766436709999
20111,"Rps6ka1",10.0979665539924,9.738447805562,9.86699539195353
20115,"Rps7",13.743535284229,14.1234657583163,13.8918054603274
20116,"Rps8",13.636792525286,13.9695704050396,13.9584595690894
20128,"Trim30a",7.10925060049454,7.54934463485652,7.29242608421738
20129,"Rptn",6.67519805585612,6.59470035922326,6.78584357066485
20130,"Rras",10.2202300138709,10.4430706545401,10.1710506633751
20133,"Rrm1",7.74521036900665,8.32055592278604,8.3349996491244
20135,"Rrm2",6.70863824548563,6.87098482511574,7.00676555590694
20147,"Rs1",7.35150412349942,7.04385444477859,6.69457123858166
20163,"Rsu1",8.96405820126348,8.78529590867628,9.24082806344042
20166,"Rtkn",7.93436058670378,8.17589854613656,8.09377938119414
20167,"Rtn2",7.06268363263643,6.87251918224148,6.95538879341463
20168,"Rtn3",12.2724526773956,12.3926371617965,12.0762424627616
20170,"Hps6",9.63181018789968,9.33417549683328,9.35925341243157
20174,"Ruvbl2",8.7605331489621,8.70065604602079,9.01732278708154
20181,"Rxra",8.46908887250344,7.75542990859797,8.20660279650766
20182,"Rxrb",9.87651839498777,9.68926775899752,9.79317203210425
20183,"Rxrg",6.94128393238635,7.08276156050824,6.86585670561298
20184,"Uimc1",7.58789913950945,7.43682561248869,7.33115425601515
20185,"Ncor1",8.7572786141517,8.81839953946744,8.47186426773611
20186,"Nr1h4",13.2217600566654,12.5561304009139,12.9036510819054
20187,"Ryk",11.0359360108266,10.8243398938237,10.8599106418172
20190,"Ryr1",6.45256837736613,6.57517107074632,6.69453308330117
20193,"S100a1",13.0485246705549,13.4667197682203,12.4408240187862
20194,"S100a10",11.0383911092994,10.9536073790488,11.1809800198193
20195,"S100a11",12.1683153935369,12.4307839001673,13.0364189679823
20196,"S100a13",9.11474251864145,9.40610874281305,9.37589185398568
20197,"S100a3",6.12256881726353,6.12773283187199,6.52348590117604
20198,"S100a4",7.23332321898363,7.2345711299015,7.42734178613506
20199,"S100a5",6.85971717368879,6.65281165389071,6.69442123065262
20200,"S100a6",9.71809988784687,9.49523921069627,9.73280105708837
20201,"S100a8",7.02762417454809,6.95805813007461,7.30579711318693
20202,"S100a9",6.91867602832334,6.44201592166294,7.09793885144384
20208,"Saa1",6.55720572257031,6.76785169419418,6.82819133736237
20209,"Saa2",6.98468057126631,6.91875585627791,7.48603443756095
20210,"Saa3",7.09498165311526,6.83999400402276,7.07543549865226
20211,"Saa4",6.68938758740128,6.4125210840441,6.63192351143373
20215,"Sag",6.48598662644863,6.58940191143634,6.75728477019342
20216,"Acsm3",11.3412389364701,6.98866967885754,10.5912072335385
20218,"Khdrbs1",8.53470093870844,9.23312046713646,8.61235239313633
20219,"Apcs",7.10912268740476,6.62111888038862,6.915276323155
20220,"Sap18",7.00985573949634,6.98168705989562,6.92749043806895
20222,"Sf3a2",6.98527868768839,6.84330970685804,7.17869992738255
20224,"Sar1a",10.6766955575828,11.0148028048526,10.5961183565624
20226,"Sars",9.20982447262455,8.96673226388067,9.35164798925597
20227,"Sart1",7.80968324457465,8.3050585210581,8.09562113692519
20230,"Satb1",7.51485949537907,8.16093093051607,7.70030315163362
20231,"Nkx1-2",6.77225165145018,6.70851761527482,6.86128458804919
20238,"Atxn1",8.29613672444722,8.81560392713457,8.18593945100082
20239,"Atxn2",11.7619395309815,11.4955319602994,11.8710614845204
20249,"Scd1",11.545715912495,14.0551593833003,11.8519236010158
20250,"Scd2",7.88255078224226,8.08105476353771,7.65817148330023
20256,"Clec11a",8.81321777144871,8.45360088128175,8.57405357537803
20257,"Stmn2",6.91726975386279,6.97726288306941,6.95916891533988
20259,"Scin",11.2523922058815,11.9726974867215,11.6433691634255
20264,"Scn10a",6.75045274873731,6.81633369953869,6.98895437285051
20266,"Scn1b",7.22041913555733,7.07787057304632,7.06458960654085
20272,"Scn7a",6.38923999422945,6.84784068820774,6.69708750990262
20276,"Scnn1a",10.0537116316755,10.3186200047355,9.4879312986454
20277,"Scnn1b",10.3179799569576,10.1575167739474,9.93619517101012
20278,"Scnn1g",10.9508300413685,11.22690577815,10.4621034220368
20280,"Scp2",12.8771827510599,13.2347342166787,12.5271104010504
20286,"Zc3h7b",6.75251440507466,6.83979675592973,6.78788252446594
20287,"Sct",7.04622244792218,7.69361295547981,7.59755545089566
20289,"Scx",7.14489579627578,7.32625371204815,7.32993763042943
20292,"Ccl11",6.80875210276587,6.75248724841311,6.8191725353973
20293,"Ccl12",6.72235313188074,6.54690249340146,6.97467975581292
20295,"Ccl17",6.49594389642671,6.33772270794145,7.05186242288499
20296,"Ccl2",6.12095348582671,6.17556562803227,6.72032108977082
20300,"Ccl25",8.41304697620073,8.32216344936785,8.50775841942506
20301,"Ccl27a",8.831623716683,9.34509796788992,9.00069300738074
20302,"Ccl3",6.49836533772437,6.69432016746993,6.67788128762921
20303,"Ccl4",6.79515064621327,6.91170743009127,7.17101991765739
20304,"Ccl5",7.04305303434377,7.01556711403055,8.10086483807591
20305,"Ccl6",6.85755617938077,6.97659993854801,6.80108938913231
20306,"Ccl7",6.26373880700419,6.24946251122194,6.86296757248809
20307,"Ccl8",6.77541479266998,6.36158811598919,6.72529553204237
20308,"Ccl9",7.36227937785877,6.96546689935296,7.55788127257682
20309,"Cxcl15",6.73322658103002,6.31115864363074,6.40286195972894
20310,"Cxcl2",6.22927365821441,6.01831749188753,6.65889705819634
20312,"Cx3cl1",10.185489451408,10.3302738880784,10.068255683852
20315,"Cxcl12",11.6109060515854,11.9000470117658,10.7955140636003
20316,"Sdf2",11.346586399565,11.5489521748522,10.7968285484952
20317,"Serpinf1",7.54995166463225,7.36729073826853,7.40324232005701
20318,"Sdf4",8.80563135309687,9.39564617754657,8.89184059446383
20319,"Sfrp2",8.52273155420141,9.15241677223884,7.70610698191045
20320,"Nptn",12.5931000602465,12.7466021403277,13.2596170336128
20321,"Frrs1",11.465990128644,10.8169775917361,10.7090604242115
20322,"Sord",13.5217459395747,13.5549236324445,13.1805971968007
20324,"Cavin2",10.2248930170648,11.0292266187409,10.2495824990374
20333,"Sec22b",11.4405069906932,11.3565724552607,11.3586733562364
20334,"Sec23a",7.91311999562403,8.34041456477417,7.8228503547262
20335,"Sec61g",12.4885596204126,12.3784561670403,13.0178856548791
20336,"Exoc4",8.72861563828064,9.34899731585939,8.49242172761294
20338,"Sel1l",9.42878531730588,9.11225296062106,9.28817078901772
20340,"Glg1",12.8392139135171,12.5888414840253,13.142779206881
20342,"Selenbp2",11.5267679746547,11.0032135063227,11.1298277970754
20343,"Sell",6.52185984753588,6.78138753515884,6.73560008837641
20344,"Selp",6.61901387647341,6.89586007876139,6.84217340526588
20345,"Selplg",7.1206483814965,6.96705579318489,7.06239546157996
20346,"Sema3a",6.91034762792044,6.58406355229409,6.78956109417738
20347,"Sema3b",8.34582488469115,8.49878662532741,8.39969347614619
20348,"Sema3c",7.27851550372564,7.10335630918837,7.37076390903093
20349,"Sema3e",6.43861187353285,6.64284240217542,6.7557684323677
20350,"Sema3f",9.92940016428592,9.86901512529877,9.63000300536689
20351,"Sema4a",12.3271232036613,13.054422832805,12.5001596121426
20352,"Sema4b",8.9389325028888,8.97410554907477,8.94302797027588
20354,"Sema4d",7.63802888677711,7.79089252008716,7.65714421179235
20355,"Sema4f",6.51494438482504,6.34161278193947,6.66090116528057
20356,"Sema5a",9.11077042247196,9.56889201319133,9.24483009620329
20358,"Sema6a",6.89711313471172,7.12691529129273,7.08895689386052
20359,"Sema6b",7.10502366275616,6.89463329859545,7.09736411524846
20361,"Sema7a",7.52827058688454,7.30358078519331,7.33646821857006
20362,"Sept8",8.44967406504114,8.3958244390909,8.22457591606715
20363,"Selenop",13.7228838360976,12.8123946963264,13.3945449896808
20364,"Selenow",8.7126144991913,9.39569110146646,9.32363938042979
20365,"Serf1",10.2207453902148,10.1014564499516,10.5452273512735
20370,"Sez6",6.90987445446152,6.88317359903709,7.20049593696639
20371,"Foxp3",7.925195589001,8.02438152833566,7.98462951713784
20375,"Spi1",7.14297209212477,6.97525549120369,7.06128397735585
20377,"Sfrp1",11.4704275682721,12.1405380286674,11.0522844152417
20378,"Frzb",7.09704934047033,6.77255285194407,7.38536495547379
20382,"Srsf2",10.4653142387278,10.3796924901331,10.5199862819814
20383,"Srsf3",8.90735603700556,9.04980505756981,9.5187081393713
20384,"Srsf5",11.1387938487959,11.9607942080046,10.6313591444298
20387,"Sftpa1",6.49730979533382,6.61921318744295,6.5324453226592
20388,"Sftpb",6.60630947157614,6.71606971833158,6.67632181232847
20389,"Sftpc",6.80946034321789,6.96776153552003,6.61826694674505
20390,"Sftpd",6.30057937894674,6.3898292466663,6.56999039349026
20391,"Sgca",6.40019187174659,6.54455470169327,6.43042879973095
20393,"Sgk1",12.4898505763623,12.8702595941705,12.6424713896739
20394,"Scg5",10.2621063726009,10.6879279268663,10.0051986539672
20397,"Sgpl1",9.00566782755671,9.23572689642925,9.00112887367232
20399,"Sh2b1",9.13184132834829,8.89105758915451,9.0668660388061
20401,"Sh3bp1",6.60017705784701,6.88719665461826,6.62008386457812
20402,"Zfp106",7.76143199556715,8.20349065645565,7.86402909890845
20403,"Itsn2",8.73344573667405,8.60223952974368,8.63888413637197
20404,"Sh3gl2",8.91220854624103,8.69807595557533,8.79822123468265
20405,"Sh3gl1",8.44515048556905,8.19875606484891,8.55004785346012
20409,"Ostf1",12.1682729656629,12.3614080480326,11.6632502614207
20410,"Sorbs3",7.34719605499638,7.37044165296197,7.40804919447185
20411,"Sorbs1",8.03926705519866,8.19330433707382,8.00652357484777
20415,"Shbg",6.53384389216294,6.57839086367399,6.57225773435313
20416,"Shc1",8.49591502849201,8.61668118741854,8.52286358010373
20419,"Shcbp1",6.25908942392939,6.19698013108419,7.12037617973225
20420,"Shd",9.25996962225506,9.42906555717391,9.0935694526259
20422,"Sem1",12.9391080964621,13.1121677859824,13.0901257224926
20423,"Shh",7.22652715014101,7.41432464487961,6.98567227602705
20425,"Shmt1",9.66034754319852,10.4551378822631,9.91305783354936
20429,"Shox2",6.94067259376962,6.92886563333808,6.77223069692974
20430,"Cyfip1",7.84608299259938,8.09836365264912,7.76029510083047
20431,"Pmel",6.69817288020221,6.84956349046383,6.75429578804801
20437,"Siah1a",9.67118518192217,9.88737328012706,9.39646279664874
20438,"Siah1b",7.33998328369186,7.27681345190543,7.48507934468082
20439,"Siah2",9.26747053398272,8.74388561389302,9.05696497512271
20440,"St6gal1",9.89717984206357,10.4378571485624,9.96891947237522
20441,"St3gal3",9.5983523832382,9.17325857481412,9.41188085022116
20442,"St3gal1",7.08085443810761,7.19680370550248,6.94480470298499
20443,"St3gal4",7.28003713329726,7.27408385558234,7.6605448015608
20444,"St3gal2",7.6833097762706,8.0449870785826,7.86464960155528
20446,"St6galnac2",12.5964676243088,12.9155376808853,12.7385216166549
20448,"St6galnac4",6.81216484973801,6.60049136093311,6.63345137386492
20449,"St8sia1",8.90674897103022,8.59735823433705,8.46178809972837
20450,"St8sia2",6.36101557613547,6.14581460159211,6.38524041191553
20452,"St8sia4",7.71555125942733,7.56916228085011,7.49224374612441
20454,"St3gal5",7.0943009433732,6.87462684689833,6.90505497874506
20455,"Sif1",14.7227094565639,14.562139902808,14.3568406425461
20461,"Gm14270",11.908891055594,12.1523743646986,11.706472940851
20462,"Tra2b",9.59737459374456,9.78220710754617,9.25577059587602
20463,"Cox7a2l",10.5667101975499,10.6465725349787,10.4120987597092
20465,"Sim2",7.9993194295347,8.10266112420327,8.1881553029519
20466,"Sin3a",9.80387285277004,9.97791355147304,9.69990346933861
20467,"Sin3b",9.68745115725597,9.43430855139437,9.6752326859004
20469,"Sipa1",6.53308412870956,6.77028529307941,6.80169966250733
20471,"Six1",6.55980472461797,6.21870471608271,6.59709733262506
20475,"Six5",7.03614325307115,7.06668317143642,7.29367052344404
20476,"Six6",7.04530806369197,6.69503304245699,6.95566065384464
20479,"Vps4b",9.17104258230289,8.93261299946859,9.15833311811376
20480,"Clpb",7.66109457272664,7.60988710770422,7.64576175123916
20481,"Ski",7.84193516125096,7.9190069017672,7.89751764044328
20482,"Skil",9.37664686395212,9.52950389144647,9.33979548255065
20491,"Sla",6.81013298203073,6.94469425140492,6.97200141448599
20493,"Slc10a1",6.40860236185461,6.62207218968099,6.4127969781444
20495,"Slc12a1",10.0849539971397,10.8549030417018,9.87606132083295
20496,"Slc12a2",11.5461074712365,10.7204545748382,11.4408911521915
20497,"Slc12a3",10.6304101335955,11.2229436086532,10.4065238712319
20498,"Slc12a4",7.25043528585556,7.25265835938689,7.42091108562978
20499,"Slc12a7",10.0227060212197,9.83824330289377,9.59511771664235
20500,"Slc13a2",11.6953967426013,12.2593112455381,11.6166168903584
20503,"Slc16a7",11.3181988937701,12.0671697195698,11.5237203634001
20504,"Slc17a1",7.28135565478308,7.171975181104,7.26373000981521
20505,"Slc34a1",14.9026027504767,14.9555277675994,15.2939380694555
20509,"Slc19a1",11.8286147408508,11.7180062882796,11.8141127654834
20510,"Slc1a1",11.7700572394647,11.6274213175152,11.9861922653034
20511,"Slc1a2",7.07329134602577,6.76596489716325,6.91959012697208
20512,"Slc1a3",7.55464321435877,8.4670288142738,7.76184981087847
20513,"Slc1a6",7.22329337819576,7.38093776992314,7.41063035901258
20514,"Slc1a5",6.37475099981867,6.55833757111062,6.49901465254044
20515,"Slc20a1",7.30708998672172,7.39346125246236,7.59621143225671
20517,"Slc22a1",13.9142202731697,14.0047663081097,13.8153114109138
20518,"Slc22a2",12.1340184765445,11.4972925599749,11.6793336880665
20519,"Slc22a3",6.90153695017901,6.66182308392765,6.54578462435213
20520,"Slc22a5",11.3637296963204,11.9426048835675,11.5130165541128
20521,"Slc22a12",12.8993115753788,12.0971934683261,12.5816532693818
20523,"Slc25a14",8.52586305719899,8.60272085242926,8.49397318730161
20524,"Slc25a17",11.2351365567778,11.6422497393738,11.053600985747
20525,"Slc2a1",10.9063343871898,11.3069878071679,11.1287361534921
20526,"Slc2a2",9.2592610174261,9.65025858709799,9.56669411520529
20527,"Slc2a3",6.84851842964351,7.02193136277178,7.11306407425155
20528,"Slc2a4",8.77710897555434,9.30743834581651,8.24375291187098
20529,"Slc31a1",11.8277865598429,11.4388579017684,11.6764523299179
20530,"Slc31a2",7.74843603154719,7.96571299691315,7.78682893644715
20531,"Slc34a2",7.22131781102607,7.76409156148042,8.22353606490968
20533,"Slc4a1",11.3348338897343,11.649432362314,11.158928273228
20534,"Slc4a1ap",9.20507772511185,9.26722884792095,9.40989522232655
20535,"Slc4a2",10.5753697819331,10.5632896283272,10.731718961825
20536,"Slc4a3",7.60887230305876,7.50449122653325,7.60226006663351
