"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"ILMN_2956881",-0.143339517494292,8.88038121938435,-0.652412516320872,0.534100251446213,0.723785398218337,-6.98175054482259
"ILMN_2972371",0.147551938392002,8.45408718920693,0.652218549195447,0.534218493654669,0.723889031550357,-6.98188570501082
"ILMN_1224505",0.0826755311217138,9.46493193962146,0.652047731572684,0.534322637252512,0.723973545948188,-6.9820047045587
"ILMN_2712129",0.0800571899227895,7.27263242944324,0.651766431605655,0.534494166567446,0.724149343400595,-6.98220061085086
"ILMN_2991912",-0.151827175900355,9.17546253558777,-0.65165834921705,0.534560081348798,0.724182034695225,-6.98227586288495
"ILMN_3075157",0.165280762280857,7.96421572576412,0.651571624902974,0.534612974369707,0.724197081350741,-6.98233623639632
"ILMN_1237280",-0.161851969640153,7.82661676115685,-0.651371253062855,0.534735193115994,0.72422902438077,-6.98247569879257
"ILMN_2712635",0.0875432546767048,7.81930883592741,0.651362951369917,0.534740257183868,0.72422902438077,-6.98248147609651
"ILMN_2593034",0.185501518454569,7.3857510253035,0.651259462027388,0.53480338859079,0.72422902438077,-6.98255349077372
"ILMN_1224736",-0.224603487861859,8.75220928065598,-0.65125893933069,0.534803707462067,0.72422902438077,-6.98255385447455
"ILMN_2997494",-0.42723964091833,9.09596656705301,-0.65081907745276,0.535072086673021,0.724533276633103,-6.98285982541686
"ILMN_3128784",-0.106508518536176,12.5905666168965,-0.650753685195061,0.535111992435734,0.724533276633103,-6.98290529701367
"ILMN_2764883",0.1536610308607,10.5981883012399,0.650573756760891,0.535221803558604,0.724571791654054,-6.98303039226453
"ILMN_2709839",-0.0768432914184238,7.37055133192111,-0.650509969029639,0.535260736811097,0.724571791654054,-6.98307473329547
"ILMN_1215446",0.165216716331178,7.58407747846207,0.65050157274502,0.535265861666774,0.724571791654054,-6.98308056955154
"ILMN_1254943",0.435972134533214,9.22754399157568,0.650364621651415,0.535349457003797,0.724628353587379,-6.9831757547691
"ILMN_2682835",0.102537967516469,7.30115547629971,0.650215770325044,0.53544032535133,0.724694750383748,-6.98327919078391
"ILMN_2615276",0.0802946837828591,7.3287942373248,0.649620674214373,0.5358037044066,0.725129939174666,-6.98369250942466
"ILMN_2673380",0.0964589942612761,9.89830934056507,0.649246055037049,0.53603253274762,0.725321565056695,-6.98395252498883
"ILMN_2933647",0.196535208093442,9.19032876227288,0.64918591610472,0.536069272938285,0.725321565056695,-6.98399425376076
"ILMN_3058975",0.109174628381878,7.95958233975075,0.649145037234979,0.536094247615127,0.725321565056695,-6.98402261653339
"ILMN_1253844",0.141961021548218,9.75562975501677,0.649101909042094,0.536120597273363,0.725321565056695,-6.98405253821815
"ILMN_1231967",-0.0946089626868236,7.12805219926378,-0.649046332294177,0.536154553686534,0.725321565056695,-6.98409109391083
"ILMN_2756460",0.102813001686725,9.39545876354911,0.648925110121887,0.536228622864191,0.725365146960607,-6.98417518011919
"ILMN_2622891",-0.109726252194518,8.26427676550071,-0.648663427219276,0.536388537716308,0.725385435807354,-6.98435664974735
"ILMN_2629748",0.200005792411215,8.27774369735424,0.648642316519302,0.536401439771838,0.725385435807354,-6.98437128657423
"ILMN_1235687",-0.10141397959414,8.30997801289162,-0.648634837951705,0.536406010432982,0.725385435807354,-6.9843764716392
"ILMN_1235072",0.100710952358651,8.05493026858144,0.648626607517352,0.536411040638569,0.725385435807354,-6.98438217792936
"ILMN_2829937",0.081987108816354,7.06093072537544,0.648266121228748,0.536631387843445,0.725584973039284,-6.98463204549957
"ILMN_2595973",0.178425441344054,11.8209555145258,0.648248225781779,0.536642327875918,0.725584973039284,-6.98464444633151
"ILMN_2755667",-0.132082372115549,7.28960863929627,-0.647971780706706,0.536811344511781,0.725744400948485,-6.98483597301863
"ILMN_1216020",0.126732973701225,7.18088364292781,0.647903723517391,0.53685295920713,0.725744400948485,-6.98488311324012
"ILMN_2724451",-0.116603003441487,8.40641007863587,-0.647789994507927,0.536922505095841,0.725744400948485,-6.98496187847837
"ILMN_2779913",-0.0854702545220416,9.45330157073268,-0.647781429750578,0.536927742713142,0.725744400948485,-6.98496780966896
"ILMN_2993334",-0.135582872935899,7.49840163059706,-0.647257809858371,0.537248012003708,0.726120665681687,-6.98533028961582
"ILMN_3004302",0.0961420247791791,7.51856317917584,0.646959379595214,0.537430597491778,0.726310798902839,-6.98553676344259
"ILMN_2687062",-0.201582675272222,9.15182149701694,-0.646782738977902,0.537538687545394,0.726400233438537,-6.98565893514798
"ILMN_2959293",-0.295861849328023,8.05177702617718,-0.646611493866589,0.537643488653956,0.726463256011234,-6.98577734672325
"ILMN_2617925",0.156085032426105,8.36138510776135,0.646569552526741,0.537669158436103,0.726463256011234,-6.9858063438172
"ILMN_2856599",0.0974723742488219,7.33533260962279,0.646443183946976,0.537746505600393,0.726489076545949,-6.98589370145856
"ILMN_2602387",-0.111782813389114,7.36492568756641,-0.646401361434917,0.537772105649298,0.726489076545949,-6.98592260969231
"ILMN_2924041",0.146155414022744,7.62101645538257,0.646288690982643,0.537841076254251,0.726525619061763,-6.98600048059717
"ILMN_2700338",-0.0891236650667819,7.11373534797414,-0.645765272186435,0.538161555042139,0.726901871283245,-6.98636207688433
"ILMN_1219423",0.443140606434386,7.35682333645568,0.645587528727579,0.538270410285761,0.726947730264894,-6.98648480897187
"ILMN_2957605",-0.119936559283692,8.37171293899747,-0.645388207329834,0.538392496463983,0.726947730264894,-6.98662240482431
"ILMN_1213437",-0.100889584583697,7.31516065826867,-0.6453740284932,0.538401181774611,0.726947730264894,-6.98663219133728
"ILMN_1227940",0.0885477777451049,6.97825539126703,0.645282055586753,0.538457522270678,0.726947730264894,-6.98669566819808
"ILMN_2896582",0.137559353858469,10.8795661092429,0.645216668303373,0.538497579210192,0.726947730264894,-6.98674079157656
"ILMN_2665301",-0.144872539821234,7.86751588209359,-0.645202135735953,0.538506482261169,0.726947730264894,-6.9867508198618
"ILMN_2638147",0.142032403058511,12.1376152382921,0.645054313149991,0.538597047549114,0.726947730264894,-6.98685281427914
"ILMN_2671855",0.106722488744243,7.24847907578064,0.644959399168788,0.538655202639815,0.726947730264894,-6.98691829190634
"ILMN_1221624",0.134306971199745,10.6781137430338,0.644957566313805,0.538656325692745,0.726947730264894,-6.98691955624029
"ILMN_2679428",0.120295645666701,10.9316204502316,0.644935018833701,0.538670141421745,0.726947730264894,-6.9869351096062
