"","kidney_preneo_myc_1wk_batch1","kidney_preneo_myc_1wk_batch2_rep1","kidney_preneo_myc_1wk_batch2_rep2","kidney_preneo_myc_2wk_batch1","kidney_preneo_myc_2wk_batch2_rep1","kidney_preneo_myc_2wk_batch2_rep2","kidney_tumor_myc_4wk_batch1_rep1","kidney_tumor_myc_4wk_batch1_rep2","kidney_tumor_myc_4wk_batch2"
"ILMN_2704335",7.14390931473604,6.90223956639368,7.10967761354588,6.92293830727639,6.74177218492796,7.28571032510635,7.40441685656809,6.90426893412241,7.11455317748453
"ILMN_1220014",9.47617359854245,9.73742628141056,9.62081083184817,10.0482500241981,8.59527754590866,10.0732719313339,10.6917860333938,10.1025878180519,10.6755303381131
"ILMN_1217150",7.29674991739188,7.41970147389751,7.46937445672314,7.76000315618777,8.01559740337015,7.74062063331045,9.08376477404621,7.43218417448609,8.11437082537724
"ILMN_2754569",6.65508888735487,6.90081729001396,6.8352437108932,6.79537850835197,7.48800974799342,6.76292152364649,8.70789040253744,7.32814803988479,7.22547222294778
"ILMN_1227083",6.59401020681993,6.78863230172217,6.37273557583326,6.67798953957289,6.60789925529951,6.59718698842627,6.52998755115625,6.15339813010953,6.40771433943434
"ILMN_2648180",7.04741148828987,7.04876938877414,6.9274562761863,6.93622973169258,6.88955604755654,7.1294675103778,6.95436734020627,6.69959590302702,6.74716553311869
"ILMN_2759983",7.41697939150864,7.593836007284,7.52507384020936,7.85560957451542,9.03773264262076,7.43220598368719,7.85303471207771,7.87880388992716,7.52263988497125
"ILMN_2681604",10.3926513946685,9.6789991232495,10.1988996386139,10.412445544215,10.7820617670849,10.6964365960035,10.2748151465531,10.749813569205,10.9308227008517
"ILMN_1253682",7.94428052728903,8.08512309633386,7.93097796371521,8.15350813248328,7.47991915426533,8.13087850983871,7.70264601786926,8.62222303450816,8.28809901932084
"ILMN_2619718",8.49083125069739,7.94895164304566,8.35398119637328,8.59352903608798,9.19396023291576,8.87565338972097,7.40101343309272,8.08320202908475,8.28609634736166
"ILMN_1220430",9.32036356836337,8.80869969498024,9.19435618022429,9.07338529294175,9.95908209672868,9.12314518813609,9.66129507771327,9.26470144259337,9.51194197973524
"ILMN_2694257",9.27135936369001,8.76735656571791,9.1629763739145,9.01487648523882,9.62881107447945,9.15260088221437,9.24924516626321,9.08225461326019,9.38614743577149
"ILMN_2611180",8.55328646860245,8.12478021962489,8.47778402731863,7.63253926763365,8.10641447287135,8.23485230512362,9.00392434909215,7.91572337308885,8.23015995571418
"ILMN_2588650",9.69632352429172,9.29052351308549,9.67207052587471,9.20188897962461,9.02975005167557,10.0567536705057,10.4923942201643,9.31552061774011,9.68672720802681
"ILMN_3004786",6.56782421957978,6.75314278706521,6.56702162631552,6.52974478772318,6.6053689449519,6.5187010122855,6.68958444310133,6.45512741512799,6.45573228382092
"ILMN_2711329",6.56040859557533,6.56823364638331,6.43833314111469,6.61436168388934,6.62242457065028,6.41030569194198,6.61230824997049,6.77436105635103,6.88542661580977
"ILMN_2757445",9.27581399262253,9.14658473641363,9.23526684246295,10.0848881116041,9.91552671813656,9.71311055408056,9.42359032790643,10.2339188276164,10.1740785804217
"ILMN_1247240",9.17488550393432,9.41612120742257,9.59694157105652,9.88557119851742,8.11051898223403,10.0506571050367,9.98303255037582,10.2432935034932,10.4448390680346
"ILMN_1219565",7.9327933257095,7.78972489481549,7.75181446541805,8.23192800690425,9.23121292127233,8.22526185014514,8.04711036909956,8.22310658141653,7.58953708769516
