"","kidney_normal_batch1_rep1","kidney_normal_batch1_rep2","kidney_normal_batch2"
"ILMN_2615587",7.20932579453858,7.52792257826863,7.21898704085295
"ILMN_1240131",7.26742726369992,7.60489246285697,7.45022060385858
"ILMN_2983525",8.54022718366905,9.01676251074588,8.78356351101968
"ILMN_3125606",11.1569928216345,11.5863315234118,11.5500742223849
"ILMN_2681232",11.0832225329197,11.5397187290703,11.4237033790808
"ILMN_1224518",10.954227548107,10.3497712762838,11.304414888035
"ILMN_2518074",8.14899324274845,7.98976517617703,8.13549269839195
"ILMN_1238543",7.38153314291475,7.21724053758464,7.2044490122911
"ILMN_1247385",7.19607134258948,7.0525257785406,7.18970729983247
"ILMN_1218920",7.34812793422665,7.2129397449781,7.04697462636601
"ILMN_2709787",7.96805917807649,7.43624317291827,8.10733263910262
"ILMN_1256108",9.34321256395303,9.20952528741913,9.03432124166225
"ILMN_2572227",7.25916240698177,7.09262604249979,7.2330558654834
"ILMN_1244989",10.4811947507022,7.98056330957469,9.53658137334839
"ILMN_2990144",7.49901385008086,7.42579426624223,7.68628567590953
"ILMN_2693858",11.5140091311694,11.7541738546108,11.2423553165259
"ILMN_2612044",6.80826508278052,6.66960148272209,6.6787669869481
"ILMN_2684848",7.02908563247839,7.60633047647883,7.15740397539399
"ILMN_2827780",8.02475201056887,8.37428033061368,7.97647533282821
"ILMN_2517483",7.6210357967073,7.14121719939948,7.64948088410035
"ILMN_2517138",6.42463909646615,7.15553269685023,7.25037575598358
"ILMN_2698239",11.1107309967271,11.1071099631827,11.3244349783727
"ILMN_2819530",10.3381200060763,10.0688973824269,10.3154006075319
"ILMN_2854347",9.90787960740792,9.86262312207032,10.0502657186138
"ILMN_1245164",6.63472100815036,6.43218959679206,7.24832013869224
"ILMN_2447100",10.2240121048719,10.179503927814,10.1978365605851
"ILMN_2985305",7.76746972932628,7.71719042495469,8.02051490359988
"ILMN_2704318",8.40330126144903,8.96913953116392,8.38262293817021
"ILMN_2587980",6.97668830443652,7.19534667431668,6.84427358503563
"ILMN_1260073",7.44687623372012,7.63155626491687,7.6983264129266
"ILMN_2842999",12.8501851634177,12.5844474373678,12.7852906199858
"ILMN_2768364",11.4049796688129,11.2341185772608,10.6790419390768
"ILMN_1260061",6.56099971303856,6.6523524381138,7.82555027560816
"ILMN_2603781",10.7115565913023,10.2160860789746,10.8070034071426
"ILMN_1257938",13.1914884096315,13.0793949176959,13.2227477839109
"ILMN_1225137",9.94414434152811,10.126825232372,9.29958073332864
"ILMN_3163068",8.40003068775548,8.52848328149275,8.26098374364009
"ILMN_1220305",11.4992310619445,11.5933262079365,11.7375713236825
"ILMN_2644708",7.4882766494562,7.69391760341859,7.46827487104883
"ILMN_2416424",12.3507694898568,11.9997149581164,12.5920216552612
"ILMN_2890284",9.14722294123499,8.64611861824855,9.21272301508078
"ILMN_2616638",9.27120048229084,8.90410149956481,8.93041578502811
"ILMN_2592515",9.80290603848006,9.95801761896276,9.61410921803305
"ILMN_2489405",8.65661775392537,8.15374109249797,8.41553520776209
"ILMN_2440679",12.0571230700499,11.8218801922733,12.1841777090728
"ILMN_1223243",6.33884474532178,6.77825449054288,6.83066971646554
"ILMN_1217913",7.08242704355689,7.15722293650973,7.16196405046878
"ILMN_2687121",7.36560106624655,6.99097542662018,7.17998501594
"ILMN_2441642",6.66555347423222,6.69318421520079,6.69116621827148
"ILMN_2831141",8.29510975555341,7.43383681827389,8.27501806371869
"ILMN_1231670",8.63508702538259,8.63457762282989,8.86612752909049
"ILMN_2500627",6.91594134674474,6.82342443478904,6.96165698752448
"ILMN_1242269",6.47955454653819,6.38047999735089,6.71064210099649
"ILMN_2543456",11.0067227049102,10.7645185383591,10.9541939665457
"ILMN_2527300",7.38986413559629,7.18644583608484,6.99790746253197
"ILMN_2503655",8.80536878413729,8.5366952757509,8.89663211633436
"ILMN_2632230",9.60588397055997,9.20752061625307,9.35441118947905
"ILMN_2626003",7.1163764526561,7.5131597083802,7.04626280388106
"ILMN_2795949",6.43264758301564,6.30750658006596,7.24320594620653
"ILMN_2761852",6.03216924179872,6.11905885885546,6.84722392951685
"ILMN_1244281",9.02975661948994,8.35644473418959,8.7294432392462
"ILMN_1230557",7.63526872482422,7.21346961488034,7.57667197328369
"ILMN_2613806",11.8723002282237,12.1906800191595,11.5969523111354
"ILMN_1247612",6.94128195586357,7.09912470501516,6.77269688304859
"ILMN_2508387",7.56483583900689,7.53233588146676,7.67688775912789
"ILMN_1230998",6.74811793655993,6.86960218949141,6.76094481802382
"ILMN_2743932",6.63292585692518,6.45397024899468,6.81138459683839
"ILMN_3150313",8.20603415676952,7.68079746028655,7.73018304074335
"ILMN_1217670",7.22782232865236,7.49824388557859,7.44350050446982
"ILMN_2569766",6.75913912962105,6.76281932468541,7.00305839122562
"ILMN_2416559",8.93121182289324,8.46564917356093,8.63174584045992
"ILMN_2769672",7.5556379199465,7.86889988593348,7.78168530588693
"ILMN_2706677",7.3334004765227,9.12871629746668,7.98159275299763
"ILMN_2647856",6.74823236101038,8.14018570158933,6.86497188987861
"ILMN_2781520",7.22634408703819,8.84194523218476,7.65271397398606
"ILMN_2525025",9.25800467703726,9.43001712845716,8.78703229230712
"ILMN_2712316",7.46917224626616,8.20228134976698,7.08687743824157
"ILMN_2528305",7.15552420697208,7.98920303307499,7.24705899063486
"ILMN_2475022",6.64597807248767,6.82728594916824,7.3202249420432
"ILMN_1219063",6.80175810944033,7.28225208813483,6.92065178778513
"ILMN_2869100",8.43802762296896,8.40491600376319,8.29548236829538
"ILMN_2805945",12.363630430844,12.4024406200742,11.7543444601378
"ILMN_2570841",6.98322426297122,6.87421744164883,7.03867194080987
"ILMN_2516338",7.20224102791212,7.74659603732886,7.30853825266807
"ILMN_1221215",7.05547972869761,7.19908727930986,7.18123291394386
"ILMN_2596961",10.0460278917491,10.4174376217405,9.76842373842284
"ILMN_1244804",10.0188687927608,10.2171527461107,10.343509959746
"ILMN_3153835",6.94018144973229,6.77098532237725,7.2159265070273
"ILMN_2646296",11.0351951876159,10.4577707432312,10.9098900637835
"ILMN_2660409",6.71932264611662,6.67710852963689,7.00144649417536
"ILMN_3129206",12.428959435762,12.5317911101134,12.2511517223574
"ILMN_1216950",10.3962693686654,10.0488352057382,10.6894171592907
"ILMN_1217817",8.01218078828496,8.19366968842636,7.57085200380235
"ILMN_3162138",7.72793760608603,7.46549506691802,8.09611904312458
"ILMN_2876235",8.94168215851786,8.75143617393846,9.08237148777947
"ILMN_1236246",8.44208550046243,8.57633310985167,8.57565791360233
"ILMN_2703364",6.78105024418617,7.16744455295533,7.21684622925603
"ILMN_2757763",6.48023288325214,6.478070327043,6.81463590407594
"ILMN_2557319",8.07344185183855,8.32308194384535,7.88344820052436
"ILMN_2950270",8.00646738488637,8.13865328477998,7.81315082421355
"ILMN_2696299",9.6927124430102,9.785739775493,9.64609580341671
"ILMN_1253323",8.05946292507256,7.99834449844479,8.6319156269949
"ILMN_2681042",10.784285647364,11.2532652206592,10.1475501507829
"ILMN_1216195",7.49327828459082,7.41900842647538,7.25191070474468
"ILMN_2677541",6.61200911788974,6.50275652101044,6.97772411105036
"ILMN_2963009",6.71695182848483,6.52437935468025,7.32793404093094
"ILMN_2733594",7.33462905187335,6.83501818120659,7.41593027981592
"ILMN_1234618",11.3181988937701,12.0671697195698,11.5237203634001
"ILMN_2702519",7.3121520887023,6.92263418793555,7.01882290677762
"ILMN_2648063",8.1859748018301,8.08412882678271,8.11308326354318
"ILMN_2578147",6.47475044489727,6.5367082573626,6.8021561033576
"ILMN_2743143",8.62666043224058,9.50630790829903,8.52675192666325
"ILMN_1242794",10.8677254774286,11.411074603218,10.8717596900529
"ILMN_2780352",9.54963214845549,9.63815870078549,9.48457119291645
"ILMN_1258854",7.78554770639947,7.36037346998455,7.55876913762462
"ILMN_2702102",11.0918776560877,11.8248667191693,10.5028837610884
"ILMN_2626968",11.5299646636465,11.4699912650338,11.6276842295812
"ILMN_1240549",6.97735832651895,6.98495405943574,7.06977368162373
"ILMN_2583188",6.44279298863535,6.88039487653025,6.42817586104576
"ILMN_2495167",11.0703499485151,12.1919478649139,11.2939439279785
"ILMN_3118298",11.6303827839722,12.5073752313491,10.8970975281853
"ILMN_2521193",6.7996388904409,7.32920769450704,7.18344705564558
"ILMN_2750314",9.6879307932343,9.5429683195477,9.56656874265293
"ILMN_2717150",7.58349027776051,8.13984925297592,7.85811903231146
"ILMN_2467429",8.72030147459988,7.11431120164941,7.84101808393655
"ILMN_1215592",6.55167066146125,6.38826782595231,6.40399541083613
"ILMN_2686697",6.70556619504269,6.8633988455403,6.75715702501827
"ILMN_1224433",7.23976972361707,7.2209611477622,7.00455370371909
"ILMN_2596324",9.24855266720435,9.43319356758855,9.0043910410216
"ILMN_2958894",9.54930880750339,9.37102034484049,9.70529017140188
"ILMN_2755492",9.72009271253534,10.4104186491409,9.91657698736369
"ILMN_1229056",9.94439014408731,10.6735383998725,10.1199225933427
"ILMN_2694552",7.2370861283571,7.69011752494381,7.38193260372552
"ILMN_2515431",8.54987186808853,8.69054936074241,8.94259879811029
"ILMN_2912410",10.8860340131327,10.637247292121,10.5630576454035
"ILMN_1231293",10.8582364110617,10.7407473469333,10.6562137894382
"ILMN_3059772",7.26325013319182,6.9923029888051,7.43266644045236
"ILMN_2582449",6.57507626633268,6.39064854366128,6.53593485618092
"ILMN_3141648",6.55273617624532,6.86334401219568,6.61115838590226
"ILMN_2776314",6.55426310272434,6.33804945831436,6.82992159087972
"ILMN_2696171",7.02422686519532,7.22671401341684,7.04585912059102
"ILMN_3049465",7.04207870622339,6.77022517933159,6.94182854640626
"ILMN_1248156",7.1145666989514,7.13133133545079,7.09482563824674
"ILMN_2897137",7.19981935712963,7.0743314053709,7.18274568361444
"ILMN_2828438",8.67039759443763,8.15280690358679,8.34788117669445
"ILMN_2820559",12.2088991334155,11.899846146525,11.9645863256598
"ILMN_2731237",7.87441502114789,7.58897252098171,7.59621431702911
"ILMN_2858399",11.1642656275674,10.9248613249163,11.1497796702738
"ILMN_2717228",6.73405670956721,6.42809618730936,6.54192030773203
"ILMN_2435965",7.24680496725234,7.91745026763891,7.25365766302687
"ILMN_2729762",8.85320253767531,8.44757873181981,8.81316665408412
"ILMN_2588337",8.37784021227593,8.51595199982792,8.68671392399514
"ILMN_2977535",7.59613595400929,7.38405856603216,7.5323258504492
"ILMN_1219758",7.8299727522098,7.38123343987229,7.58191718019259
"ILMN_2632688",6.61528792410612,6.56314464975642,6.70507368831151
"ILMN_2482214",7.88460880192595,7.35152337352998,7.52399027551956
"ILMN_3004949",6.65724629156698,6.56925305874367,6.57733746486612
"ILMN_2699578",7.15495807783505,7.0880378427992,7.16367265278517
"ILMN_1259092",6.56605463038222,6.56039391976603,6.69805065343914
"ILMN_2666155",7.2367728272308,7.24258197145874,7.16481775536713
"ILMN_1228600",6.72305179593465,6.82601784285204,7.00450514837345
"ILMN_2657338",10.0781561704005,10.3837927852189,9.67268011035556
"ILMN_2679974",6.77968840366957,6.78039868268986,6.99772867462475
"ILMN_2437378",6.46855309771421,6.20436291770213,6.32968195540649
"ILMN_1224607",6.94613033138822,7.07322571729658,7.36476122209767
"ILMN_2727546",9.32503335294837,8.95907293492576,8.78595736614816
"ILMN_1231836",7.09478592864914,7.30589545542386,6.95899785058473
"ILMN_1227277",12.6790808786333,12.9848488090257,12.9362123232969
"ILMN_2881610",9.01936496219618,8.30801271600279,8.88669389758099
"ILMN_2541637",8.5741522744403,8.16157035387972,8.00798559297936
"ILMN_2712603",6.87170890484486,7.12921554417173,6.99415936083611
"ILMN_3104857",7.86373789310558,8.00757152365316,7.82988939941507
"ILMN_2547737",8.53772556064933,8.77266795299365,8.40409913760869
"ILMN_3031523",6.67584706338646,6.99542936106338,6.76415617474856
"ILMN_1246330",9.40498562483936,9.55203836673486,9.87823173188746
"ILMN_3162050",6.84589187893233,6.77404722096661,6.80996221095761
"ILMN_2601072",6.94619125990304,7.10098891432825,7.37166908256625
"ILMN_3091641",13.2179908475084,13.304801463721,13.232905654733
"ILMN_2543173",10.0735102507145,10.5664102343285,10.3601778124891
"ILMN_1243329",13.6613797244766,13.8009855683482,13.9741653421209
"ILMN_2610965",6.86099894790711,6.70772653219361,6.88283352377457
"ILMN_2615559",9.75595276121668,9.99958077757988,10.1164477313636
"ILMN_2615557",9.91745631368257,10.0246312002958,10.0968220823229
"ILMN_2950503",8.45845420342389,8.30143492712365,8.37748566051269
"ILMN_3072197",6.53863886029637,6.65338897394238,6.63142355928744
"ILMN_2697012",8.16783052600367,8.47265990748666,7.81109685598895
"ILMN_2455276",7.08062019414501,6.97730155337656,7.06060006776926
"ILMN_2664628",12.7101509098588,12.9535840591201,12.2805295493277
"ILMN_2644987",6.55866259653099,6.57617605877597,6.49602982834031
"ILMN_2724585",10.3183841628231,11.118671793943,10.5004913984452
"ILMN_2853957",8.8427569561908,9.97777821777375,8.94623066108841
"ILMN_2714548",7.14885369732181,7.1490669402519,6.87590079130301
"ILMN_1246429",11.1301890936589,10.4888750737296,11.4660655099313
"ILMN_2644238",10.4639627028235,10.1858942591723,10.0461930202474
"ILMN_2592844",10.7337110426537,10.3119406124491,9.88489760282819
"ILMN_2862633",11.8169045047964,12.4191544935657,12.2794837099803
"ILMN_1234812",9.94297786607669,10.3215414444647,9.80630250199054
"ILMN_2953910",9.80129540142281,9.71347747027731,9.97357784847177
"ILMN_2646230",10.246898658969,10.7751911560457,9.9056991166735
"ILMN_2722542",12.7748348010693,12.9996045446516,12.6497390585167
"ILMN_2620078",12.8567619145071,13.0677263147236,12.7104958730353
"ILMN_3155915",8.22391088568097,8.16078115429536,8.02052049766156
"ILMN_1220331",7.02266734621208,6.8913546342499,7.06332513701588
"ILMN_2737982",8.50516838118966,8.42886549048164,8.25523501567594
"ILMN_2669333",7.54390632795229,7.23941199034946,7.19221814506095
"ILMN_2977558",9.97484223513211,10.2322168601519,10.1715749498735
"ILMN_2705227",8.89269582452426,8.52224879282698,8.84269089306548
"ILMN_1226556",6.71474574257995,6.98516617603824,6.72628789079041
"ILMN_1253354",6.56032375973859,6.40692536309679,6.92734966473638
"ILMN_2595822",6.46472960905197,6.44758180613613,6.94817894918647
"ILMN_2656748",6.35920315933086,6.40256549983389,6.66224765351608
"ILMN_3102333",11.6079245793648,11.7681975443383,11.2682538889031
"ILMN_2589477",9.81758506100121,10.10289700278,9.61703814779046
"ILMN_2626939",8.84206237076967,8.66646641400153,8.95025283113571
"ILMN_2860674",9.41370918157842,8.99704266761222,9.6872044264921
"ILMN_1227087",11.5347714293412,11.6059934532851,11.778124850798
"ILMN_1248302",6.97529440574869,6.74270423941354,6.77413738361276
"ILMN_2739287",12.8415185357394,12.971738528872,13.6319266344433
"ILMN_2643648",6.50385045972699,6.35875422102267,6.66147115735211
"ILMN_2952661",7.72646679159806,7.06979441823345,7.976030438207
"ILMN_3071356",8.44794618563624,8.01285772126179,8.19225798859765
"ILMN_3150159",14.7654324365292,14.6438608655483,14.6467270324785
"ILMN_1215469",15.1235770771253,15.1091732469195,15.3257000421375
"ILMN_3162423",7.00232489057979,7.02360689404179,6.97273233130618
"ILMN_2736005",7.15094529388183,7.40835061215185,7.20491643673979
"ILMN_1227672",6.34343803329084,6.63175455345741,6.70741238242593
"ILMN_3026137",6.8478226317432,6.7573012629951,6.80404819258436
"ILMN_3050451",6.91669854957286,6.84420183860311,6.78225133693488
"ILMN_1249905",11.778239612819,12.0716928792657,11.5693749774489
"ILMN_2710604",8.89813233518721,9.03654748659297,8.79928431807946
"ILMN_2616226",12.5362608611032,14.1406756323522,13.5458033073871
"ILMN_1254380",9.26397912267294,9.45597779481564,9.74471670132606
"ILMN_1242012",7.03422956496623,8.03293350171194,6.61581947310466
"ILMN_2662920",8.5941238575611,8.6738916176492,8.36314866672527
"ILMN_2820948",11.4643886471275,12.0912562994884,11.178092074455
"ILMN_2698843",10.7660583174948,10.6911077128318,11.1183168960255
"ILMN_1253155",9.93866394317261,9.64921208464191,10.1047659651937
"ILMN_2430775",7.12289556351281,7.19512411224255,7.00755223710068
"ILMN_1216341",6.76059727451311,6.71669699523463,6.91658196944503
"ILMN_2615207",12.5848247557332,12.8587148258038,12.2203332089623
"ILMN_1227664",7.10106501031103,7.06669599991348,7.4302121958526
"ILMN_1217517",7.08912670288956,7.25222122199894,7.16721598101562
"ILMN_2990152",7.40818614466708,7.37176562808295,7.23411240936662
"ILMN_1245352",11.1382075181751,11.3989001785164,11.5121614716637
"ILMN_2669813",6.72401313434894,7.01246121986828,6.73042029650431
"ILMN_2638404",8.24842178729372,8.1691646761796,8.11495586139272
"ILMN_1255335",7.17585522901629,6.73739926805823,7.06017816808229
"ILMN_1254458",6.4305456016267,6.37697483589327,6.60752925790898
"ILMN_2596346",9.26305711519894,9.84099252160704,9.1065578650047
"ILMN_2747959",11.1772043119958,11.5836731080002,11.3628110571598
"ILMN_2604695",6.83210933246405,7.18435440614461,6.86656359272366
"ILMN_2783438",7.59394213130858,7.24879682966875,7.76547662139615
"ILMN_2783429",8.71168883564814,8.26067490868589,9.00212251664119
"ILMN_2697060",8.62946282865798,8.12081691252493,8.72408539664049
"ILMN_2719111",6.98404394206543,6.71439897334636,6.75388438619417
"ILMN_3139994",7.0092799335823,7.09181486372403,7.17391363682866
"ILMN_3062378",9.1267146076324,9.2801513464483,9.66484576352813
"ILMN_2704951",6.83017833791179,6.72916989422725,7.02309461322239
"ILMN_2829129",6.79660532803393,7.02981479350867,6.91812089388655
"ILMN_2720770",10.1329171629032,10.4367734624182,9.83260824191503
"ILMN_2838199",9.05732061223896,9.31695258586806,8.91177327031114
"ILMN_1251894",6.49102784422817,6.65138707681109,6.58749758655788
"ILMN_2770040",6.50318051828179,6.62671524466,6.9035092888503
"ILMN_1241225",7.3650604975804,7.30842443156717,7.83077905474785
"ILMN_2691157",7.38315714160635,7.34193756876005,7.64190162099722
"ILMN_2707623",7.64492971800465,7.61820883479035,7.40281314425084
"ILMN_2679063",12.8620041262113,12.9349415834609,12.9151966283287
"ILMN_2859659",11.2560277309171,11.2655994912991,11.1287802709726
"ILMN_1227925",11.3402609511538,11.2400855687095,10.724311187879
"ILMN_2805029",12.0690911741687,11.6879682661179,11.8827549135304
"ILMN_2712305",10.8082499962134,10.9897108658963,11.0768992192801
"ILMN_2630293",7.6539430161707,8.07680301067833,7.77668311803776
"ILMN_2732536",11.411349843487,11.4004876682247,11.4720718581007
"ILMN_1233586",10.438876781647,10.402482086043,9.92542606502095
"ILMN_3109076",9.04759643058441,8.47606939756739,9.10687768904321
"ILMN_2901402",8.98282620222109,8.48188608561621,8.74473426139119
"ILMN_1259737",10.2268282024838,10.3029488358019,10.0867567564193
"ILMN_2883795",10.2291993694781,10.2107502466553,10.7419383504675
"ILMN_1238285",10.4787596081293,10.3423024064316,10.9631035103209
"ILMN_1256251",6.49487685963779,6.5555193120326,6.52804675907064
"ILMN_2868280",12.9762634057667,13.0880480432881,12.6058447108803
"ILMN_2759108",12.286833605353,12.4098049372195,11.8624878760416
"ILMN_1256676",12.6508804415032,12.7748636165057,12.8373978608289
"ILMN_2770183",8.81767241163276,8.98662210179806,8.75186893338084
"ILMN_2620930",9.64717462316471,9.26387501330201,9.5852203108318
"ILMN_2655244",7.10836827188858,7.03358773772076,6.83598138676483
"ILMN_1229502",7.35289586412532,7.78315295340456,7.20065000056443
"ILMN_2621160",7.28304863985159,7.51265955435752,7.22388775393055
"ILMN_2791769",8.11473780424903,8.56771570951893,8.17323320981419
"ILMN_2628647",9.75072947036056,11.818298071693,10.0015488235524
"ILMN_1260450",10.0320416170055,11.8481250475543,10.5821187347834
"ILMN_1248326",6.64620120975846,6.60086054246426,6.49096322612156
"ILMN_2542476",6.66372259687347,6.54705164340858,6.77230969900754
"ILMN_3121578",7.19040456037676,7.03465110802423,7.169905487754
"ILMN_3046047",7.27636141405627,7.54028983214698,6.99158425953288
"ILMN_3163148",7.75289020468146,7.75912349798287,7.48913898161504
"ILMN_2446727",7.1126467757676,6.72710763266414,6.87774956512713
"ILMN_2733492",6.54996284391414,6.98884708514735,6.76714565957634
"ILMN_2672113",9.85439767662404,10.1848028825975,9.90458219205793
"ILMN_2998995",7.22148027482331,7.25931355231258,7.01621161924488
"ILMN_2927373",8.25805902739106,8.10846136452638,8.23049505251477
"ILMN_2652909",8.42072177466579,8.70398743430998,8.56842002864378
"ILMN_2993109",10.3285252857283,8.88078404786127,9.76931513290102
"ILMN_2695819",8.96443993959236,9.73620099884726,9.07335767469059
"ILMN_2440740",7.54698874285973,8.04366574329667,7.47747192110604
"ILMN_2808191",10.4373890340102,10.5212074844759,10.0400105654243
"ILMN_1238706",10.0349945651245,9.66256424513818,9.23421553311504
"ILMN_2693185",10.7463396156305,10.8225550084876,10.9546473652256
"ILMN_2941677",11.1519375065617,10.7175607810807,10.7604674634913
"ILMN_2713898",10.4312569598061,10.5301012726236,10.6728332687764
"ILMN_1213244",11.550539401428,11.7147902322459,11.0980814428476
"ILMN_2615854",13.7207394261792,13.6018372515421,13.5243008537404
"ILMN_2596297",11.6435228311234,11.179003805192,11.6286304479636
"ILMN_2844316",11.0374481271146,11.104411992483,11.1871899822384
"ILMN_1257962",10.8849024538577,10.9571194606741,10.929986617294
"ILMN_1232189",7.13827802538442,7.7235907373079,7.02270749491954
"ILMN_1228007",6.71106122578313,7.06384866954315,6.54678622826685
"ILMN_2700550",7.38193465450006,6.957556022489,8.02904887173657
"ILMN_2751194",6.97774290618929,7.05701899828166,6.85098195113548
"ILMN_2696511",6.9775963674589,6.8872947435773,6.93084819935468
"ILMN_1234672",12.4065102616097,12.4358096269741,12.1457177482543
"ILMN_1233412",8.12634286191107,7.47603105798407,8.47336516657971
"ILMN_2688135",8.53679863850184,8.13335288227699,8.52400312291874
"ILMN_1236406",6.96601296075189,6.66172509282136,6.89676252270263
"ILMN_2749303",8.95207710522954,9.55994796583434,9.57351601204168
"ILMN_2639272",9.84002101475458,9.30318287049618,10.2900251385567
"ILMN_2546724",7.58755218617115,7.32449493643802,7.83234810186114
"ILMN_2747381",9.45727733399541,9.38444624840221,9.86255495135527
"ILMN_2971567",10.8353677698142,10.6194200712241,10.9135512254089
"ILMN_1249708",9.98163758569099,9.91900800319668,9.76775809929644
"ILMN_1237338",6.81632701647223,6.59896508314151,6.95333822481416
"ILMN_1217716",10.3700576523039,10.188894004947,11.0829532875698
"ILMN_1224487",8.90286134549991,9.39326410711342,8.82986143232034
"ILMN_2507890",8.44731396888857,8.78217621301665,8.41133698502489
"ILMN_2944784",9.71732010684437,9.34585914952767,9.60517035533491
"ILMN_1259277",8.90622239519789,8.56736965199985,8.45679670098512
"ILMN_1242905",6.92832445092751,6.93587583989726,7.10549315154134
"ILMN_2588860",7.17061118121929,6.94437615499297,7.43609207145311
"ILMN_1213524",6.75910543985652,6.32378420980898,7.81252197543339
"ILMN_2710166",10.3444587707706,10.9291477520447,10.6587769375527
"ILMN_2899607",7.39167948877014,5.72765852263039,7.23901972151545
"ILMN_2899599",10.8771458152185,9.54284435380973,11.1539550543537
"ILMN_1235995",7.46188721967579,5.16613587577,7.52157440947958
"ILMN_1250802",6.53666096004969,6.70426856019541,6.77810936979725
"ILMN_1224598",11.1404632932879,10.6818228622453,11.2230184348058
"ILMN_2657734",8.68770304051082,8.72637042983937,8.64783470819364
"ILMN_2674595",11.7754596255655,11.8526059773801,11.8996667528095
"ILMN_2705067",8.84192969218203,9.21013132244479,8.90824765868092
"ILMN_1236898",9.69331228103819,9.84294738803349,9.53425190806323
"ILMN_1245733",7.12429186244219,7.18536269226649,7.33240727410294
"ILMN_2801380",8.75700437717019,8.80433928119207,8.59770110341312
"ILMN_1215167",8.55828836396987,9.03996466828756,8.14104609837006
"ILMN_2747168",6.62137050931026,6.2279276940308,6.54028090828519
"ILMN_2957605",9.10555675011894,8.99020471414964,9.0965874789608
"ILMN_1224614",8.09357310143639,8.14889637467138,7.95869330712205
"ILMN_1254905",8.60483124374452,8.65207850826337,9.19785065484981
"ILMN_2725504",10.2588890116405,10.0155227619792,10.6114602985087
"ILMN_2689678",11.2909209353915,11.0572969141161,11.4426714623134
"ILMN_2717127",7.85548839223374,8.41137057030191,8.04242766413959
"ILMN_2606667",10.001093746434,10.2752583332688,9.75898123619065
"ILMN_3114632",8.70957766061399,8.9410831931175,8.06631408004669
"ILMN_3040041",6.98671239293686,6.89960901509746,6.93692674972017
"ILMN_2758969",8.10404722393982,8.40506908360532,7.60252172344602
"ILMN_2705097",10.0649693703952,10.154917503354,10.1756926997386
"ILMN_1244521",6.84229459723684,6.7905336329438,6.78234430431692
"ILMN_2652971",12.9078418438342,12.8099296858198,12.8862705543131
"ILMN_1235374",10.5730198278273,10.8760036789882,10.2539261458583
"ILMN_2705849",8.81135150245841,9.84183504985622,8.46110174544696
"ILMN_2705848",9.10638143247782,9.91378254863779,8.60192494159318
"ILMN_2857679",10.6868036128871,10.38140949136,10.9842992809894
"ILMN_2645074",8.25852719370802,7.79725561442156,7.7816710047236
"ILMN_1223015",10.3738316316694,10.3303530738997,10.9820322595807
"ILMN_2595842",7.46527391226731,7.279803607501,7.53419162226687
"ILMN_2680662",7.26259942210822,6.89263081220502,7.1680521197395
"ILMN_2731509",7.33767988831219,7.21021363906846,7.02562683283577
"ILMN_2804685",12.5661695987386,13.011902671097,12.317923913801
"ILMN_2742279",8.25908738817772,7.595183244845,8.32290105247744
"ILMN_2692412",7.81229749171718,7.23612905867512,7.3378202374568
"ILMN_3160561",7.08310168353254,6.81576664724244,6.93359255533045
"ILMN_2688452",12.5224490045538,11.8392447604482,11.586497102325
"ILMN_2802487",13.0399928059631,12.5886392814135,12.3525364952306
"ILMN_3006047",6.73937072769292,6.65989941862758,6.63926165694829
"ILMN_2926781",6.12844632517287,6.08832193797856,7.02712582399726
"ILMN_2702382",6.56560015539034,6.50266536595727,6.65869775103889
"ILMN_2876755",7.99378671444255,8.19588048291365,8.13064631253949
"ILMN_1232541",7.50286329837248,7.12211452035562,7.0647997037079
"ILMN_2709470",13.9733374760606,13.7716628483299,13.7379139183552
"ILMN_2696173",11.9207927802848,9.21687420727485,10.726413357698
"ILMN_2617499",9.63430584678983,10.1889622772689,10.1537592174528
"ILMN_2617496",9.28802692436075,9.97804354370636,9.9816329903649
"ILMN_2755384",7.45411948898356,7.62368099107237,7.73874571636174
"ILMN_2671878",8.37890715964895,8.34247333346842,8.53131580444346
"ILMN_2713879",8.86704239572724,8.26911407247811,8.65089389378469
"ILMN_2672353",6.76372298702438,6.40305706110636,7.16340379165642
"ILMN_2697361",7.2275540475776,6.90491729629151,7.20365108366729
"ILMN_1224129",10.4221118839909,10.7429130574054,10.2800911613434
"ILMN_1223090",6.91475381556494,6.90974353174129,6.85834903862891
"ILMN_3107607",10.2401681647774,10.1997514171141,9.94445632955438
"ILMN_2700354",6.99395177174128,7.39571229222278,7.08453657234576
"ILMN_2804330",8.74935751502634,8.80012397695685,9.09541768016491
"ILMN_1227602",7.99911112481715,8.28243173890934,8.08425222591112
"ILMN_2628708",9.84257369698602,9.19079338040392,9.99683464184843
"ILMN_3062654",7.99812901503437,7.69526092529361,8.17001939171158
"ILMN_3140335",6.73086597304401,6.90888069859216,6.7459808780447
"ILMN_3162536",7.50013671976051,8.10027199489747,7.42226049509966
"ILMN_3163001",9.1758807541246,9.8781227919892,9.55972122739368
"ILMN_1227366",10.3998197523561,10.0775135247471,9.7844837127859
"ILMN_1241323",7.27700726502198,7.29923444571598,7.13512941230341
"ILMN_2685125",11.0845298735533,10.2424985645771,10.7313902897745
"ILMN_1234931",6.53725521289521,6.51682009728642,6.58990550156202
"ILMN_2836982",8.53547252863176,8.35538969951969,8.25798917501624
