"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"ILMN_2676379",-5.42620899822482,9.57763377014836,-17.3007959170698,2.58018296809057e-08,1.49057170066592e-05,9.86433293200889
"ILMN_2976211",-3.15409015694257,8.12112083372478,-17.144678405695,2.79754476850057e-08,1.56400801235108e-05,9.78793708551802
"ILMN_1241255",-3.65418649064309,10.692863502687,-17.0470048392421,2.94379603344755e-08,1.56903419235774e-05,9.73970738546728
"ILMN_2655929",-3.21002887027843,9.03897155450171,-17.0187906421962,2.98760188955084e-08,1.56903419235774e-05,9.72571297412169
"ILMN_2760244",2.10750087690708,11.3568139091746,16.8722703717192,3.22700071338509e-08,1.60476897907418e-05,9.65258207952905
"ILMN_1225494",2.18632030799281,10.333540984198,16.864173701445,3.24083516632602e-08,1.60476897907418e-05,9.64851845233099
"ILMN_1240857",-2.10814787313577,9.06981873665051,-16.5507990850928,3.8301734267078e-08,1.79819527538945e-05,9.48940492957812
"ILMN_3152241",2.16412168450658,9.09589242953976,16.5423115366361,3.84770407771412e-08,1.79819527538945e-05,9.4850451349714
"ILMN_3128351",-1.92043661335229,7.92403509620693,-16.4970370734647,3.94272808636543e-08,1.79819527538945e-05,9.46174363244968
"ILMN_1251416",-2.08267852053471,7.78847502335821,-16.3345162808938,4.30582792265072e-08,1.91344368531948e-05,9.3774641835624
"ILMN_1257880",1.92881640402087,9.25161622008256,16.219603904719,4.58485139242421e-08,1.9865014870526e-05,9.31726757059613
"ILMN_2590034",-2.97335658797866,9.42706091561658,-16.1522541515341,4.75764160626073e-08,2.01108991897816e-05,9.28175047612609
"ILMN_1259206",-1.89641253876078,7.93849305344347,-16.0813650542147,4.94732617781094e-08,2.04147880922956e-05,9.24417676459978
"ILMN_2810301",-3.50570566893042,10.2752779951439,-15.9133142123393,5.43128803291817e-08,2.16002749471953e-05,9.15431638823178
"ILMN_1238547",4.24712450095674,12.5633846012926,15.896054764896,5.48388493264434e-08,2.16002749471953e-05,9.1450240944421
"ILMN_1236788",-3.6939484897946,8.62280138450807,-15.7847971513707,5.83675384714533e-08,2.19628435670782e-05,9.08483826442551
