"ID","Symbol","lung_normal_rep1","lung_normal_rep2"
74330,"Dnajc14",7.52248345211948,7.61946344975082
74334,"Ranbp10",10.4042567964845,10.5171957107987
74335,"Xrcc3",7.13291737597509,6.95956731991209
74338,"Slc6a19",7.4186432493759,7.47142119642486
74340,"Ahcyl2",9.12407283335875,9.12983036434533
74343,"Crtc2",7.16594333429048,6.9133382378695
74347,"Meak7",7.8405025738393,8.26338658331409
74349,"Fam160a2",10.4277580516808,10.603475670059
74355,"Smchd1",8.44544655340151,8.57523554558505
74360,"Cep57",7.95661462461133,7.97949784427698
74374,"Clec16a",8.37824065898704,8.40444973997663
74383,"Ubap2l",9.06011684369093,9.00394015190655
74388,"Dpp8",11.008520538426,11.2097275003798
74392,"Specc1l",12.8799732567577,13.2049598477609
74393,"Map10",7.8298416336239,7.98015743266531
74410,"Ttll11",7.20206258759705,7.2926092227643
74411,"Plpp6",9.29286081696233,9.2889309420888
74412,"Gle1",7.95306876438115,8.31653610252726
74424,"Tmc5",7.08075091965149,7.06170870466062
74427,"Eaf1",7.20615967916018,6.95113898083473
74430,"Cfap20dc",7.32811389483366,7.47715111414164
74435,"Lrriq3",7.19540296816309,7.23619362042353
74442,"Sgms2",7.64934600629234,7.42969441488778
74450,"Pank2",10.0697853949833,10.2001476443637
74451,"Pgs1",13.5313951684911,13.5954345143079
74453,"Cfap53",8.44721240157267,8.19298625117765
74455,"Nsun6",7.352871054678,7.31169155955969
74463,"Exoc3l2",7.57134973219276,7.4817489869013
74464,"Zswim5",7.46701959095647,7.33161677384507
74467,"Pus10",7.81751579323112,7.89431946528704
74477,"4933427D14Rik",8.76017935525812,8.50670428008978
74478,"Snx29",7.03435191916774,7.09153455993415
74479,"Snx11",11.0876907306129,11.1708874163083
74480,"Samd4",7.44904356014673,7.68152289671647
74481,"Batf2",7.77848786122237,7.6564919014526
74486,"Osbpl10",7.63857166936979,7.77733751769563
74488,"Lrrc15",6.96798271871921,6.95594045128948
74498,"Gorasp1",9.77825170479045,9.82517743461153
74504,"Fam53a",11.698674827327,11.6499269511076
