"ID","Symbol","lung_tumor_myc_rep1","lung_tumor_myc_rep2","lung_tumor_myc_rep3","lung_tumor_myc_rep4","lung_tumor_myc_rep5"
14534,"Kat2a",9.08817539373358,9.99947157253268,9.34519731065735,8.94471206104349,8.80622737605188
14536,"Nr6a1",8.63578612760812,8.6340055474523,8.56438769605263,8.62764787294051,8.5597714115203
14537,"Gcnt1",7.6705176745857,9.63606738543208,7.28210509138166,7.26460962583507,7.68571142466469
14538,"Gcnt2",11.6400415344257,11.5540161924244,11.107756513898,11.9841847852333,13.4209495523309
14544,"Gda",7.52473758701238,7.37699356745245,7.55286118792676,7.61891310911025,8.11426290059405
14545,"Gdap1",7.32479935481874,7.54245153129888,7.2306809691275,7.45840661323653,7.34781511736285
14548,"Mrps33",11.3940276964618,12.0140547712237,12.2218222058574,12.0934703858044,12.2019748449089
14555,"Gpd1",8.09651751149338,8.14863546054867,8.69019445100828,8.24231072698258,7.51648798090997
14560,"Gdf10",7.89493141652867,6.99212402430596,7.10956950937069,7.00569471747973,7.09638573445265
14562,"Gdf3",7.4184324292183,7.47710050658079,7.3265137542314,7.23035074021946,7.33351877421324
14563,"Gdf5",7.71278490856092,7.15949295804451,7.16672799619802,7.45994384837493,7.26006683354971
14566,"Gdf9",7.15696789388213,7.2078684552121,7.24691869799845,7.3091921069599,7.29482174733526
14567,"Gdi1",9.57323428341901,9.42704121248267,9.29194209064435,9.74877647758823,10.1993229994069
14569,"Gdi2",8.88310146011851,8.90766996635995,8.33854141061053,8.26068435637966,8.42235390712084
14570,"Arhgdig",10.5621470047269,10.9925046837982,10.3053564084089,10.0338875351161,8.95902387053629
14571,"Gpd2",8.88373893551655,9.55416698072613,8.97934458791217,9.1576578420763,9.3498339325529
14573,"Gdnf",10.6451067347304,7.44294349584873,7.88157285747403,8.29866404271525,10.0435570861399
14579,"Gem",6.99806148563642,6.96895472754222,7.26956503283919,6.99922490679472,6.99265514938683
14580,"Gfap",7.11370961389853,6.91139198784346,7.28618231172682,7.08424368670013,6.92562861251905
14581,"Gfi1",7.14156434869619,7.30899310081559,7.42230134034944,7.46265563386887,7.31305307438613
14582,"Gfi1b",7.04189866840668,7.08623576356955,7.12599456451288,6.94016675048282,7.22878863403611
14584,"Gfpt2",7.43652937217158,8.30163908559237,7.83447104998422,8.28932729381198,7.83150518508533
14585,"Gfra1",7.1548181090521,7.13916760587681,6.78152364682873,6.84823170109382,7.1009251010569
14594,"Ggta1",8.12730117094649,8.42885738755384,8.199028140744,8.25040205606886,8.76229897961017
14595,"B4galt1",11.1007321398431,10.448955137892,10.9279399599376,11.2366196737513,10.9655092447043
14598,"Ggt1",7.53050387910518,7.41558333773472,7.38067750722289,7.29375900966786,7.02285325371783
14600,"Ghr",9.93205487551919,7.93408813691636,9.70341597111332,9.40761309646191,9.43326978775465
14603,"Cblif",7.41922284601085,7.24472059934132,7.16760631117438,7.14863546054867,7.2301405551879
14605,"Tsc22d3",10.1282625730646,9.40751048376227,9.71820875296143,9.87910414156183,10.7022656255339
14607,"Gip",7.29168873301523,7.51811216654333,7.24869848485246,7.23661220021575,7.30631806979348
14608,"Gpr83",7.02257587903957,7.2527245580846,7.31123743560051,7.11712358570437,7.41336348121097
14609,"Gja1",13.7336112003443,12.9263956121774,13.433976574416,13.3769079598174,14.0774645803384
14612,"Gja4",7.90512371547622,7.46158176245523,7.9194406468435,7.81061179829792,7.72280753116955
14613,"Gja5",8.597112797464,7.32820722141952,7.68986775994839,8.06093484491964,8.22860930965681
14615,"Gjc1",7.23619362042353,7.21556333363703,7.49220370876691,7.43248970353082,7.36002401957188
14618,"Gjb1",7.05504513061688,7.42919748847991,7.86391522690943,7.10391065589274,7.256090720087
14619,"Gjb2",8.64248320029849,7.11338380866998,8.93192220246638,9.22363046341007,8.54520767686907
14620,"Gjb3",9.69829228524826,10.4587846687414,9.96418741984431,9.77794361655572,10.5139742737407
14621,"Gjb4",8.2701492973165,8.26898053164984,8.05897258428135,8.27664786898084,10.0067512146482
14622,"Gjb5",7.13024878405069,7.45383648755765,7.35617683051635,7.2749604721406,7.62369862734246
14623,"Gjb6",11.6634219000826,7.00365845032321,8.9331558145656,10.1193505025906,9.14912787233503
14628,"Ostm1",11.3755078509545,10.2560980933971,9.76038729931084,10.8190114871227,11.6253321409109
14629,"Gclc",8.82179390856004,7.85910766058186,9.49279204529929,8.67085538039601,8.7260052311286
14630,"Gclm",9.28683206705189,9.54862927943905,10.4160189799046,9.812658658477,9.59504763659298
14635,"Galk1",10.5209623722654,11.1143157771837,11.206512661485,10.5914814400232,10.0910386236936
14645,"Glul",8.050154749392,8.0431640254591,7.97974671114625,7.61794950753953,7.54915894736716
14651,"Hagh",9.78421563431232,10.1643177268468,10.2083334411351,10.0924846281397,10.370394533961
14661,"Glud1",8.71890154820482,8.56722888804008,8.87201200174143,8.88554930966853,8.83750486775321
14663,"Glycam1",7.23224102879803,7.04381337237986,7.44250295058076,7.08723077145364,7.10551570690583
14664,"Slc6a9",11.1184179685122,10.1229250338114,10.1009620481325,10.4896347508772,10.9956744183559
14667,"Gm2a",11.5379554575502,11.1965867590037,11.7230956145801,11.872167443285,12.0985749659366
14670,"Gnl1",8.5502177001967,8.28159683601384,7.81193656879377,8.07280253454421,8.47487201458778
14672,"Gna11",9.50967605065627,9.62371005693847,9.66688970844026,9.89445780236325,10.2247855346036
14673,"Gna12",8.14465824283188,7.79960542245267,7.98887992018371,7.87985124131513,8.06965115333057
14674,"Gna13",10.4795718765342,10.3372734501779,10.342178865053,10.1002434630436,10.4016661947895
14675,"Gna14",8.01598992499033,10.4533928257232,8.04671477233507,8.77359255392457,7.58576064629678
14676,"Gna15",7.63544605916026,7.38607803400871,7.53264813641787,7.6371682473946,7.20744145090522
14678,"Gnai2",10.6213364736723,10.6541213277626,10.4032251090256,11.8442447971728,12.6098712871788
14681,"Gnao1",7.66533591718518,7.68441990093342,7.77486940285857,7.72758015616773,7.76371033438796
14682,"Gnaq",10.5386497059034,10.1425538405603,10.2218212079379,10.0396816195477,10.1974931626862
14683,"Gnas",10.4290544401032,9.84937100631192,10.2183094751293,10.2743767184265,10.2885637825491
14685,"Gnat1",7.1812103262731,7.08745697901041,7.25121002637355,7.13561487423741,7.27918907010511
14686,"Gnat2",7.34856219050128,7.3688883650131,7.51537953231414,7.21832105135826,7.0869323411374
14687,"Gnaz",8.29803391979676,9.3211600498599,8.41309898491526,8.42122329922514,7.45815024805756
14688,"Gnb1",12.1901680535657,12.0733591774936,12.4369717450491,12.0533680526344,12.5141900822117
14693,"Gnb2",11.0773373108094,11.3688133562314,12.0819556320588,11.7643014477245,12.3141866893746
14694,"Rack1",10.5648758955668,10.3479465749422,10.4871428809477,10.3199472566161,9.05297553422471
14695,"Gnb3",7.43957119627645,7.4113520921431,7.47020128721708,7.45054113359207,7.38699411642608
14696,"Gnb4",7.79157575427753,7.46937927916541,7.57173546738682,7.89957269083357,7.69308698182593
14697,"Gnb5",8.45051078472164,8.31960977427828,8.69182582281307,8.65985856223568,8.87857264716418
14700,"Gng10",10.1324595649536,11.048256964467,10.3036309352374,10.6438336474886,10.172630646808
14701,"Gng12",7.05324712591243,6.8662743732926,6.8370759770372,6.9109424801156,6.89398403266666
14702,"Gng2",7.3183101642017,7.65261264532773,7.38629538484434,7.42701190176508,7.75966042574308
14705,"Bscl2",12.9161372132643,11.1200839427722,12.240332965217,12.7474928259037,12.169750837476
14708,"Gng7",8.21950131859829,8.37802385092549,8.79439555799995,8.48738786494303,7.90918055842376
14709,"Gng8",6.99887245399427,7.0720990994809,7.28955784835356,7.42437627281394,7.1723337429225
14710,"Gngt2",7.72046193738725,7.84409572754719,7.47437300301161,7.72094975662545,8.02772081344707
14711,"Gnmt",9.74877643193782,8.14893859272469,9.02342662957305,9.64720828375363,8.20640828982997
14712,"Gnpat",9.54444529750781,9.17634459144258,9.77860079193927,9.36386097672953,8.82636972820776
14715,"Gnrhr",7.18716646584459,7.04227497157912,7.0538580203377,7.05778870260627,7.29398885712777
14719,"Got2",14.0037248718244,14.6834709881791,13.9751185788576,13.7137362176165,13.0706251705345
14724,"Gp1bb",6.99516649167965,7.34440688018931,7.2369111114446,6.99823782188805,7.3520986158278
14725,"Lrp2",7.13449049561921,7.17910045673309,6.90809234081827,7.21974330539678,7.21795769786411
14726,"Pdpn",11.0513661534741,9.02949429751965,7.6800737695071,10.2715432726662,9.5309793019667
14727,"Lilr4b",7.52370896232797,7.06022306088117,7.04323239153142,7.52110964365133,7.61438777802594
14728,"Lilrb4a",8.4589960803213,8.41839289700884,7.24869848485246,8.35295379145908,9.00750037645998
14729,"Gp5",7.32783329675033,7.64058387550286,7.2369111114446,7.47892126130001,7.25859547634544
14731,"Gpaa1",8.50633237798313,8.32985238589037,8.64017713880976,8.32578327571408,8.17355222223426
14732,"Gpam",7.58805871602521,7.58120058192496,7.47641713070106,7.40311857023439,7.22773626325424
14733,"Gpc1",12.7294839975359,12.5423940941772,10.0826979329615,12.4635147944391,14.0601195997284
14734,"Gpc3",11.5568717963301,10.9172169836829,13.4353199318642,11.6929229421473,9.04658171623428
14735,"Gpc4",8.31103871140948,8.0130434601401,8.69661984698429,8.66309106506755,8.58997878177131
14738,"Gpr12",7.0329411049717,7.16043871887262,7.390222706877,7.10992857143374,7.21868431336217
14739,"S1pr2",8.24359054318406,7.65123111970237,7.75543008054869,7.84932690397542,8.17826024217101
14744,"Gpr65",7.68194113709169,7.3934977170285,7.72555797958258,7.68022764408212,7.57134973219276
14745,"Lpar1",7.4773788261995,8.4899984423379,7.50138938246839,7.72979066229075,9.08968219415658
14747,"Cmklr1",7.23977751256812,7.33606018139058,7.15573532085087,7.31480979814415,7.19019506653284
14748,"Gpr3",6.92688896439114,7.05287367415894,7.52002930421219,7.08799314636232,7.03761558672739
14755,"Pigq",10.3923442583744,9.70509235552247,9.94168038945604,9.97135943333564,9.67108213532372
14756,"Gpld1",7.32111184881458,7.27837377786426,7.36814113370003,7.43238673163158,7.83251041382132
14758,"Gpm6b",7.28996123016547,6.92291883729559,7.35314682549808,6.95135757651295,6.99887245399427
14760,"Gpr19",8.3228294976289,8.11253724703706,9.32774910668207,8.36331346437348,8.49987079527704
14768,"Lancl1",9.25494878446313,9.17517314133859,9.34405141183343,9.16685318912451,8.74468414183914
14772,"Grk4",7.16489599133365,7.54533112206487,6.78121013763849,7.06548815275689,6.97368978199771
14773,"Grk5",7.71568398912081,7.2236334318436,7.28413662215847,7.71170490172293,7.47100384567209
14775,"Gpx1",15.221621103945,14.4417219478856,14.6962150210435,15.1110169422112,15.4854732126024
14776,"Gpx2",10.6325295166987,13.2534837376061,11.1055484444631,10.193794839636,10.344559453129
14778,"Gpx3",9.812658658477,9.55135980051913,8.64392381451982,11.3425851616719,10.7855188796453
14783,"Grb10",9.21228358262097,9.45575102678502,8.33088887522171,9.15385282569772,8.50337855246521
14784,"Grb2",7.36057278148069,7.57860856073775,7.54109661534952,7.66420281458382,7.69774949833136
14786,"Grb7",13.6998326874895,13.8243565392117,13.4499618992695,12.9862131449011,12.8449398695611
14787,"Rhpn1",7.3744774118572,7.58483624842727,7.28430190105133,7.35985061969289,7.24834120458619
14788,"Gpr162",7.01635702965223,7.22679099823281,7.23624535951273,6.96194453943843,6.99524473583882
14789,"P3h3",7.39569478298108,7.48693555429999,7.39810235161161,7.67580270217382,7.54298347175607
14790,"Grcc10",11.4193084485045,11.7345191109436,12.2087658959712,12.3053314679201,12.1391236284024
14791,"Emg1",11.1778675156958,12.1142229750054,12.0041831431066,11.5780396902856,11.1521792977965
14792,"Lpcat3",10.5919382924631,9.93955361939624,11.8026798591261,11.2161071190868,10.38385349452
14793,"Cdca3",8.16771860630677,10.2010958386099,9.55583828917337,8.85509722334094,7.67804928299307
14794,"Spsb2",8.01562412347478,7.77381917411639,9.00201505428685,8.81446230306981,9.10847545135888
14797,"Tle5",10.3287240072925,10.4248879807975,11.0427922282289,10.6822539593396,10.7277130947821
14799,"Gria1",7.00534694244229,7.01826664706539,7.10946513026353,6.95513277302159,7.02090226585007
14806,"Grik2",7.13852780142227,7.37777990290435,7.34174118684631,7.42343110405453,7.58233018791316
14809,"Grik5",7.256090720087,7.10986329406886,7.33388210659017,7.34944710985639,7.42017077489094
14813,"Grin2c",7.42985130346309,7.33767764647353,7.32294213338184,7.33550201407565,7.36637686075028
14815,"Nr3c1",7.64831263753885,7.39137786231515,7.55214071696433,7.5399826959649,7.75158589998587
14824,"Grn",11.7803629055126,11.6906937162271,11.4418969810975,11.9996455346112,12.4470719228151
14825,"Cxcl1",9.58633550700092,9.89602013942346,9.63515126831759,10.4036977800168,12.1034865751436
14827,"Pdia3",14.1523705116661,13.5185517356627,14.2637840553923,13.8315398220179,13.6501100265351
14828,"Hspa5",8.52270412079825,7.99788512782911,8.62222344967855,8.29683019308468,8.21642758153683
14840,"Gsg1",7.30332412685951,7.32564275666334,7.14159627838382,7.26725487215199,7.63974768119385
14841,"Haspin",7.78377584282843,9.09331852013874,7.83198013338982,7.46946375855643,7.21941056308346
14852,"Gspt1",13.329422339438,13.9416884120978,13.2787393728952,13.2867734206003,13.0095902766349
14853,"Gspt2",9.26318849405991,8.70817861238743,9.19569516267944,10.039030409868,8.13596574242734
14854,"Gss",8.30293458190142,7.92520649691584,8.87350728375193,8.56587774429815,8.40455501630124
14857,"Gsta1",7.57473542478941,7.09796626507959,9.44098592777233,8.79774257386035,8.78557507159254
14858,"Gsta2",7.23938968730846,7.13079576523848,8.5270615360848,8.15854657681479,8.08168315131747
14859,"Gsta3",9.67054410509158,9.02694766763842,10.0434662310631,9.93860913615072,8.52284494269347
14860,"Gsta4",10.1738098456524,10.3612858600471,12.3658525105005,11.7050761514437,11.0783551528164
14862,"Gstm1",9.97362852167671,9.77777807490191,10.7050780837692,10.2984982039935,9.41488562175403
14863,"Gstm2",12.4140651237306,10.6830442592804,13.0643404132947,12.8131782663733,10.0957405582041
14865,"Gstm4",7.93282374491456,8.09206337074977,9.35455243730627,8.34249141106907,7.79530915085979
14866,"Gstm5",9.29227848936266,11.8315150814366,9.88310146011851,10.6049180263532,10.3103287586168
14867,"Gstm6",7.46405564271043,8.17270978414687,8.63665713996782,8.32457204492753,7.84190760516588
14869,"Gstp2",10.4207135786405,10.6940422359443,11.8934508557224,10.9053211871372,11.3494090971362
14870,"Gstp1",10.2696371721592,10.5404221682979,10.8003401067841,10.3493364143845,10.3108941645849
14871,"Gstt1",10.9527457965456,7.0611686475523,11.2487170127489,10.9609770692484,9.45323204500379
14872,"Gstt2",9.39438900381002,9.19030311334367,10.9896738929429,10.3109322407603,8.58185962623349
14873,"Gsto1",12.193080609853,13.6579038673315,13.9986730597471,13.3149885381989,12.8813231114339
14874,"Gstz1",11.789823988695,10.0789805191268,11.5258908559766,11.6435828407966,9.62258952592532
14884,"Gtf2h1",9.67959311172628,10.112787022065,9.67001209911177,9.62905169815244,9.4584044014373
14885,"Gtf2h4",8.62541205564807,10.1945067922824,9.00968867895771,9.1197760243498,8.72062903967253
14894,"Cfap20",8.0389189892923,9.31359165257271,8.27350423396216,8.29975178902776,8.26584942144085
14897,"Trip12",11.0407076827748,11.1452176430185,11.0300964005925,11.0340207058371,11.1710610385873
14904,"Gtpbp1",7.86118490135098,8.31034119098413,8.19135242252873,8.11772478573086,8.09822332801514
14911,"Thumpd3",9.60955968125229,9.91382439040806,9.92501657411875,9.98110343297346,9.98664202670361
14913,"Guca1a",8.39414110712727,8.85420608721158,9.04867418059392,8.81963026691372,8.27673509446929
14915,"Guca2a",9.64632244162097,10.0491253193897,12.6407561391149,11.6549380499994,7.51007182462238
14916,"Guca2b",6.9635463725184,7.08752914005051,9.56868650432045,9.21836646411118,7.11653890685507
14923,"Guk1",12.4050500283768,12.93919810591,12.3456893775411,11.9266156727402,11.9328790951645
14924,"Magi1",8.07138459421744,7.656428448535,8.47599754497272,8.11651072591368,8.54817751387364
14933,"Gk",6.86544903307691,7.17117599866154,6.97790098840983,6.99445161705625,6.89029939836646
14934,"Gypa",7.04306147027577,7.21647305393006,7.26362132054873,7.04141959509648,7.24662185327386
14936,"Gys1",7.39771537207465,7.5016838693966,7.40467472672391,7.30679392315582,7.41010942799712
14941,"Gzmd",7.4379245800064,8.12467217712891,7.40367469161143,7.33016038689376,7.41282566120572
14942,"Gzme",8.34783631713183,10.3362932277137,7.92837992617921,9.3720712705129,10.7186453953531
14944,"Gzmg",7.09592441999854,7.14796805378356,7.2251471727341,7.33049677763869,7.11971929536625
14950,"H13",9.5198849294929,8.95436586124901,9.9910040323027,9.49998690650663,10.0481341993779
14955,"H19",7.29874994724805,12.3547573079889,7.41484376501356,7.45732957321571,7.30389488092831
14958,"H1f0",10.5046017726991,9.6647361501975,10.6833729782368,10.474802318716,10.0985173971225
14960,"H2-Aa",8.74661928640032,7.17542479858969,8.49649181021737,8.69217957631254,7.92674074483577
14961,"H2-Ab1",12.7304493905351,9.1736403605969,12.9508672331921,12.3583925811011,12.0782552865998
14962,"Cfb",8.90216781582328,7.91849059229231,10.5392194069054,9.93863314559603,8.85196371220596
14963,"H2-Bl",7.41219933462126,7.0823486624654,7.11582397743624,7.40474243255964,7.57917448995591
14964,"H2-D1",10.6107826366726,8.68885130686771,10.0840027910384,10.1610137535542,11.107756513898
14967,"H2-D4",6.80231440599149,7.21380291280993,7.042069727471,7.08314687081674,6.82766026862917
14969,"H2-Eb1",9.07099300809027,7.01764358349734,9.71571537296828,8.51357956903155,8.07199858075306
14972,"H2-K1",7.28997530026898,7.0279982388161,7.321684873171,7.16217763627871,7.43432924914659
14977,"Slc39a7",9.66001849089222,9.39306957269432,9.32325695858172,9.32889729600844,9.19080588847837
14979,"H2-Ke6",12.5007547576607,11.7993271604194,12.3209433026405,12.2826378023096,11.4110574264041
14985,"H2-M10.1",7.3731642305513,7.66322452025319,7.52935734381227,7.23224102879803,7.43951925312568
14990,"H2-M2",7.6448702282692,8.36659542607144,9.43643177165553,8.99672062530525,7.63793803494587
14991,"H2-M3",9.26210953070913,8.31220227820596,9.19710916285402,9.07885963610963,9.29470689451077
14997,"H2-M9",7.32018002274449,7.44522181739749,7.2409403632081,7.22080152066184,8.3840012238435
14998,"H2-DMa",11.6499269511076,9.33663207886034,11.6571760713348,11.1972627750521,11.1506834244057
14999,"H2-DMb1",11.470814547605,9.13012005245063,11.8228645579752,11.0770117835573,11.0883534768785
15000,"H2-DMb2",7.70026630687327,7.15696789388213,7.28831818425654,7.27233818415862,6.94229456555058
15001,"H2-Oa",7.34276917291838,7.16399552918351,7.36861558711123,7.48992320335062,7.23149121066691
15002,"H2-Ob",6.86859108780535,7.07333825495173,7.10328780841202,6.92488671440495,6.92146906053141
15006,"H2-Q1",7.64225481153492,7.75832733157019,7.63040365122035,7.41985486779705,7.60672906554716
15007,"H2-Q10",6.94844024061993,6.850811922162,6.99099030353082,6.95223162816238,7.43368975372354
15013,"H2-Q2",7.96452137389724,7.16691625156997,8.13490756613884,7.83095088103952,7.90437119476913
15016,"H2-Q5",6.90320401140104,7.01311326852764,6.88767757425621,7.22303633790187,7.10885111704015
15018,"H2-Q7",8.57753504349226,7.69102373661763,8.21024516838589,8.32578327571408,8.91813649038218
15019,"H2-Q8",8.89773203212551,7.72953577667879,8.50804233442901,8.84876962783089,9.22552378274915
15024,"H2-T10",9.99725447230955,8.91268354295533,9.51202436868287,9.38545800118797,9.70129563087412
15040,"H2-T23",8.56826669021586,7.61107154883711,8.17735013872619,8.08768260507377,8.4652025155343
15043,"H2-T3",7.1664769508168,7.39223691299661,7.30594772797318,7.41288735295935,7.32575517299884
15064,"Mr1",7.77803604993454,7.11774048975637,7.87996607966436,7.66817586897014,7.256090720087
15077,"Hist2h3c1",9.5320025673744,9.52468490148956,9.50755068569192,9.6696586832049,9.72766737271129
15078,"H3f3a",10.1059117213239,10.5583219231216,10.2625835963834,10.3549672246656,10.5117264407781
15081,"H3f3b",13.8165530846904,13.4961726733136,13.8315398220179,13.9828031124777,13.9151604658014
15107,"Hadh",7.51041562727096,7.28432314686208,7.45855783165955,7.25572042232372,7.17733122565737
15108,"Hsd17b10",13.2698225035349,12.7834318426832,13.4961726733136,12.9993735719986,12.2655601093458
15109,"Hal",7.67798384730806,8.06745116745081,7.66617961150359,8.23653746273078,8.44076537286707
15112,"Hao1",7.14593214582052,6.75125113882976,6.97921081164122,7.07347215397646,7.68090889141986
15114,"Hap1",8.61090166931773,8.72656907635487,7.81416346921255,8.69659800932149,8.11843688823372
15115,"Hars",7.43652937217158,7.66941659209916,7.48778979983426,7.49775206205977,7.60894781456551
15117,"Has2",7.09414368119081,7.97724414192919,7.12850993750829,7.74218309998856,9.73679299581233
15122,"Hba-a1",11.9996455346112,9.94954405196474,13.8558046967274,15.4854732126024,12.4009011112251
15129,"Hbb-b1",7.22469511090499,7.34618127665054,7.71166697356435,8.22003061201175,6.99527250853533
15130,"Hbb-b2",7.40827666050318,7.26748898088125,8.4153852750712,9.79543599301315,7.33985000288462
15139,"Hc",8.57194220989773,7.22623154353577,8.15107998055101,8.01569380710515,7.22074107212346
15159,"Hccs",8.19692480662377,8.55658987415998,7.67763156233204,7.85864156089574,8.10826307530433
15160,"Serpind1",8.65013176958264,6.91445988125734,9.99489257873809,7.98836515691721,7.64478012037036
15161,"Hcfc1",10.6875533847005,11.5632767242987,10.8305053037644,10.8130646751546,11.041308358894
15163,"Hcls1",8.05212648051496,7.94350381966564,8.0002465332628,8.15234822821819,8.51123378314534
15166,"Hcn2",7.67297773890013,7.31995431068694,7.74609438370546,8.11466959371699,7.56047614117157
15168,"Hcn3",7.34081828272657,7.60904554187032,7.44372301319842,7.22719135567506,7.27356423840556
15170,"Ptpn6",8.70962947349986,9.8657344224746,9.02614831572154,9.09133947360322,9.17195029860031
15182,"Hdac2",12.0475947054508,12.4862929665767,11.7960370731571,11.7060291819122,11.6768936869377
15183,"Hdac3",11.252395640991,11.7432237269579,11.7547466070961,11.3509046602911,11.7498275366888
15184,"Hdac5",9.38933153432011,8.77168936487292,9.82084642739665,9.26534820903259,9.3390960516326
15185,"Hdac6",7.90809234081827,9.59010747526765,8.95994761270811,8.61948637605555,8.84539203844114
15186,"Hdc",11.79080410382,11.3439906901426,11.7190866234065,12.4369717450491,9.24211716757518
15191,"Hdgf",10.868066449827,11.4585335202513,10.5285836945849,10.6592358873556,10.8127567014827
15193,"Hdgfl2",11.6263820958176,12.2761044081026,11.2614577248901,11.9276923272954,11.8833210636645
15194,"Htt",7.55875551743037,8.21415213254421,8.09786753262777,7.50104099556593,7.17061362376559
15199,"Hebp1",10.2635626398206,10.1301844196865,10.9320255427324,10.960115090833,10.8433862209384
15200,"Hbegf",9.48753860365009,9.02610841781319,10.2260885134997,9.81365094203534,11.9526047597414
15203,"Heph",7.33334161585009,7.21805507578207,7.20627964653666,7.5175031257957,7.3663663035268
15204,"Herc2",10.7371998017664,10.5177062915254,10.8550095688334,10.8377018398357,10.8671435772583
15205,"Hes1",9.89667770865438,10.1914448278344,10.4791739622589,9.89274201775518,10.203699762319
15209,"Hesx1",7.33973867952789,7.12754300529393,7.35617683051635,6.97956810009519,7.24988379079013
15211,"Hexa",9.89377552470157,9.35936522963346,10.5003688688664,10.0353146098244,10.1928321829331
15212,"Hexb",9.31811075433169,9.27457186531051,8.93097934719141,9.18079684144837,8.87342966973188
15213,"Hey1",9.60824904564091,8.19139855967975,8.65134325119844,8.88078882043794,9.17132537632861
15214,"Hey2",7.22826377338789,7.06018206976598,7.03556306725348,7.22864393322378,7.22182925418558
15216,"Hfe",8.40256114673005,7.58472615784532,8.47087344973936,7.99920798403284,7.90249783801268
15220,"Foxq1",11.2617570413103,10.3270262731271,12.551885463861,12.3523943639342,11.8228645579752
15223,"Foxj1",7.19297084509356,7.39223691299661,7.3265137542314,7.71321465299855,7.45334780892791
15227,"Foxf1",7.57388383065647,7.18716646584459,7.45815024805756,7.55617072801273,7.54703910788745
15229,"Foxd1",6.71681946132995,6.90312867681232,7.13156762109366,7.15076274435542,7.1548181090521
15235,"Mst1",7.21042783040149,7.22990030622133,7.10033381912654,7.24073171543264,7.44914864537544
15239,"Hgs",8.31693278019544,8.42671399400345,8.39125641507062,8.44266934419856,8.96543661846379
15242,"Hhex",10.1826969524047,11.3986000832012,10.2577487659706,10.6684750694913,10.0941271825941
15245,"Hhip",7.31922050252387,7.20371505425789,7.1644670135633,7.33987783238166,7.18354234138972
15248,"Hic1",7.21115824728025,7.43949328084897,7.32912359629157,7.85549144310187,7.65638016943057
15251,"Hif1a",9.05097946480665,8.93951493802743,8.6057341433032,8.65459127922847,9.23801654481123
15254,"Hint1",13.3875394480687,14.0086578549283,13.1835268341258,13.431467406329,13.4819176546714
15257,"Hipk1",7.34944710985639,7.10472978258593,7.36386097672953,7.15709425210782,7.38774810071129
15258,"Hipk2",7.71158094267247,7.44105079044576,8.2950370717399,7.9859130740582,8.47726497466327
15259,"Hipk3",7.01003849953625,7.20371505425789,7.42731284413496,6.9960850457087,7.44050585333247
15260,"Hira",7.70610225535681,7.95597535251489,7.47852886492296,7.42424436088035,7.40278305150315
15267,"Hist2h2aa1",8.43128865429159,8.77704978843883,9.26943354071674,9.27226527474403,9.67764257253974
15270,"H2afx",8.98249453259776,10.1945067922824,9.59930849411792,9.36577563532627,8.61103632775233
15275,"Hk1",8.02489724669755,8.03280339066834,8.1062684828378,8.47456786243468,8.71297830939932
15277,"Hk2",12.7089356787746,13.1962467107532,12.7661238184121,13.3082332490102,13.8165530846904
15278,"Tfb2m",9.94086413904957,10.0622148246591,9.99843176687431,9.56082240756501,9.15996591595792
15284,"Hlx",7.675604252639,7.39617661823439,7.3391819338563,7.69161267632394,7.84879896352153
15288,"Hmbs",7.51370292585367,7.28528661366639,7.53167386906528,7.82892982765149,7.45157174051584
15312,"Hmgn1",13.7500304334838,13.8741252617338,13.2340726945489,13.21304344772,13.1939295603299
15331,"Hmgn2",12.091026223103,13.7336112003443,12.874461513136,12.3720131044525,11.6486159855485
15353,"Hmg20b",8.62480687677007,9.04174469790549,8.84445077946111,9.46031510124367,9.44324143550168
15356,"Hmgcl",10.5863662701401,10.1767352925588,10.8478036200673,10.6344801618595,10.0368240193122
15360,"Hmgcs2",7.70796300480093,6.96527925301208,7.58857410649396,8.19672506078603,7.35617683051635
15361,"Hmga1",9.11730925254773,10.5292451760582,9.22259967691803,9.76155902308026,10.9707890506353
15366,"Hmmr",6.90546222177688,7.25201489049535,6.97921081164122,6.81866205871567,7.19512609770564
15368,"Hmox1",8.64934600629234,8.61192389538924,8.4054074222192,8.26871742883621,9.6562237300608
15369,"Hmox2",10.2969377095267,9.84184932064757,10.1648833633021,10.1110867534343,10.0051508239781
15371,"Hmx1",7.03097743402605,7.19663286107097,7.3102151337415,7.29937975757454,7.1758613835653
15373,"Hmx3",7.28794319229146,7.26332789303722,7.64236764284981,7.19826085586058,7.31217390969045
15374,"Jpt1",12.160640128816,13.4754054239982,12.6506529685591,12.536821903946,13.0749986225041
15375,"Foxa1",10.6351796162086,11.977702526161,10.960115090833,11.2563653504505,10.3359694938954
15376,"Foxa2",8.6797879588901,7.46824219236017,8.77234550615954,8.19865989492721,8.30809723330359
15377,"Foxa3",10.1995496614704,8.39542702717755,11.4644946986508,10.1155557875389,8.09257547145267
15378,"Hnf4a",9.18264264443705,8.26056675336016,12.0600921496058,10.8337054521254,8.56802735305392
15381,"Hnrnpc",11.8964218033174,12.548940332793,11.9550806392368,11.7120885458457,11.6043885966358
15382,"Hnrnpa1",9.51527083059648,10.1061806488546,9.09586565246038,8.98579813163613,8.56520917206076
15384,"Hnrnpab",14.5918342208617,15.2552665151865,14.5860074098495,14.4333694575526,14.5398763291982
