"ID","Symbol","lung_tumor_kras_rep1","lung_tumor_kras_rep2","lung_tumor_kras_rep3","lung_tumor_kras_rep4","lung_tumor_kras_rep5"
78783,"Brpf1",9.03774438634029,8.89670477969267,8.97395914615713,8.77914602769273,8.54812868568348
78785,"Clip4",12.7089356787746,11.8463155420225,12.0690720930741,12.3238182800267,12.1078035008668
78787,"Usp54",9.4818750955054,9.01477894153079,9.13251579518539,9.1889442216637,9.02323455684599
78789,"Vsig1",6.65427799526124,6.96690194028314,7.04514532741546,6.96235380863527,7.4396491074962
78795,"Armc9",7.70457543692164,7.82246293015369,7.61802946183905,7.6245517029641,7.94694980482284
78797,"Ndor1",8.62864659502433,8.74329348046929,8.49176931408643,8.49839816068677,8.51100254256357
78798,"Eml4",10.2735989341237,9.73803418744233,9.90920869109662,9.67422537735207,9.42013129028696
78802,"Ttc30a1",7.10292708956006,7.10734786703709,7.0692483534096,7.17629783646256,7.04217235317493
78816,"Gmip",8.49163964045361,8.46193471464503,8.70726180587338,8.50814303882843,8.32698474508307
78825,"Desi2",8.07852491354253,8.09768036000655,8.03361923046462,8.0464796469434,8.05098544019518
78826,"P2ry10",7.23941952372239,7.09169983413681,7.08347932733184,7.06481011588777,6.89440095821372
78829,"Tsc22d4",8.2962279528911,8.29915076744813,7.93239932243379,7.85272456044767,8.26628877188457
78830,"Slc25a12",7.99657940959087,8.53823744149379,8.38772117948529,8.29226410792949,8.59849454865403
78833,"Gins3",7.39113616211879,7.72523842928169,7.42676269212295,7.70446566523639,7.34307464919886
78834,"Zfp623",9.94553528220185,10.193794839636,9.63987201101965,9.55563164682751,9.80445373565528
78885,"Coro7",7.66329124321687,7.45172626807451,7.42440251866458,7.67838006510912,7.10263188885497
78887,"Sfi1",7.9372471467275,7.56212121493631,7.74924153919108,7.66926431276751,7.83781590875719
78889,"Wsb1",10.3047577176478,10.4962171538398,10.5802821253584,10.8420040668373,10.5298941333412
78890,"Trmt44",7.0209105101383,7.12075627297847,7.21683678148815,7.51461543866691,7.28852006264218
78891,"Scyl1",8.43822006617759,8.28120560060787,8.3169602873649,8.22412229583112,8.36674567052438
78892,"Crispld2",7.28777008619696,7.29180382635721,7.70225927910771,7.60102789702112,7.14656867574079
78893,"Cnot10",9.64113730513911,9.46777110410357,9.33344889211076,9.34449703887666,9.38524227512026
78894,"Aacs",9.7940807420109,9.73579927309521,9.81169579189562,9.80402007140926,9.41637531658728
78895,"Pus7l",8.82786863228118,9.050154749392,8.91229058335111,8.75657717056768,8.62070094914696
78896,"Ecrg4",8.31580055323172,7.551948530593,8.23737430149231,7.49282959055026,7.42164409404827
78906,"Misp",7.35645197022175,7.08514046170176,7.34546069127271,7.14863546054867,7.18015780909854
78908,"Igsf3",10.4412972420126,10.2570636713598,10.0157809069102,10.2566141314857,10.0782342173864
78912,"Sp2",7.07841770164733,7.24834270308964,7.09430865678144,7.1006623390052,7.19383333254655
78914,"Nadsyn1",7.57168679628874,7.2984867044201,7.35845253915045,7.68791492627127,7.50925249990262
78920,"Dlst",10.949493897039,10.7848750702663,10.7282553574175,10.4858607478433,10.5282648484091
78923,"Chsy3",6.91707366287822,6.9392118826664,7.00263923795945,7.04285633803586,7.14386148186786
78925,"Srd5a1",7.32136443203945,7.82948490860957,7.09090634523191,7.26497031895743,7.68123841177781
78926,"Gas2l1",8.07666681031653,8.06619886409503,7.86998872119006,8.01492173549373,7.82829361594819
78928,"Pigt",10.2105419824181,10.1072252504041,10.3826848130067,10.0268000593437,9.78504882491179
78929,"Polr3h",8.04262302008255,8.05468607349138,8.21912557062174,7.9888732859736,8.00262292987053
78938,"Fbxo34",10.1083528987194,9.47226042657525,9.54952180983716,9.4028057316172,9.57138860606757
78977,"Popdc3",7.01199592878187,7.40620500541885,7.40135954334602,7.28395648766511,7.54525410150638
